PURCHASE_ID,TIME_RECEIVED,TIME_DELIVERED,END_AMOUNT_WITH_VAT_EUR,DROPOFF_DISTANCE_STRAIGHT_LINE_METRES,DELIVERY_AREA_ID
5fca4823715386f806d8e00d,2022-12-04T14:30:59.361Z,2022-12-04T14:45:35.917Z,23,777,5db02e5d401d690c836b9ead
5fca0319c8368419902403b7,2022-12-04T09:36:25.46Z,2022-12-04T10:08:18.171Z,21.3,850,5db02e5d401d690c836b9ead
5fca006ec909bd923b74521c,2022-12-04T09:25:02.755Z,2022-12-04T09:54:29.849Z,15.4,482,5db02e5d401d690c836b9ead
5fca58fef9752c980b5cc282,2022-12-04T15:42:54.189Z,2022-12-04T16:17:40.456Z,19.6,1003,5db02e5d401d690c836b9ead
5fca56d9ded6bbcb4a4c8c2e,2022-12-04T15:33:45.827Z,2022-12-04T15:51:30.154Z,13.9,992,5db02e5d401d690c836b9ead
5fca7d1f203fb2c1c840044f,2022-12-04T18:17:03.051Z,2022-12-04T18:38:04.707Z,11.9,989,5db02e5d401d690c836b9ead
5fca7684a3a271c7191f649b,2022-12-04T17:48:52.023Z,2022-12-04T18:07:10.933Z,14.9,126,5db02e5d401d690c836b9ead
5fca73478f6784d94d98f76a,2022-12-04T17:35:03.81Z,2022-12-04T18:07:52.606Z,22.1,1647,5db02e5d401d690c836b9ead
5fca26d5d4a9f17c95cf501a,2022-12-04T12:08:53.176Z,2022-12-04T12:31:53.507Z,20.1,540,5db02e5d401d690c836b9ead
5fca4aed676d2be6c5de4c9a,2022-12-04T14:42:53.596Z,2022-12-04T15:26:37.951Z,37.7,2110,5db02e5d401d690c836b9ead
5fca584df38e690aea72ae01,2022-12-04T15:39:57.91Z,2022-12-04T16:03:12.121Z,13.4,295,5db02e5d401d690c836b9ead
5fca578ce776c85003f05768,2022-12-04T15:36:44.883Z,2022-12-04T16:09:00.118Z,13.9,1480,5db02e5d401d690c836b9ead
5fca5cf7c185a9780f5cc435,2022-12-04T15:59:51.119Z,2022-12-04T16:24:28.274Z,22.9,437,5db02e5d401d690c836b9ead
5fca26712613229223045636,2022-12-04T12:07:13.371Z,2022-12-04T12:27:49.308Z,14.7,533,5db02e5d401d690c836b9ead
5fc9f4d32d3d2091b97d38a9,2022-12-04T08:35:31.782Z,2022-12-04T09:23:03.759Z,24.7,4788,5db02e5d401d690c836b9ead
5fc9fba6454eb027dc3a5301,2022-12-04T09:04:38.238Z,2022-12-04T09:44:27.841Z,27,751,5db02e5d401d690c836b9ead
5fca5a11a84f71b66429bcbf,2022-12-04T15:47:29.076Z,2022-12-04T16:16:24.286Z,13.4,693,5db02e5d401d690c836b9ead
5fca0db13af881d37748c9ec,2022-12-04T10:21:37.808Z,2022-12-04T10:46:39.997Z,13.9,686,5db02e5d401d690c836b9ead
5fca63a5f9752c980b5cd51d,2022-12-04T16:28:21.633Z,2022-12-04T16:58:36.543Z,42.3,2457,5db02e5d401d690c836b9ead
5fca4462298d20020dec4d39,2022-12-04T14:14:58.394Z,2022-12-04T14:44:51.846Z,18.5,3355,5db02e5d401d690c836b9ead
5fca26dbcaf51b91e587422e,2022-12-04T12:08:59.835Z,2022-12-04T12:22:11.374Z,17.9,35,5db02e5d401d690c836b9ead
5fca41f821a0623b0072a9b6,2022-12-04T14:04:40.109Z,2022-12-04T14:25:27.774Z,17.25,232,5db02e5d401d690c836b9ead
5fca1642e93c158f832499c1,2022-12-04T10:58:10.92Z,2022-12-04T11:18:16.089Z,15.05,1520,5db02e5d401d690c836b9ead
5fc9f0e97c36eb2763b89418,2022-12-04T08:18:49.41Z,2022-12-04T08:50:11.595Z,25.75,2489,5db02e5d401d690c836b9ead
5fca77b49d69fe7feb194998,2022-12-04T17:53:56.104Z,2022-12-04T18:08:58.956Z,15.25,706,5db02e5d401d690c836b9ead
5fca526375be205d2c9bd7c3,2022-12-04T15:14:43.104Z,2022-12-04T15:42:18.013Z,23.25,1067,5db02e5d401d690c836b9ead
5fca651b63a5ac2f419734f1,2022-12-04T16:34:35.09Z,2022-12-04T16:48:14.544Z,15.45,284,5db02e5d401d690c836b9ead
5fca5098c6d6b302ad2d1dd2,2022-12-04T15:07:04.887Z,2022-12-04T15:32:48.182Z,13.5,651,5db02e5d401d690c836b9ead
5fca597723a94b4e4e19259e,2022-12-04T15:44:55.839Z,2022-12-04T16:19:48.185Z,35.8,915,5db02e5d401d690c836b9ead
5fca7a34287e8902fa63621b,2022-12-04T18:04:36.31Z,2022-12-04T18:19:56.816Z,13.05,227,5db02e5d401d690c836b9ead
5fca45fdd56fe41b8825d0f3,2022-12-04T14:21:49.054Z,2022-12-04T15:46:34.06Z,44.35,2322,5db02e5d401d690c836b9ead
5fca7fc09866cd2efe3f9ea2,2022-12-04T18:28:16.839Z,2022-12-04T18:38:26.732Z,15.6,440,5db02e5d401d690c836b9ead
5fca4776bcbdae72a6d8e299,2022-12-04T14:28:06.264Z,2022-12-04T14:57:41.849Z,23.5,669,5db02e5d401d690c836b9ead
5fca996832abe55d3fde53f3,2022-12-04T20:17:44.224Z,2022-12-04T20:59:43.189Z,25.45,3142,5db02e5d401d690c836b9ead
5fca65d76927073e4781b03c,2022-12-04T16:37:43.001Z,2022-12-04T17:17:48.737Z,17.95,3497,5db02e5d401d690c836b9ead
5fc9edfa85b7dceeb140cd1e,2022-12-04T08:06:18.256Z,2022-12-04T08:48:19.587Z,15.05,2000,5db02e5d401d690c836b9ead
5fcaba73dece7bcbe625d490,2022-12-04T22:38:43.058Z,2022-12-04T23:15:15.632Z,27.65,1351,5db02e5d401d690c836b9ead
5fca88b4c0af2de1fac7eb99,2022-12-04T19:06:28.098Z,2022-12-04T19:33:42.896Z,20.4,2124,5db02e5d401d690c836b9ead
5fca5a8ce55d7094b16a1955,2022-12-04T15:49:32.572Z,2022-12-04T16:36:24.49Z,17.9,675,5db02e5d401d690c836b9ead
5fca73fc3ebcfd4dd74c9bbb,2022-12-04T17:38:04.66Z,2022-12-04T18:11:07.122Z,14.9,221,5db02e5d401d690c836b9ead
5fca227dd540d14a1d2487b1,2022-12-04T11:50:21.506Z,2022-12-04T12:14:27.139Z,19.9,503,5db02e5d401d690c836b9ead
5fca81ad4b7f6ba60ea1d6e9,2022-12-04T18:36:29.887Z,2022-12-04T18:55:10.798Z,14.9,1275,5db02e5d401d690c836b9ead
5fca815c1191c6997dc3acd7,2022-12-04T18:35:08.377Z,2022-12-04T18:58:54.838Z,32.9,287,5db02e5d401d690c836b9ead
5fca30d23fc8a20c0290c424,2022-12-04T12:51:30.071Z,2022-12-04T13:12:01.807Z,17.9,359,5db02e5d401d690c836b9ead
5fc9fae8c30e798f6ab22e6a,2022-12-04T09:01:28.076Z,2022-12-04T09:54:53.897Z,23.9,2396,5db02e5d401d690c836b9ead
5fca140ef2d4fd10441b6061,2022-12-04T10:48:46.779Z,2022-12-04T11:13:22.076Z,14.9,432,5db02e5d401d690c836b9ead
5fca2ed271618623cad93e6e,2022-12-04T12:42:58.364Z,2022-12-04T13:02:41.676Z,12.4,431,5db02e5d401d690c836b9ead
5fca442b0e0d54ad8c7f6a73,2022-12-04T14:14:03.158Z,2022-12-04T14:44:54.029Z,28.9,3262,5db02e5d401d690c836b9ead
5fca219f95e4bb6c7c34eddd,2022-12-04T11:46:39.807Z,2022-12-04T12:22:07.541Z,18.9,1279,5db02e5d401d690c836b9ead
5fca2f8e47cef3ec576b3e89,2022-12-04T12:46:06.055Z,2022-12-04T13:12:25.876Z,22.9,1198,5db02e5d401d690c836b9ead
5fca42c74b3aef20c0819a10,2022-12-04T14:08:07.16Z,2022-12-04T14:28:41.786Z,11.9,287,5db02e5d401d690c836b9ead
5fca4c6cc6d6b302ad2d167c,2022-12-04T14:49:16.481Z,2022-12-04T15:23:13.947Z,11.9,839,5db02e5d401d690c836b9ead
5fca43c2cb4e9b2a059ecfaf,2022-12-04T14:12:18.14Z,2022-12-04T14:33:05.745Z,19.9,345,5db02e5d401d690c836b9ead
5fca7379c97f4177e1c3b562,2022-12-04T17:35:53.312Z,2022-12-04T18:18:56.623Z,50.4,809,5db02e5d401d690c836b9ead
5fca7f9f0e9c8e97f62d148a,2022-12-04T18:27:43.689Z,2022-12-04T18:57:07.337Z,16.9,558,5db02e5d401d690c836b9ead
5fca7379bf8b3496a05cc161,2022-12-04T17:35:53.965Z,2022-12-04T18:17:10.677Z,20.9,598,5d78a7e552dfabd5251dab7b
5fca581e5b7dcbbd43613fef,2022-12-04T15:39:10.141Z,2022-12-04T16:23:06.318Z,35.35,1640,5d78a7e552dfabd5251dab7b
5fca503775be205d2c9bd3d8,2022-12-04T15:05:27.268Z,2022-12-04T15:35:21.986Z,13.8,446,5d78a7e552dfabd5251dab7b
5fca3631754b22781b767e3a,2022-12-04T13:14:25.707Z,2022-12-04T13:36:10.181Z,14.2,1244,5d78a7e552dfabd5251dab7b
5fca6f40e4741226246a1475,2022-12-04T17:17:52.45Z,2022-12-04T17:57:30.608Z,18.6,1537,5d78a7e552dfabd5251dab7b
5fcaa570e9768cb9c0822f86,2022-12-04T21:09:04.562Z,2022-12-04T21:35:29.307Z,15.8,1086,5d78a7e552dfabd5251dab7b
5fca0904ed2b00f69de84b6b,2022-12-04T10:01:40.466Z,2022-12-04T10:23:09.929Z,26.7,281,5d78a7e552dfabd5251dab7b
5fca9c7112f06e10491c179a,2022-12-04T20:30:41.019Z,2022-12-04T21:00:55.192Z,15.2,1458,5d78a7e552dfabd5251dab7b
5fca12901dfdfdc0d1055e3a,2022-12-04T10:42:24.719Z,2022-12-04T11:32:22.163Z,19.4,820,5d78a7e552dfabd5251dab7b
5fca15f022997992bbf13d28,2022-12-04T10:56:48.261Z,2022-12-04T11:31:56.172Z,15.4,922,5d78a7e552dfabd5251dab7b
5fca657073989341813fff88,2022-12-04T16:36:00.525Z,2022-12-04T17:23:50.639Z,26.9,1058,5d78a7e552dfabd5251dab7b
5fca3fbd814f318d18a1d603,2022-12-04T13:55:09.088Z,2022-12-04T14:32:05.841Z,15.4,1968,5d78a7e552dfabd5251dab7b
5fca3f32d70cb95b98657a2c,2022-12-04T13:52:50.152Z,2022-12-04T14:17:51.803Z,16.3,952,5d78a7e552dfabd5251dab7b
5fca805eb2e7a4a654616101,2022-12-04T18:30:54.88Z,2022-12-04T19:01:39.088Z,32.1,3231,5d78a7e552dfabd5251dab7b
5fca6dc3449f881632eec167,2022-12-04T17:11:31.207Z,2022-12-04T17:43:24.694Z,16.7,723,5d78a7e552dfabd5251dab7b
5fca56b81294ea01a6a2ca7f,2022-12-04T15:33:12.55Z,2022-12-04T16:09:14.25Z,15.8,300,5d78a7e552dfabd5251dab7b
5fca08eab5665dea872b2f0a,2022-12-04T10:01:14.327Z,2022-12-04T10:40:47.991Z,15.9,3369,5d78a7e552dfabd5251dab7b
5fca48062b431ba034c7d3a9,2022-12-04T14:30:30.62Z,2022-12-04T14:57:43.937Z,15.2,1770,5d78a7e552dfabd5251dab7b
5fcaa20e8000a5d163c3bc05,2022-12-04T20:54:38.358Z,2022-12-04T21:18:01.278Z,15.8,1422,5d78a7e552dfabd5251dab7b
5fca547923a94b4e4e191d02,2022-12-04T15:23:37.319Z,2022-12-04T16:00:42.389Z,20,2605,5d78a7e552dfabd5251dab7b
5fca0fa046c18176fb28c98f,2022-12-04T10:29:52.546Z,2022-12-04T11:17:12.155Z,11.9,598,5d78a7e552dfabd5251dab7b
5fc9fba5c83684199023f496,2022-12-04T09:04:37.138Z,2022-12-04T09:54:53.854Z,24.9,1117,5d78a7e552dfabd5251dab7b
5fca720fb7df899117677716,2022-12-04T17:29:51.398Z,2022-12-04T18:02:22.725Z,13.8,380,5d78a7e552dfabd5251dab7b
5fc9ece52da49c988433f412,2022-12-04T08:01:41.191Z,2022-12-04T08:22:39.527Z,24.6,1628,5d78a7e552dfabd5251dab7b
5fca0e01c41f26e8b806bc0e,2022-12-04T10:22:57.455Z,2022-12-04T11:03:36.365Z,30.6,3599,5d78a7e552dfabd5251dab7b
5fca179b0b94cd68d2ee1f1c,2022-12-04T11:03:55.211Z,2022-12-04T11:46:26.307Z,13.9,1731,5d78a7e552dfabd5251dab7b
5fca5d8c5a34dfc12690fae2,2022-12-04T16:02:20.673Z,2022-12-04T16:40:46.422Z,19.1,683,5d78a7e552dfabd5251dab7b
5fcaa69131da89c8507e6e6a,2022-12-04T21:13:53.028Z,2022-12-04T21:31:35.314Z,20,353,5d78a7e552dfabd5251dab7b
5fca3afcb727aa56a38d711a,2022-12-04T13:34:52.365Z,2022-12-04T14:12:09.801Z,53.9,1691,5d78a7e552dfabd5251dab7b
5fc9f443c30e798f6ab223ad,2022-12-04T08:33:07.301Z,2022-12-04T09:15:17.74Z,15.4,1027,5d78a7e552dfabd5251dab7b
5fca47b753fa5d23a08e94dc,2022-12-04T14:29:11.732Z,2022-12-04T14:54:54.067Z,12.4,751,5d78a7e552dfabd5251dab7b
5fca493f1294ea01a6a2b39b,2022-12-04T14:35:43.35Z,2022-12-04T15:18:21.937Z,29.6,1628,5d78a7e552dfabd5251dab7b
5fca71ea584035afde163223,2022-12-04T17:29:14.332Z,2022-12-04T18:26:28.956Z,17.4,2869,5d78a7e552dfabd5251dab7b
5fca6d54ded6bbcb4a4cb0a5,2022-12-04T17:09:40.174Z,2022-12-04T17:51:28.53Z,41.4,2505,5d78a7e552dfabd5251dab7b
5fc9ee1a419b5c1ee89d4202,2022-12-04T08:06:50.329Z,2022-12-04T09:01:13.646Z,16.5,4857,5cc1b60b034adf90cd8f14dd
5fca047c00f1e8df602920b5,2022-12-04T09:42:20.722Z,2022-12-04T10:23:06.087Z,15.1,1643,5cc1b60b034adf90cd8f14dd
5fca3886e6eb635f86cd0441,2022-12-04T13:24:22.823Z,2022-12-04T13:54:52.142Z,13.8,770,5cc1b60b034adf90cd8f14dd
5fca00d9b633ec954e6cb455,2022-12-04T09:26:49.384Z,2022-12-04T10:02:57.986Z,19,334,5cc1b60b034adf90cd8f14dd
5fca480ff2b1074efc3aad97,2022-12-04T14:30:39.537Z,2022-12-04T15:18:56.134Z,46.1,3891,5cc1b60b034adf90cd8f14dd
5fca374f90df3ddd825afd76,2022-12-04T13:19:11.087Z,2022-12-04T13:53:05.742Z,11.9,344,5cc1b60b034adf90cd8f14dd
5fca835a9fe9df1058c7ea32,2022-12-04T18:43:38.255Z,2022-12-04T19:17:20.867Z,19.7,369,5cc1b60b034adf90cd8f14dd
5fca8de4eae7887d829f1de8,2022-12-04T19:28:36.408Z,2022-12-04T20:01:57.15Z,11.9,775,5cc1b60b034adf90cd8f14dd
5fca61c8906d449ca51f6b72,2022-12-04T16:20:24.862Z,2022-12-04T17:14:36.894Z,11.9,784,5cc1b60b034adf90cd8f14dd
5fca316cbb0fc7b8f27a608f,2022-12-04T12:54:04.729Z,2022-12-04T13:24:46.023Z,11.9,344,5cc1b60b034adf90cd8f14dd
5fca5a40833165cc35cd2be3,2022-12-04T15:48:16.325Z,2022-12-04T16:13:50.409Z,13.7,420,5cc1b60b034adf90cd8f14dd
5fca748e95d6a57be4bdba7f,2022-12-04T17:40:30.348Z,2022-12-04T18:15:26.872Z,25.9,154,5cc1b60b034adf90cd8f14dd
5fca46de2066c10f1da1e42d,2022-12-04T14:25:34.969Z,2022-12-04T15:18:21.955Z,36.9,2280,5cc1b60b034adf90cd8f14dd
5fca5a73fd140a038025d19a,2022-12-04T15:49:07.644Z,2022-12-04T16:36:44.991Z,17.4,1893,5cc1b60b034adf90cd8f14dd
5fca0260eaaae6be1d7d51a3,2022-12-04T09:33:20.878Z,2022-12-04T10:16:33.905Z,12.6,507,5cc1b60b034adf90cd8f14dd
5fc9fdfa88276f2a48c1c2df,2022-12-04T09:14:34.269Z,2022-12-04T09:41:19.832Z,14.7,574,5cc1b60b034adf90cd8f14dd
5fca5eb5361e2a9b3f4ba28a,2022-12-04T16:07:17.857Z,2022-12-04T16:52:12.343Z,37.2,345,5cc1b60b034adf90cd8f14dd
5fca266184b16e23f4874067,2022-12-04T12:06:57.953Z,2022-12-04T12:30:15.31Z,17.9,808,5cc1b60b034adf90cd8f14dd
5fca2d46b8407abe98c1006a,2022-12-04T12:36:22.031Z,2022-12-04T13:10:09.785Z,15.6,424,5cc1b60b034adf90cd8f14dd
5fca72be68dff4359c68b9a3,2022-12-04T17:32:46.725Z,2022-12-04T18:03:06.752Z,13.5,586,5cc1b60b034adf90cd8f14dd
5fca8464a346f563e1df51c0,2022-12-04T18:48:04.926Z,2022-12-04T19:24:10.926Z,21.4,460,5cc1b60b034adf90cd8f14dd
5fca32a4176537b5e265da37,2022-12-04T12:59:16.47Z,2022-12-04T13:11:09.805Z,28.2,477,5cc1b60b034adf90cd8f14dd
5fca8ac210657c4ca8c45eaf,2022-12-04T19:15:14.487Z,2022-12-04T19:56:31.122Z,18.8,2214,5cc1b60b034adf90cd8f14dd
5f5a43a77297e02528bbef43,2022-09-10T15:17:59.899Z,2022-09-10T16:25:02.462Z,16.9,2408,5db02e5d401d690c836b9ead
5f5a6b2f5e5e6765bfd78692,2022-09-10T18:06:39.361Z,2022-09-10T18:27:03.023Z,14.9,798,5db02e5d401d690c836b9ead
5f5a2034638a363972450cbf,2022-09-10T12:46:44.853Z,2022-09-10T13:08:47.026Z,27.9,555,5db02e5d401d690c836b9ead
5f5a4457e434e3bca45bc540,2022-09-10T15:20:55.479Z,2022-09-10T15:53:36.103Z,15.9,899,5db02e5d401d690c836b9ead
5f5a3effa543d210027ae050,2022-09-10T14:58:07.587Z,2022-09-10T15:14:49.844Z,14.9,1256,5db02e5d401d690c836b9ead
5f5a6835202ca2f9b75bd218,2022-09-10T17:53:57.244Z,2022-09-10T18:13:09.042Z,13.9,1455,5db02e5d401d690c836b9ead
5f5a31e7fedcdea3e3451019,2022-09-10T14:02:15.61Z,2022-09-10T14:36:33.508Z,19.9,2290,5db02e5d401d690c836b9ead
5f5a2673dee5a9ae6205af39,2022-09-10T13:13:23.027Z,2022-09-10T13:37:35.191Z,19.9,997,5db02e5d401d690c836b9ead
5f5a70557f59f06df35bb5b3,2022-09-10T18:28:37.038Z,2022-09-10T19:01:33.206Z,20.4,1467,5db02e5d401d690c836b9ead
5f5a0b233a3d3386c798b80d,2022-09-10T11:16:51.197Z,2022-09-10T11:38:54.573Z,30.4,1185,5db02e5d401d690c836b9ead
5f5a671cdcb99b535ca8959e,2022-09-10T17:49:16.377Z,2022-09-10T18:09:08.962Z,23.9,716,5db02e5d401d690c836b9ead
5f5a61955cba1f3e8b0baf90,2022-09-10T17:25:41.279Z,2022-09-10T17:51:56.85Z,16.8,1757,5db02e5d401d690c836b9ead
5f5a5461e3590a79a23e27e7,2022-09-10T16:29:21.608Z,2022-09-10T16:54:41.009Z,18.8,1558,5db02e5d401d690c836b9ead
5f5a43590e8d51b1abf39ccf,2022-09-10T15:16:41Z,2022-09-10T15:52:04.085Z,13.9,1206,5db02e5d401d690c836b9ead
5f5a4a0c2889035c9dd0d337,2022-09-10T15:45:16.532Z,2022-09-10T15:56:20.289Z,20.9,756,5db02e5d401d690c836b9ead
5f59cd6c5d33f80720eb9660,2022-09-10T06:53:32.771Z,2022-09-10T08:35:45.639Z,23.9,1835,5d78a7e552dfabd5251dab7b
5f5a5264dee3b5dbe0f3a354,2022-09-10T16:20:52.559Z,2022-09-10T16:33:38.747Z,14.9,1843,5cc1b60b034adf90cd8f14dd
5f5a4d500cad2db92d6e56b8,2022-09-10T15:59:12.043Z,2022-09-10T16:13:44.533Z,13.9,174,5cc1b60b034adf90cd8f14dd
5f5a25390b5f7f7fd3d7828d,2022-09-10T13:08:09.213Z,2022-09-10T13:39:25.191Z,25.9,3375,5cc1b60b034adf90cd8f14dd
5f5a0c1b55505f55140462c8,2022-09-10T11:20:59.339Z,2022-09-10T12:16:50.684Z,30.9,6508,5cc1b60b034adf90cd8f14dd
5f5a4595b2cb24904c063366,2022-09-10T15:26:13.765Z,2022-09-10T15:48:00.168Z,17.4,1638,5cc1b60b034adf90cd8f14dd
5f5a0a66079fa3f07b9ecd26,2022-09-10T11:13:42.654Z,2022-09-10T11:36:16.561Z,24.3,564,5cc1b60b034adf90cd8f14dd
5f5a32879b4a02107d74b44a,2022-09-10T14:04:55.648Z,2022-09-10T14:22:37.386Z,24.7,269,5cc1b60b034adf90cd8f14dd
5f5a47478d511d5d12bbce49,2022-09-10T15:33:27.725Z,2022-09-10T15:51:28.164Z,13.9,279,5cc1b60b034adf90cd8f14dd
5f5a1096045b0b0a55a9adc0,2022-09-10T11:40:06.25Z,2022-09-10T12:15:44.704Z,20.8,2696,5cc1b60b034adf90cd8f14dd
5f5a14c80b1f49c45574a5d2,2022-09-10T11:58:00.601Z,2022-09-10T12:37:40.842Z,24.8,2520,5cc1b60b034adf90cd8f14dd
5f59e01a14cb57f86ab36729,2022-09-10T08:13:14.552Z,2022-09-10T08:49:27.729Z,29.2,4494,5cc1b60b034adf90cd8f14dd
5f59e5c222088aa4f280b268,2022-09-10T08:37:22.01Z,2022-09-10T08:59:43.916Z,23.3,937,5cc1b60b034adf90cd8f14dd
5f59db60a7b0a03b81dee6ca,2022-09-10T07:53:04.499Z,2022-09-10T08:06:15.518Z,18.2,472,5cc1b60b034adf90cd8f14dd
5f59e4f8831cd22e757acee7,2022-09-10T08:34:00.735Z,2022-09-10T08:55:05.763Z,22.1,721,5cc1b60b034adf90cd8f14dd
5f5a2553794e4c641b5bd1c7,2022-09-10T13:08:35.359Z,2022-09-10T13:42:45.254Z,24.7,1066,5cc1b60b034adf90cd8f14dd
5f59da70d9e976975a5fff12,2022-09-10T07:49:04.442Z,2022-09-10T08:18:31.541Z,24.7,1168,5cc1b60b034adf90cd8f14dd
5f59e638fff356c034a9040a,2022-09-10T08:39:20.447Z,2022-09-10T09:02:09.978Z,16.6,719,5cc1b60b034adf90cd8f14dd
5f5a34f98dd699b09bf386bf,2022-09-10T14:15:21.173Z,2022-09-10T14:43:55.653Z,17.8,1178,5cc1b60b034adf90cd8f14dd
5f5a294cc4f197621705bcec,2022-09-10T13:25:32.66Z,2022-09-10T14:04:35.321Z,19.3,1548,5d78a7e552dfabd5251dab7b
5f5a3855748edd39e17e8d5d,2022-09-10T14:29:41.924Z,2022-09-10T14:52:21.671Z,19.8,906,5d78a7e552dfabd5251dab7b
5f59dd49511abfd147bbcad7,2022-09-10T08:01:13.636Z,2022-09-10T08:31:19.618Z,33.8,2067,5cc1b60b034adf90cd8f14dd
5f5a3c041baa9e1a3b711382,2022-09-10T14:45:24.771Z,2022-09-10T15:15:47.837Z,37.8,2766,5cc1b60b034adf90cd8f14dd
5f5a4102bcfd430a17e7b8cc,2022-09-10T15:06:42.363Z,2022-09-10T15:41:24.142Z,31.9,623,5cc1b60b034adf90cd8f14dd
5f5a2f5fb2e60d2cbdc0d184,2022-09-10T13:51:27.293Z,2022-09-10T14:47:41.737Z,51.4,1576,5cc1b60b034adf90cd8f14dd
5f2c26e65cfc58d805fdd36a,2022-08-06T15:51:02.426Z,2022-08-06T16:40:01.95Z,22,1764,5cc1b60b034adf90cd8f14dd
5f2c0cc1def70272ed738535,2022-08-06T13:59:29.198Z,2022-08-06T14:44:25.328Z,53,2948,5cc1b60b034adf90cd8f14dd
5f2bd60dbd0d9128f2f22dbc,2022-08-06T10:06:05.386Z,2022-08-06T10:35:27.992Z,21.4,257,5cc1b60b034adf90cd8f14dd
5f2c3f0a33fe35c4e560e24d,2022-08-06T17:34:02.293Z,2022-08-06T17:44:32.212Z,14.4,633,5cc1b60b034adf90cd8f14dd
5f2c247e01a9e5288b9ec445,2022-08-06T15:40:46.075Z,2022-08-06T16:28:07.905Z,33,1229,5cc1b60b034adf90cd8f14dd
5f2bf2a3be50f037a57495cf,2022-08-06T12:08:03.74Z,2022-08-06T12:32:19.728Z,46.6,424,5cc1b60b034adf90cd8f14dd
5f2be4dba9f8e8d3c378a6b4,2022-08-06T11:09:15.539Z,2022-08-06T11:46:57.245Z,31.8,5463,5cc1b60b034adf90cd8f14dd
5f2c02bc45e8824c163c1786,2022-08-06T13:16:44.729Z,2022-08-06T14:05:25.158Z,32.4,2035,5cc1b60b034adf90cd8f14dd
5f2c25b46dd7eb84534b1110,2022-08-06T15:45:56.546Z,2022-08-06T16:18:21.919Z,24.3,529,5cc1b60b034adf90cd8f14dd
5f2c002763d54e7e05f58dca,2022-08-06T13:05:43.074Z,2022-08-06T13:31:19.019Z,32.7,4513,5cc1b60b034adf90cd8f14dd
5f2c15916601c4f37ac52046,2022-08-06T14:37:05.689Z,2022-08-06T15:07:29.592Z,14.8,962,5cc1b60b034adf90cd8f14dd
5f2bf9ac8f4f11ed3c2ed4eb,2022-08-06T12:38:04.64Z,2022-08-06T12:54:56.891Z,15.8,560,5cc1b60b034adf90cd8f14dd
5f2c00829702236fbf380d10,2022-08-06T13:07:14.821Z,2022-08-06T14:04:37.154Z,32.7,4565,5cc1b60b034adf90cd8f14dd
5f2c22e1c1218a17c6a058a2,2022-08-06T15:33:53.146Z,2022-08-06T15:53:03.856Z,14.8,67,5cc1b60b034adf90cd8f14dd
5f2c1e9a5427b67efb424784,2022-08-06T15:15:38.23Z,2022-08-06T15:33:39.71Z,14.8,1314,5cc1b60b034adf90cd8f14dd
5f2bb73ac43c44c5b178f598,2022-08-06T07:54:34.162Z,2022-08-06T08:55:37.158Z,54,2862,5cc1b60b034adf90cd8f14dd
5f2c123828178d8299784af1,2022-08-06T14:22:48.356Z,2022-08-06T14:39:25.388Z,13.9,1243,5cc1b60b034adf90cd8f14dd
5f2bbb7075ded68c34a12df8,2022-08-06T08:12:32.824Z,2022-08-06T08:47:57.099Z,26.3,1857,5cc1b60b034adf90cd8f14dd
5f2bb7b5dd155a73e17f0ac4,2022-08-06T07:56:37.229Z,2022-08-06T08:43:39.092Z,21.9,1795,5cc1b60b034adf90cd8f14dd
5f2c3496e0c6ddb5d83dc04f,2022-08-06T16:49:26.37Z,2022-08-06T17:12:34.092Z,15.45,1016,5cc1b60b034adf90cd8f14dd
5f2bd3e1403641d90b36bf7f,2022-08-06T09:56:49.491Z,2022-08-06T10:06:03.632Z,17.7,470,5cc1b60b034adf90cd8f14dd
5f2bd268ab5623cc79a63ee7,2022-08-06T09:50:32.273Z,2022-08-06T10:12:59.699Z,15.45,1440,5cc1b60b034adf90cd8f14dd
5f2c056a032dac232a7f8919,2022-08-06T13:28:10.706Z,2022-08-06T14:12:43.255Z,25.8,4914,5cc1b60b034adf90cd8f14dd
5f2c31ae91195a4d1c16d533,2022-08-06T16:37:02.543Z,2022-08-06T17:18:30.105Z,31.4,1909,5cc1b60b034adf90cd8f14dd
5f2bad1752b7c36386e83f71,2022-08-06T07:11:19.474Z,2022-08-06T08:31:19.038Z,28.65,3301,5cc1b60b034adf90cd8f14dd
5f2bca21e8b4e871b41e84a8,2022-08-06T09:15:13.02Z,2022-08-06T09:27:45.357Z,15.6,474,5cc1b60b034adf90cd8f14dd
5f2c019605bb361daf9aa85b,2022-08-06T13:11:50.352Z,2022-08-06T13:37:19.077Z,60.5,242,5cc1b60b034adf90cd8f14dd
5f2beef5e07c385942717564,2022-08-06T11:52:21.389Z,2022-08-06T12:02:41.278Z,17.3,331,5cc1b60b034adf90cd8f14dd
5f2baad0c8de0ccce1e83b70,2022-08-06T07:01:36.707Z,2022-08-06T07:23:48.603Z,17.7,501,5cc1b60b034adf90cd8f14dd
5f2bf5c0bbf0a8c1cb810e82,2022-08-06T12:21:20.349Z,2022-08-06T12:38:25.759Z,15.9,2042,5cc1b60b034adf90cd8f14dd
5f2bb4918912769f690dc8f6,2022-08-06T07:43:13.678Z,2022-08-06T08:00:14.866Z,14.6,237,5cc1b60b034adf90cd8f14dd
