Ad ID Request/Update Date,App Latest Version,App Live Date,Studio Name,Project Code,App Name,Platform,Ad Network,Device,Ad Unit Type,Ad Size,Ad Unit ID,Secondary Ad Unit ID,Store/Bundle ID,App Orientation,Week 0 Impressions,Week 1 Impressions,Week 0 eCPM,Week 1 eCPM,Week 0 Revenue,Week 1 Revenue,Week 0 Sessions,Week 1 Sessions,Week 0 Impressions per Sessions,Week 1 Impressions per Sessions,Week 1 Revenue per Sessions,Comment,Ad Network Dashboard Traffic Check,Ad unit ID copied correctly to Mediator,Mediator Waterfall Traffic Check,Charles Proxy Check
2/27/2017,V1.3,3/2/2017,Bear Hug Media,BHUG1060G,Royal Princess Magic Charm School,GP,DFP,Tablet,Banner,728x90,/50170743/BHUG1060GP-Tablet-Banner,,com.bearhugmedia.android_royalprincessdreamschool,Portrait,,,,,,,,,,,,,3/13/2017,,,
2/27/2017,V1.3,3/2/2017,Bear Hug Media,BHUG1060G,Royal Princess Magic Charm School,GP,DFP,Tablet,Interstitial,768x1024,/50170743/BHUG1060GP-Tablet-Interstitial,,com.bearhugmedia.android_royalprincessdreamschool,Portrait,,,,,,,,,,,,,3/13/2017,,,
2/27/2017,V1.4,2/27/2017,Bravo Kids Media Ltd,BKM0009G,Summer Pool Party Doctor - Surgery Simulator,GP,DFP,Phone,Banner,320x50,/50170743/BKM0009GP-Phone-Banner,,com.bravokidsmedia.android_summerdoctor,Portrait,,,,,,,,,,,,,3/8/2017,,,
2/27/2017,V1.4,2/27/2017,Bravo Kids Media Ltd,BKM0009G,Summer Pool Party Doctor - Surgery Simulator,GP,DFP,Phone,Interstitial,320x480,/50170743/BKM0009GP-Phone-Interstitial,,com.bravokidsmedia.android_summerdoctor,Portrait,,,,,,,,,,,,,3/8/2017,,,
2/27/2017,V1.4,2/27/2017,Bravo Kids Media Ltd,BKM0009G,Summer Pool Party Doctor - Surgery Simulator,GP,DFP,Tablet,Banner,728x90,/50170743/BKM0009GP-Tablet-Banner,,com.bravokidsmedia.android_summerdoctor,Portrait,,,,,,,,,,,,,3/8/2017,,,
2/27/2017,V1.4,2/27/2017,Bravo Kids Media Ltd,BKM0009G,Summer Pool Party Doctor - Surgery Simulator,GP,DFP,Tablet,Interstitial,768x1024,/50170743/BKM0009GP-Tablet-Interstitial,,com.bravokidsmedia.android_summerdoctor,Portrait,,,,,,,,,,,,,3/8/2017,,,
2/27/2017,V1.2,3/6/2017,Bravo Kids Media Ltd,BKM0016G,Face Surgery Simulator - High School ER Surgeon,GP,DFP,Phone,Banner,320x50,/50170743/BKM0016GP-Phone-Banner,,com.bravokidsmedia.android_hoverboardschoolsurgery,Portrait,,,,,,,,,,,,,3/13/2017,,,
2/27/2017,V1.2,3/6/2017,Bravo Kids Media Ltd,BKM0016G,Face Surgery Simulator - High School ER Surgeon,GP,DFP,Tablet,Banner,728x90,/50170743/BKM0016GP-Tablet-Banner,,com.bravokidsmedia.android_hoverboardschoolsurgery,Portrait,,,,,,,,,,,,,3/13/2017,,,
2/24/2017,,,Crazy Cats Media,CCATS1062G,BBQ Grill Kitchen,GP,DFP,Phone,Banner,320x50,/50170743/CCATS1062GP-Phone-Banner,,com.crazycatsmedia.android_grillfoodkitchen,Landscape,,,,,,,,,,,,,,,,
2/24/2017,,,Crazy Cats Media,CCATS1062G,BBQ Grill Kitchen,GP,DFP,Tablet,Banner,728x90,/50170743/CCATS1062GP-Tablet-Banner,,com.crazycatsmedia.android_grillfoodkitchen,Landscape,,,,,,,,,,,,,,,,
2/24/2017,,,Kids Food Games Inc.,KFOOD2008G,Cotton Candy Maker,GP,DFP,Phone,Banner,320x50,/50170743/KFOOD2008GP-Phone-Banner,,com.kidsfoodinc.android_cottoncandyone,Portrait,,,,,,,,,,,,,,,,
2/24/2017,,,Kids Food Games Inc.,KFOOD2008G,Cotton Candy Maker,GP,DFP,Tablet,Banner,728x90,/50170743/KFOOD2008GP-Tablet-Banner,,com.kidsfoodinc.android_cottoncandyone,Portrait,,,,,,,,,,,,,,,,
2/22/2017,V1.2,2/22/2017,Crazy Cats Media,CCATS1056G,Candy Factory,GP,DFP,Phone,Banner,320x50,/202162408/CCATS1056G-Phone-Banner,,com.crazycatsmedia.android_candyfactory,Landscape,,,,,,,,,,,,"use Soir account, for ad testing.",3/8/2017,,,
2/22/2017,V1.2,2/22/2017,Crazy Cats Media,CCATS1056G,Candy Factory,GP,DFP,Phone,Interstitial,480x320,/202162408/CCATS1056G-Phone-Interstitial,,com.crazycatsmedia.android_candyfactory,Landscape,,,,,,,,,,,,,3/8/2017,,,
2/22/2017,V1.2,2/22/2017,Crazy Cats Media,CCATS1056G,Candy Factory,GP,DFP,Tablet,Banner,728x90,/202162408/CCATS1056G-Tablet-Banner,,com.crazycatsmedia.android_candyfactory,Landscape,,,,,,,,,,,,,3/8/2017,,,
2/22/2017,V1.2,2/22/2017,Crazy Cats Media,CCATS1056G,Candy Factory,GP,DFP,Tablet,Interstitial,1024x768,/202162408/CCATS1056G-Tablet-Interstitial,,com.crazycatsmedia.android_candyfactory,Landscape,,,,,,,,,,,,,3/8/2017,,,
2/22/2017,,,Shake It Media,SHAKE032, Cake Pop Cooking,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app806e70c430f04e08b5,vz9a13e21de7cf4d7399,1207983607,Portrait,,,,,,,,,,,,,,,,
2/22/2017,,,Shake It Media,SHAKE032, Cake Pop Cooking,iOS,DFP,Phone,Banner,320x50,/50170743/SHAKE032iOS-Phone-Banner,,1207983607,Portrait,,,,,,,,,,,,,,,,
2/22/2017,,,Shake It Media,SHAKE032, Cake Pop Cooking,iOS,DFP,Tablet,Banner,728x90,/50170743/SHAKE032iOS-Tablet-Banner,,1207983607,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Baby Care Games Ltd,BCG0001,Newborn Baby Twins,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appd229761e643d412f8c,vz0166c0e3428a4fe2ac,1209301156,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Baby Care Games Ltd,BCG0001,Newborn Baby Twins,iOS,DFP,Phone,Banner,320x50,/50170743/BCG0001iOS-Phone-Banner,,1209301156,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Baby Care Games Ltd,BCG0001,Newborn Baby Twins,iOS,DFP,Tablet,Banner,728x90,/50170743/BCG0001iOS-Tablet-Banner,,1209301156,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Baby Care Games Ltd,BCG0001G,Newborn Baby Twins,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appb4cec6ea37ca48a395,vzfca9007636f54bbfa8,com.baby_care_games.babycare_twin_baby,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Baby Care Games Ltd,BCG0001G,Newborn Baby Twins,GP,DFP,Phone,Banner,320x50,/50170743/BCG0001GP-Phone-Banner,,com.baby_care_games.babycare_twin_baby,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Baby Care Games Ltd,BCG0001G,Newborn Baby Twins,GP,DFP,Tablet,Banner,728x90,/50170743/BCG0001GP-Tablet-Banner,,com.baby_care_games.babycare_twin_baby,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Baby Care Games Ltd,BCG0001A,Newborn Baby Twins,Amazon,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app751581bc733a4fe98b,vzc6e6668fe7e4496d99,com.baby_care_games.twin_baby,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Baby Care Games Ltd,BCG0001A,Newborn Baby Twins,Amazon,DFP,Phone,Banner,320x50,/50170743/BCG0001Amazon-Phone-Banner,,com.baby_care_games.twin_baby,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Baby Care Games Ltd,BCG0001A,Newborn Baby Twins,Amazon,DFP,Tablet,Banner,728x90,/50170743/BCG0001Amazon-Tablet-Banner,,com.baby_care_games.twin_baby,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Bear Hug Media,BHUG1079,Long Hair Princess 3 - Candy Makeup,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app744b202cdfcd46b1a0,vz0b07c5f25046409098,1208022118,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Bear Hug Media,BHUG1079,Long Hair Princess 3 - Candy Makeup,iOS,DFP,Phone,Banner,320x50,/50170743/BHUG1079iOS-Phone-Banner,,1208022118,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Bear Hug Media,BHUG1079,Long Hair Princess 3 - Candy Makeup,iOS,DFP,Tablet,Banner,728x90,/50170743/BHUG1079iOS-Tablet-Banner,,1208022118,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Bear Hug Media,BHUG1079G,Long Hair Princess 3 - Candy Makeup,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appa2986b56d37d47c2a8,vz4ed314e1dd0f428eb5,com.bearhugmedia.long_hair_princess_3,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Bear Hug Media,BHUG1079G,Long Hair Princess 3 - Candy Makeup,GP,DFP,Phone,Banner,320x50,/50170743/BHUG1079GP-Phone-Banner,,com.bearhugmedia.long_hair_princess_3,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Bear Hug Media,BHUG1079G,Long Hair Princess 3 - Candy Makeup,GP,DFP,Tablet,Banner,728x90,/50170743/BHUG1079GP-Tablet-Banner,,com.bearhugmedia.long_hair_princess_3,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Bear Hug Media,BHUG1079A,Long Hair Princess 3 - Candy Makeup,Amazon,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appebafde82176542aaa6,vzbd724433170846cb90,com.bearhugmedia.long_hair_princess3,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Bear Hug Media,BHUG1079A,Long Hair Princess 3 - Candy Makeup,Amazon,DFP,Phone,Banner,320x50,/50170743/BHUG1079Amazon-Phone-Banner,,com.bearhugmedia.long_hair_princess3,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Bear Hug Media,BHUG1079A,Long Hair Princess 3 - Candy Makeup,Amazon,DFP,Tablet,Banner,728x90,/50170743/BHUG1079Amazon-Tablet-Banner,,com.bearhugmedia.long_hair_princess3,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Maker Labs (Black Belt Clown),MLABS1073,Carnival Fair Food Maker - Free Food Cooking Game,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appf617e738f7f343fc88,vz3042831cdd684e5b96,1208382835,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Maker Labs (Black Belt Clown),MLABS1073,Carnival Fair Food Maker - Free Food Cooking Game,iOS,DFP,Phone,Banner,320x50,/50170743/MLABS1073iOS-Phone-Banner,,1208382835,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Maker Labs (Black Belt Clown),MLABS1073,Carnival Fair Food Maker - Free Food Cooking Game,iOS,DFP,Tablet,Banner,728x90,/50170743/MLABS1073iOS-Tablet-Banner,,1208382835,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Maker Labs (Black Belt Clown),MLABS1073G,Carnival Fair Food Maker,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app795050ae398147f6ba,vzad70c1938306430ea3,net.makerlabs.carnival_fair_food_making,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Maker Labs (Black Belt Clown),MLABS1073G,Carnival Fair Food Maker,GP,DFP,Phone,Banner,320x50,/50170743/MLABS1073GP-Phone-Banner,,net.makerlabs.carnival_fair_food_making,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Maker Labs (Black Belt Clown),MLABS1073G,Carnival Fair Food Maker,GP,DFP,Tablet,Banner,728x90,/50170743/MLABS1073GP-Tablet-Banner,,net.makerlabs.carnival_fair_food_making,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Maker Labs (Black Belt Clown),MLABS1073A,Carnival Fair Food Maker,Amazon,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app6e3635110dc14d909d,vz5f8cabe370a1482186,net.makerlabs.carnival_fair_food_cooking_fun,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Maker Labs (Black Belt Clown),MLABS1073A,Carnival Fair Food Maker,Amazon,DFP,Phone,Banner,320x50,/50170743/MLABS1073Amazon-Phone-Banner,,net.makerlabs.carnival_fair_food_cooking_fun,Portrait,,,,,,,,,,,,,,,,
2/21/2017,,,Maker Labs (Black Belt Clown),MLABS1073A,Carnival Fair Food Maker,Amazon,DFP,Tablet,Banner,728x90,/50170743/MLABS1073Amazon-Tablet-Banner,,net.makerlabs.carnival_fair_food_cooking_fun,Portrait,,,,,,,,,,,,,,,,
2/20/2017,,,Crazy Cats Media,CCATS1064,Sweet Desserts Kitchen –Free Food Cooking Games,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appe3b2d96a0d66426fb5,vzd9db8ecd32f7416aba,1207736319,Portrait,,,,,,,,,,,,,,,,
2/20/2017,,,Crazy Cats Media,CCATS1064,Sweet Desserts Kitchen –Free Food Cooking Games,iOS,DFP,Phone,Banner,320x50,/50170743/CCATS1064iOS-Phone-Banner,,1207736319,Portrait,,,,,,,,,,,,,,,,
2/20/2017,,,Crazy Cats Media,CCATS1064,Sweet Desserts Kitchen –Free Food Cooking Games,iOS,DFP,Tablet,Banner,728x90,/50170743/CCATS1064iOS-Tablet-Banner,,1207736319,Portrait,,,,,,,,,,,,,,,,
2/20/2017,,,Crazy Cats Media,CCATS1064G,Sweet Desserts Kitchen,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appb2518b4f512e453e88,vz02779c2a90ea4ae6a3,com.crazycatsmedia.sweet_desserts_kitchen,Portrait,,,,,,,,,,,,,,,,
2/20/2017,,,Crazy Cats Media,CCATS1064G,Sweet Desserts Kitchen,GP,DFP,Phone,Banner,320x50,/50170743/CCATS1064GP-Phone-Banner,,com.crazycatsmedia.sweet_desserts_kitchen,Portrait,,,,,,,,,,,,,,,,
2/20/2017,,,Crazy Cats Media,CCATS1064G,Sweet Desserts Kitchen,GP,DFP,Tablet,Banner,728x90,/50170743/CCATS1064GP-Tablet-Banner,,com.crazycatsmedia.sweet_desserts_kitchen,Portrait,,,,,,,,,,,,,,,,
2/20/2017,,,Crazy Cats Media,CCATS1064A,Sweet Desserts Kitchen,Amazon,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appc8dcd9473d754a4bbb,vz7f1d44811a7e42a49d,com.crazycatsmedia.sweet_desserts_galaxy,Portrait,,,,,,,,,,,,,,,,
2/20/2017,,,Crazy Cats Media,CCATS1064A,Sweet Desserts Kitchen,Amazon,DFP,Phone,Banner,320x50,/50170743/CCATS1064Amazon-Phone-Banner,,com.crazycatsmedia.sweet_desserts_galaxy,Portrait,,,,,,,,,,,,,,,,
2/20/2017,,,Crazy Cats Media,CCATS1064A,Sweet Desserts Kitchen,Amazon,DFP,Tablet,Banner,728x90,/50170743/CCATS1064Amazon-Tablet-Banner,,com.crazycatsmedia.sweet_desserts_galaxy,Portrait,,,,,,,,,,,,,,,,
2/20/2017,,,Kids Food Games Inc.,KFOOD032G,Cake Pop Cooking!,GP,AdColony Direct,Both,Rewarded Video,"480x320, 1024x768",app69ca7db7e6db4ed0bb,vz0b0349e474c34f75b7,com.kidsfoodinc.android_make_cakepopkf,Landscape,,,,,,,,,,,,,,,,
2/20/2017,,,Kids Food Games Inc.,KFOOD032G,Cake Pop Cooking!,GP,DFP,Phone,Banner,320x50,/50170743/KFOOD032GP-Phone-Banner,,com.kidsfoodinc.android_make_cakepopkf,Landscape,,,,,,,,,,,,,,,,
2/20/2017,,,Kids Food Games Inc.,KFOOD032G,Cake Pop Cooking!,GP,DFP,Tablet,Banner,728x90,/50170743/KFOOD032GP-Tablet-Banner,,com.kidsfoodinc.android_make_cakepopkf,Landscape,,,,,,,,,,,,,,,,
2/17/2017,,,Maker Labs (Black Belt Clown),MLABS1068,Summer Beach Food Party,iOS,DFP,Phone,Banner,320x50,/50170743/MLABS1068iOS-Phone-Banner,,1134823961,Portrait,,,,,,,,,,,,,,,,
2/17/2017,,,Maker Labs (Black Belt Clown),MLABS1068,Summer Beach Food Party,iOS,DFP,Tablet,Banner,728x90,/50170743/MLABS1068iOS-Tablet-Banner,,1134823961,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Bravo Kids Media Ltd,BKM0028G,Superhero Doctor 3 -Tsunami ER Surgery,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app828a984997d246b286,vz2c595f284d32485095,com.bravokidsmedia.superheroerdoctor3,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Bravo Kids Media Ltd,BKM0028G,Superhero Doctor 3 -Tsunami ER Surgery,GP,DFP,Phone,Banner,320x50,/50170743/BKM0028GP-Phone-Banner,,com.bravokidsmedia.superheroerdoctor3,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Bravo Kids Media Ltd,BKM0028G,Superhero Doctor 3 -Tsunami ER Surgery,GP,DFP,Tablet,Banner,728x90,/50170743/BKM0028GP-Tablet-Banner,,com.bravokidsmedia.superheroerdoctor3,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Bravo Kids Media Ltd,BKM0028A,Superhero Doctor 3 -Tsunami ER Surgery,Amazon,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app586a8034d046467a80,vz465c4e7811544f988f,com.bravokidsmedia.superheroersurgery3,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Bravo Kids Media Ltd,BKM0028A,Superhero Doctor 3 -Tsunami ER Surgery,Amazon,DFP,Phone,Banner,320x50,/50170743/BKM0028Amazon-Phone-Banner,,com.bravokidsmedia.superheroersurgery3,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Bravo Kids Media Ltd,BKM0028A,Superhero Doctor 3 -Tsunami ER Surgery,Amazon,DFP,Tablet,Banner,728x90,/50170743/BKM0028Amazon-Tablet-Banner,,com.bravokidsmedia.superheroersurgery3,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Kids Food Games Inc.,KFOOD5007G,Ice Cream Sundae - Frozen Food,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app215a5a04c3fd4665ae,vz984d9b56c74f4ee1b6,com.kidsfoodinc.frozen_ice_cream_sundae,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Kids Food Games Inc.,KFOOD5007G,Ice Cream Sundae - Frozen Food,GP,DFP,Phone,Banner,320x50,/50170743/KFOOD5007GP-Phone-Banner,,com.kidsfoodinc.frozen_ice_cream_sundae,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Kids Food Games Inc.,KFOOD5007G,Ice Cream Sundae - Frozen Food,GP,DFP,Tablet,Banner,728x90,/50170743/KFOOD5007GP-Tablet-Banner,,com.kidsfoodinc.frozen_ice_cream_sundae,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Kids Food Games Inc.,KFOOD5007A,Ice Cream Sundae - Frozen Food,Amazon,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app8253a188f93e4aaf9b,vz7e0f83ff8c3a456a89,com.kidsfoodinc.frozen_desserts_ice_cream_sundae,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Kids Food Games Inc.,KFOOD5007A,Ice Cream Sundae - Frozen Food,Amazon,DFP,Phone,Banner,320x50,/50170743/KFOOD5007Amazon-Phone-Banner,,com.kidsfoodinc.frozen_desserts_ice_cream_sundae,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Kids Food Games Inc.,KFOOD5007A,Ice Cream Sundae - Frozen Food,Amazon,DFP,Tablet,Banner,728x90,/50170743/KFOOD5007Amazon-Tablet-Banner,,com.kidsfoodinc.frozen_desserts_ice_cream_sundae,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Shake It Media,SHAKE5007,Ice Cream Sundae - Frozen Desserts Maker,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app0dc0cac57e7943a399,vz65f401cdd6be4c97ac,1198117407,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Shake It Media,SHAKE5007,Ice Cream Sundae - Frozen Desserts Maker,iOS,DFP,Phone,Banner,320x50,/50170743/SHAKE5007iOS-Phone-Banner,,1198117407,Portrait,,,,,,,,,,,,,,,,
2/16/2017,,,Shake It Media,SHAKE5007,Ice Cream Sundae - Frozen Desserts Maker,iOS,DFP,Tablet,Banner,728x90,/50170743/SHAKE5007iOS-Tablet-Banner,,1198117407,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Bear Hug Media,BHUG1062,Sweet Wedding Dessert Chef,iOS,DFP,Phone,Banner,320x50,/50170743/BHUG1062iOS-Phone-Banner,,1089094885,Landscape,,,,,,,,,,,,,,,,
2/15/2017,,,Bear Hug Media,BHUG1062,Sweet Wedding Dessert Chef,iOS,DFP,Phone,Interstitial,480x320,/50170743/BHUG1062iOS-Phone-Interstitial,,1089094885,Landscape,,,,,,,,,,,,,,,,
2/15/2017,,,Bear Hug Media,BHUG1062,Sweet Wedding Dessert Chef,iOS,DFP,Tablet,Banner,728x90,/50170743/BHUG1062iOS-Tablet-Banner,,1089094885,Landscape,,,,,,,,,,,,,,,,
2/15/2017,,,Bear Hug Media,BHUG1062,Sweet Wedding Dessert Chef,iOS,DFP,Tablet,Interstitial,1024x768,/50170743/BHUG1062iOS-Tablet-Interstitial,,1089094885,Landscape,,,,,,,,,,,,,,,,
2/15/2017,V1.3,2/24/2017,Beauty Salon Games Inc,BSG0006,Messy Girl Adventure - Spring Fancy Mask Party,iOS,DFP,Phone,Banner,320x50,/50170743/BSG0006iOS-Phone-Banner,,1086846202,Portrait,,,,,,,,,,,,,3/8/2017,,,
2/15/2017,,Unused,Beauty Salon Games Inc,BSG0006,Messy Girl Adventure - Spring Fancy Mask Party,iOS,DFP,Phone,Interstitial,320x480,/50170743/BSG0006iOS-Phone-Interstitial,,1086846202,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,,,
2/15/2017,V1.3,2/24/2017,Beauty Salon Games Inc,BSG0006,Messy Girl Adventure - Spring Fancy Mask Party,iOS,DFP,Tablet,Banner,728x90,/50170743/BSG0006iOS-Tablet-Banner,,1086846202,Portrait,,,,,,,,,,,,,3/8/2017,,,
2/15/2017,,Unused,Beauty Salon Games Inc,BSG0006,Messy Girl Adventure - Spring Fancy Mask Party,iOS,DFP,Tablet,Interstitial,768x1024,/50170743/BSG0006iOS-Tablet-Interstitial,,1086846202,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,,,
2/15/2017,,,Bravo Kids Media Ltd,BKM0018,Frozen Ice Princess Twin Baby,iOS,DFP,Phone,Banner,320x50,/50170743/BKM0018iOS-Phone-Banner,,1148836304,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Bravo Kids Media Ltd,BKM0018,Frozen Ice Princess Twin Baby,iOS,DFP,Tablet,Banner,728x90,/50170743/BKM0018iOS-Tablet-Banner,,1148836304,Portrait,,,,,,,,,,,,,,,,
2/15/2017,V1.3,2/23/2017,Bravo Kids Media Ltd,BSG0004,Nerdy Girl Salon – My High School Life Story,iOS,DFP,Phone,Banner,320x50,/50170743/BSG0004iOS-Phone-Banner,,1059643522,Portrait,,,,,,,,,,,,,3/8/2017,,,
2/15/2017,,,Bravo Kids Media Ltd,BSG0004,Nerdy Girl Salon – My High School Life Story,iOS,DFP,Phone,Interstitial,320x480,/50170743/BSG0004iOS-Phone-Interstitial,,1059643522,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,,,,
2/15/2017,V1.3,2/23/2017,Bravo Kids Media Ltd,BSG0004,Nerdy Girl Salon – My High School Life Story,iOS,DFP,Tablet,Banner,728x90,/50170743/BSG0004iOS-Tablet-Banner,,1059643522,Portrait,,,,,,,,,,,,,3/8/2017,,,
2/15/2017,,,Bravo Kids Media Ltd,BSG0004,Nerdy Girl Salon – My High School Life Story,iOS,DFP,Tablet,Interstitial,768x1024,/50170743/BSG0004iOS-Tablet-Interstitial,,1059643522,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,,,,
2/15/2017,V1.2,3/8/2017,Crazy Cats Media,CCATS1060,Donut Cake Dessert Maker,iOS,DFP,Phone,Banner,320x50,/50170743/CCATS1060iOS-Phone-Banner,,1141273689,Landscape,,,,,,,,,,,,,3/13/2017,,,
2/15/2017,V1.2,3/8/2017,Crazy Cats Media,CCATS1060,Donut Cake Dessert Maker,iOS,DFP,Tablet,Banner,728x90,/50170743/CCATS1060iOS-Tablet-Banner,,1141273689,Landscape,,,,,,,,,,,,,3/13/2017,,,
2/15/2017,V1.2,2/27/2017,Crazy Cats Media,CCATS1062,BBQ Grill Kitchen,iOS,DFP,Phone,Banner,320x50,/50170743/CCATS1062iOS-Phone-Banner,,1155888781,Landscape,,,,,,,,,,,,,3/8/2017,,,
2/15/2017,V1.2,2/27/2017,Crazy Cats Media,CCATS1062,BBQ Grill Kitchen,iOS,DFP,Tablet,Banner,728x90,/50170743/CCATS1062iOS-Tablet-Banner,,1155888781,Landscape,,,,,,,,,,,,,3/8/2017,,,
2/15/2017,,,Hug n Hearts,HUGS0234,Dress Like My FavCeleb!-The Secret LA Hotel Party,iOS,DFP,Phone,Banner,320x50,/50170743/HUGS0234iOS-Phone-Banner,,1147550149,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Hug n Hearts,HUGS0234,Dress Like My FavCeleb!-The Secret LA Hotel Party,iOS,DFP,Phone,Interstitial,320x480,/50170743/HUGS0234iOS-Phone-Interstitial,,1147550149,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Hug n Hearts,HUGS0234,Dress Like My FavCeleb!-The Secret LA Hotel Party,iOS,DFP,Tablet,Banner,728x90,/50170743/HUGS0234iOS-Tablet-Banner,,1147550149,Portrait,,,,,,,,,,,,,,,,
2/15/2017,,,Hug n Hearts,HUGS0234,Dress Like My FavCeleb!-The Secret LA Hotel Party,iOS,DFP,Tablet,Interstitial,768x1024,/50170743/HUGS0234iOS-Tablet-Interstitial,,1147550149,Portrait,,,,,,,,,,,,,,,,
2/15/2017,V1.3,2/27/2017,Kids Food Games Inc.,KFOOD007,Slushy Maker - Make Summer Drinks,iOS,DFP,Phone,Banner,320x50,/50170743/KFOOD007iOS-Phone-Banner,,915342260,Landscape,,,,,,,,,,,,,3/8/2017,,,
2/15/2017,V1.3,2/27/2017,Kids Food Games Inc.,KFOOD007,Slushy Maker - Make Summer Drinks,iOS,DFP,Tablet,Banner,728x90,/50170743/KFOOD007iOS-Tablet-Banner,,915342260,Landscape,,,,,,,,,,,,,3/8/2017,,,
2/15/2017,,,Kids Food Games Inc.,KFOOD2008,Cotton Candy Maker,iOS,DFP,Phone,Banner,320x50,/50170743/KFOOD2008iOS-Phone-Banner,,1155891038,Landscape,,,,,,,,,,,,,,,,
2/15/2017,,,Kids Food Games Inc.,KFOOD2008,Cotton Candy Maker,iOS,DFP,Tablet,Banner,728x90,/50170743/KFOOD2008iOS-Tablet-Banner,,1155891038,Landscape,,,,,,,,,,,,,,,,
2/14/2017,V1.6,2/24/2017,Bear Hug Media,BHUG1061,Rapunzel - Magic Hair Salon,iOS,DFP,Phone,Banner,320x50,/50170743/BHUG1061iOS-Phone-Banner,,1072256287,Portrait,,,,,,,,,,,,,3/8/2017,,,
