ad_id,date,spend,impressions,inline_link_clicks,account_id
3015,2024-10-17,76.51,4826,185,101
3015,2024-10-18,64.66,1880,182,101
3015,2024-10-22,43.03,1592,141,101
3015,2024-10-23,14.58,4559,107,101
3015,2024-10-24,97.28,3268,183,101
3015,2024-10-25,58.52,1465,84,101
3015,2024-10-26,36.42,2245,10,101
3015,2024-10-27,61.2,2281,88,101
3015,2024-10-30,90.41,4293,168,101
3016,2024-09-02,10.53,4271,94,101
3016,2024-09-03,19.64,3364,194,101
3016,2024-09-04,41.91,1330,120,101
3016,2024-09-05,17.63,4713,49,101
3016,2024-09-06,92.18,556,49,101
3016,2024-09-08,52.36,3566,86,101
3016,2024-09-09,90.3,4894,78,101
3016,2024-09-10,49.47,4099,51,101
3016,2024-09-11,77.24,547,101,101
3016,2024-09-13,19.96,2833,20,101
3016,2024-09-14,47.9,3213,18,101
3016,2024-09-15,27.91,4426,180,101
3016,2024-09-17,54.02,4559,184,101
3016,2024-09-18,39.24,3775,138,101
3016,2024-09-19,76.77,3685,43,101
3016,2024-09-20,19.71,673,42,101
3016,2024-09-21,55.0,2437,23,101
3016,2024-09-22,40.79,565,121,101
3016,2024-09-23,35.4,1176,119,101
3016,2024-09-24,23.72,4688,57,101
3016,2024-09-25,79.01,2658,189,101
3016,2024-09-26,83.85,2125,131,101
3016,2024-09-27,82.9,4615,166,101
3016,2024-09-28,99.33,1718,68,101
3016,2024-09-29,46.12,2743,59,101
3016,2024-10-01,65.48,1244,23,101
3016,2024-10-02,57.25,2395,66,101
3016,2024-10-03,53.13,4676,119,101
3016,2024-10-04,37.39,2705,103,101
3016,2024-10-05,41.59,3924,73,101
3016,2024-10-06,14.28,834,10,101
3016,2024-10-07,77.03,2236,83,101
3016,2024-10-08,91.76,1325,120,101
3016,2024-10-09,95.35,3478,95,101
3016,2024-10-10,18.72,611,184,101
3016,2024-10-11,87.58,3213,102,101
3016,2024-10-12,42.52,4832,164,101
3016,2024-10-13,68.52,2220,159,101
3016,2024-10-14,89.85,1568,171,101
3016,2024-10-15,20.83,2060,59,101
3016,2024-10-16,93.3,1113,149,101
3016,2024-10-17,37.13,4384,61,101
3016,2024-10-18,23.83,1547,59,101
3016,2024-10-19,74.04,3345,103,101
3016,2024-10-20,74.56,4072,27,101
3016,2024-10-21,57.14,4627,15,101
3016,2024-10-22,34.67,1556,84,101
3016,2024-10-23,60.96,2058,199,101
3016,2024-10-25,57.92,4706,29,101
3016,2024-10-26,77.57,3646,153,101
3016,2024-10-28,34.43,2007,10,101
3016,2024-10-29,29.6,572,141,101
3016,2024-10-30,73.7,4801,76,101
3017,2024-09-01,29.83,2699,151,101
3017,2024-09-02,30.15,4870,70,101
3017,2024-09-03,67.57,2775,44,101
3017,2024-09-04,81.16,2539,63,101
3017,2024-09-05,10.13,3346,171,101
3017,2024-09-06,43.22,1181,190,101
3017,2024-09-08,22.03,2915,93,101
3017,2024-09-10,10.94,3412,66,101
3017,2024-09-11,35.17,2597,14,101
3017,2024-09-12,98.09,1371,194,101
3017,2024-09-13,44.38,2608,170,101
3017,2024-09-14,59.58,4122,66,101
3017,2024-09-15,28.35,3739,49,101
3017,2024-09-16,75.68,4054,104,101
3017,2024-09-17,53.11,4562,56,101
3017,2024-09-18,83.4,1942,58,101
3017,2024-09-19,94.9,1977,175,101
3017,2024-09-20,37.91,1955,110,101
3017,2024-09-21,26.91,1675,28,101
3017,2024-09-22,50.95,3797,35,101
3017,2024-09-23,22.36,596,164,101
3017,2024-09-24,44.56,1401,13,101
3017,2024-09-26,13.94,2534,31,101
3017,2024-09-27,94.47,610,12,101
3017,2024-09-29,76.25,3272,191,101
3017,2024-09-30,22.53,4139,51,101
3017,2024-10-01,53.1,2497,24,101
3017,2024-10-02,34.07,4953,41,101
3017,2024-10-03,14.01,4961,85,101
3017,2024-10-04,89.78,3902,46,101
3017,2024-10-05,30.19,2356,119,101
3017,2024-10-06,41.8,2849,67,101
3017,2024-10-08,71.81,1420,135,101
3017,2024-10-09,19.91,1333,82,101
3017,2024-10-10,65.41,1469,102,101
3017,2024-10-14,26.03,4845,95,101
3017,2024-10-15,71.15,1730,180,101
3017,2024-10-16,66.23,2851,99,101
3017,2024-10-18,54.93,3523,77,101
3017,2024-10-20,16.87,517,48,101
3017,2024-10-22,23.3,4159,194,101
3017,2024-10-26,48.47,2781,47,101
3017,2024-10-27,99.53,1989,108,101
3017,2024-10-28,54.48,4442,187,101
3017,2024-10-30,67.29,1632,177,101
3018,2024-09-02,59.44,4913,146,101
3018,2024-09-03,58.26,2385,108,101
3018,2024-09-04,74.34,4816,157,101
3018,2024-09-07,17.85,3463,10,101
3018,2024-09-08,86.55,3468,152,101
3018,2024-09-09,22.02,1402,25,101
3018,2024-09-11,86.44,1641,85,101
3018,2024-09-12,85.17,3949,72,101
3018,2024-09-13,30.21,1628,40,101
3018,2024-09-15,43.97,715,188,101
3018,2024-09-17,73.13,1104,132,101
3018,2024-09-20,42.87,1147,72,101
3018,2024-09-21,61.23,3911,48,101
3018,2024-09-23,22.61,4820,188,101
3018,2024-09-25,75.03,4137,175,101
3018,2024-09-26,35.81,1777,25,101
3018,2024-09-28,77.6,4622,51,101
3018,2024-09-29,84.94,4221,151,101
3018,2024-09-30,33.22,4611,88,101
3018,2024-10-01,48.13,1784,79,101
3018,2024-10-03,98.01,1525,200,101
3018,2024-10-04,65.71,2293,110,101
3018,2024-10-05,77.14,1132,187,101
3018,2024-10-06,38.19,3818,107,101
3018,2024-10-07,82.3,3975,59,101
3018,2024-10-08,19.4,3471,164,101
3018,2024-10-10,31.56,1833,148,101
3018,2024-10-11,29.07,589,89,101
3018,2024-10-12,28.16,765,71,101
3018,2024-10-13,97.9,867,154,101
3018,2024-10-15,14.32,1263,89,101
3018,2024-10-16,42.1,2813,111,101
3018,2024-10-17,38.3,3700,195,101
3018,2024-10-18,21.66,1297,94,101
3018,2024-10-19,76.73,1327,138,101
3018,2024-10-21,62.85,3630,132,101
3018,2024-10-22,86.68,2876,51,101
3018,2024-10-23,51.68,1264,193,101
3018,2024-10-24,29.41,1653,193,101
3018,2024-10-25,96.73,4729,196,101
3018,2024-10-26,57.1,3296,124,101
3018,2024-10-28,42.43,4029,20,101
3019,2024-09-01,28.79,1114,49,101
3019,2024-09-02,99.5,1297,13,101
3019,2024-09-03,88.34,4982,32,101
3019,2024-09-04,50.93,1890,85,101
3019,2024-09-05,35.21,3476,100,101
3019,2024-09-06,26.13,4274,76,101
3019,2024-09-10,93.17,1515,155,101
3019,2024-09-11,42.71,2848,112,101
3019,2024-09-12,65.77,1556,122,101
3019,2024-09-13,86.04,3069,105,101
3019,2024-09-14,47.19,4187,77,101
3019,2024-09-17,97.97,967,199,101
3019,2024-09-19,60.47,1766,36,101
3019,2024-09-20,24.24,3770,28,101
3019,2024-09-21,88.67,1265,99,101
3019,2024-09-22,67.82,4308,37,101
3019,2024-09-23,75.86,3751,120,101
3019,2024-09-24,39.58,3099,97,101
3019,2024-09-26,73.21,4401,39,101
3019,2024-09-27,13.45,1775,130,101
3019,2024-09-28,29.21,756,163,101
3019,2024-09-30,82.77,4023,131,101
3019,2024-10-01,29.03,687,185,101
3019,2024-10-02,32.69,1942,31,101
3019,2024-10-03,34.65,1169,86,101
3019,2024-10-05,47.77,2253,181,101
3019,2024-10-07,14.84,4010,97,101
3019,2024-10-09,27.87,3933,133,101
3019,2024-10-10,71.99,1816,188,101
3019,2024-10-11,92.13,3687,12,101
3019,2024-10-12,90.44,2126,29,101
3019,2024-10-13,62.06,1684,92,101
3019,2024-10-14,84.12,3092,13,101
3019,2024-10-15,51.28,1708,137,101
3019,2024-10-17,97.3,3829,77,101
3019,2024-10-18,10.33,4190,42,101
3019,2024-10-19,67.5,1298,19,101
3019,2024-10-20,98.11,3942,188,101
3019,2024-10-21,24.95,3592,65,101
3019,2024-10-22,95.71,617,104,101
3019,2024-10-24,90.7,4613,41,101
3019,2024-10-25,68.4,4235,115,101
3019,2024-10-26,41.7,4943,119,101
3019,2024-10-27,78.86,1428,55,101
3019,2024-10-28,43.58,1832,148,101
3019,2024-10-29,35.65,4083,172,101
3019,2024-10-30,65.83,1312,32,101
3020,2024-09-02,68.47,3869,36,101
3020,2024-09-03,77.66,4962,35,101
3020,2024-09-04,55.3,767,180,101
3020,2024-09-05,47.86,2325,126,101
3020,2024-09-06,20.31,4346,41,101
3020,2024-09-07,81.44,4300,115,101
3020,2024-09-09,80.62,3742,11,101
3020,2024-09-12,34.08,2666,88,101
3020,2024-09-15,31.74,3896,18,101
3020,2024-09-16,23.8,3567,142,101
3020,2024-09-18,40.16,4022,71,101
3020,2024-09-19,45.22,3722,23,101
3020,2024-09-21,21.6,3698,196,101
3020,2024-09-22,91.38,4737,50,101
3020,2024-09-23,18.96,1534,139,101
3020,2024-09-24,61.92,3711,170,101
3020,2024-09-27,39.02,1263,33,101
3020,2024-09-28,11.04,1753,17,101
3020,2024-09-29,58.93,1145,156,101
3020,2024-09-30,76.81,1569,126,101
3020,2024-10-01,79.98,2028,71,101
3020,2024-10-02,29.96,2087,147,101
3020,2024-10-04,82.64,3597,76,101
3020,2024-10-05,34.75,1677,170,101
3020,2024-10-06,98.63,1347,38,101
3020,2024-10-07,63.63,1377,46,101
3020,2024-10-08,90.51,1260,29,101
3020,2024-10-09,42.53,2203,110,101
3020,2024-10-10,81.59,3889,28,101
3020,2024-10-11,66.31,2222,185,101
3020,2024-10-12,90.07,4193,51,101
3020,2024-10-13,10.91,1963,178,101
3020,2024-10-14,64.6,757,40,101
3020,2024-10-17,65.26,4976,11,101
3020,2024-10-18,76.75,1496,59,101
3020,2024-10-19,58.24,4743,141,101
3020,2024-10-21,42.84,2277,17,101
3020,2024-10-22,29.78,1536,78,101
3020,2024-10-23,27.93,1253,99,101
3020,2024-10-24,68.67,4326,200,101
3020,2024-10-26,95.17,2081,74,101
3020,2024-10-27,71.84,2802,110,101
3020,2024-10-28,81.38,3052,52,101
3021,2024-09-01,89.46,3971,162,101
3021,2024-09-02,83.43,1381,165,101
3021,2024-09-03,27.97,3391,105,101
3021,2024-09-06,90.05,4689,74,101
3021,2024-09-07,36.41,4845,100,101
3021,2024-09-08,20.32,3143,119,101
3021,2024-09-10,16.54,3544,105,101
3021,2024-09-11,38.3,578,91,101
3021,2024-09-12,74.51,2251,129,101
3021,2024-09-13,38.94,2405,153,101
3021,2024-09-14,35.53,2238,144,101
3021,2024-09-15,60.49,1112,156,101
3021,2024-09-17,78.06,3103,91,101
3021,2024-09-18,14.47,4546,137,101
3021,2024-09-19,34.7,1476,41,101
3021,2024-09-20,64.13,3636,70,101
3021,2024-09-21,35.65,538,128,101
3021,2024-09-22,85.75,3799,19,101
3021,2024-09-25,68.03,1068,130,101
3021,2024-09-26,82.23,2965,80,101
3021,2024-09-27,41.12,1153,152,101
3021,2024-09-29,14.24,2944,188,101
3021,2024-10-01,67.7,1494,105,101
3021,2024-10-03,30.16,585,45,101
3021,2024-10-04,39.06,4069,67,101
3021,2024-10-05,27.2,3521,147,101
3021,2024-10-09,80.64,1407,22,101
3021,2024-10-11,39.64,3609,79,101
3021,2024-10-12,93.24,4274,40,101
3021,2024-10-13,87.57,3885,173,101
3021,2024-10-14,21.01,4822,71,101
3021,2024-10-15,69.51,2798,92,101
3021,2024-10-17,18.26,2926,192,101
3021,2024-10-18,60.27,2485,178,101
3021,2024-10-19,87.03,1139,29,101
3021,2024-10-21,11.18,2270,129,101
3021,2024-10-23,19.41,2209,161,101
3021,2024-10-25,38.2,3054,191,101
3021,2024-10-26,23.86,4632,37,101
3021,2024-10-28,42.73,4206,168,101
3021,2024-10-29,80.2,2039,27,101
3021,2024-10-30,24.78,3016,157,101
3022,2024-09-01,23.26,1377,200,101
3022,2024-09-02,11.49,4275,57,101
3022,2024-09-03,52.86,4849,125,101
3022,2024-09-04,20.65,1188,100,101
3022,2024-09-05,23.56,4613,120,101
3022,2024-09-06,14.78,2733,104,101
3022,2024-09-07,68.38,3961,59,101
3022,2024-09-08,46.24,2760,145,101
3022,2024-09-09,56.68,1394,184,101
3022,2024-09-10,32.4,1409,66,101
3022,2024-09-11,90.56,2680,71,101
3022,2024-09-12,19.09,2355,168,101
3022,2024-09-13,46.41,3718,35,101
3022,2024-09-14,84.17,2697,136,101
3022,2024-09-15,80.72,3347,173,101
3022,2024-09-16,63.67,525,34,101
3022,2024-09-17,91.7,4405,199,101
3022,2024-09-18,91.6,2454,53,101
3022,2024-09-19,16.25,2034,95,101
3022,2024-09-21,11.15,4387,119,101
3022,2024-09-22,25.98,2661,29,101
3022,2024-09-23,78.42,579,162,101
3022,2024-09-24,52.64,508,135,101
3022,2024-09-26,14.07,642,155,101
3022,2024-09-27,36.16,2370,144,101
3022,2024-09-28,77.95,1269,35,101
3022,2024-09-29,76.26,4207,135,101
3022,2024-09-30,99.08,2608,179,101
3022,2024-10-01,42.79,611,100,101
3022,2024-10-02,40.04,4742,179,101
3022,2024-10-05,20.15,4754,196,101
3022,2024-10-06,23.31,3861,66,101
3022,2024-10-07,22.75,4578,17,101
3022,2024-10-08,76.69,4028,102,101
3022,2024-10-09,18.03,3594,173,101
3022,2024-10-10,34.65,4963,125,101
3022,2024-10-13,91.93,3357,94,101
3022,2024-10-14,47.56,2763,89,101
3022,2024-10-15,62.16,3312,166,101
3022,2024-10-16,81.58,3342,83,101
3022,2024-10-17,10.75,1705,129,101
3022,2024-10-18,57.09,2873,169,101
3022,2024-10-19,24.63,4488,83,101
3022,2024-10-20,36.53,4218,20,101
3022,2024-10-21,84.29,1511,23,101
3022,2024-10-22,10.46,3385,179,101
3022,2024-10-24,22.39,2820,138,101
3022,2024-10-25,79.2,1770,32,101
3022,2024-10-26,22.84,2111,120,101
3022,2024-10-27,17.26,2292,18,101
3022,2024-10-28,41.92,3664,118,101
3022,2024-10-29,91.37,2640,87,101
3022,2024-10-30,25.6,4070,183,101
3023,2024-09-03,79.09,2548,44,101
3023,2024-09-04,27.96,2998,31,101
3023,2024-09-05,93.44,4277,149,101
3023,2024-09-06,80.42,4079,34,101
3023,2024-09-07,49.77,3066,138,101
3023,2024-09-09,52.15,4003,129,101
3023,2024-09-10,46.92,726,153,101
3023,2024-09-11,79.01,1224,45,101
3023,2024-09-12,37.22,2487,158,101
3023,2024-09-13,21.45,4950,154,101
3023,2024-09-15,86.06,1531,113,101
3023,2024-09-16,51.65,4743,127,101
3023,2024-09-18,34.32,1376,95,101
3023,2024-09-19,83.97,4444,186,101
3023,2024-09-20,15.48,4684,199,101
3023,2024-09-21,73.14,4729,46,101
3023,2024-09-22,97.06,1617,67,101
3023,2024-09-24,23.93,3046,194,101
3023,2024-09-26,53.65,2144,39,101
3023,2024-09-27,23.77,1491,143,101
3023,2024-09-28,28.39,4380,16,101
3023,2024-09-30,15.01,1497,86,101
3023,2024-10-01,98.44,2424,149,101
3023,2024-10-02,65.15,4097,178,101
3023,2024-10-03,48.91,677,57,101
3023,2024-10-04,77.01,2471,53,101
3023,2024-10-05,72.97,2141,131,101
3023,2024-10-06,36.05,1319,160,101
3023,2024-10-07,70.09,3704,108,101
3023,2024-10-08,19.66,3915,118,101
3023,2024-10-09,35.51,1484,154,101
3023,2024-10-10,62.25,779,175,101
3023,2024-10-11,69.15,4141,20,101
3023,2024-10-13,22.54,4254,80,101
3023,2024-10-14,24.25,4601,138,101
3023,2024-10-15,91.23,4801,109,101
3023,2024-10-16,25.7,1740,100,101
3023,2024-10-17,60.68,4264,193,101
3023,2024-10-19,80.65,2981,110,101
3023,2024-10-20,85.54,4462,106,101
3023,2024-10-22,26.23,4653,178,101
3023,2024-10-23,21.65,3154,160,101
3023,2024-10-25,65.57,3807,27,101
3023,2024-10-26,86.68,1803,69,101
3023,2024-10-27,19.56,4402,92,101
3024,2024-09-01,31.3,1925,196,101
3024,2024-09-04,15.79,2551,39,101
3024,2024-09-05,77.49,4117,105,101
3024,2024-09-06,85.66,1925,92,101
3024,2024-09-07,50.46,1591,173,101
3024,2024-09-08,27.98,2568,135,101
3024,2024-09-09,35.75,2148,199,101
3024,2024-09-10,83.25,2075,32,101
3024,2024-09-11,66.62,1288,62,101
3024,2024-09-12,22.65,542,102,101
3024,2024-09-14,87.8,3291,57,101
3024,2024-09-15,96.2,4826,137,101
3024,2024-09-16,28.67,4380,138,101
3024,2024-09-17,65.66,1629,27,101
3024,2024-09-18,66.29,1080,155,101
3024,2024-09-19,80.41,2943,35,101
3024,2024-09-20,30.75,4928,94,101
3024,2024-09-21,83.92,2874,74,101
3024,2024-09-22,42.21,1793,83,101
3024,2024-09-23,61.78,4741,166,101
3024,2024-09-24,45.93,964,149,101
3024,2024-09-25,19.98,4358,77,101
3024,2024-09-26,12.9,3952,76,101
3024,2024-09-27,89.92,986,45,101
3024,2024-09-28,83.51,3200,179,101
3024,2024-09-30,54.42,789,98,101
3024,2024-10-03,65.12,1160,151,101
3024,2024-10-04,21.65,841,36,101
3024,2024-10-05,55.68,3369,120,101
3024,2024-10-06,80.34,2365,15,101
3024,2024-10-08,80.36,2107,146,101
3024,2024-10-09,44.14,648,151,101
3024,2024-10-10,44.84,3590,188,101
3024,2024-10-11,73.12,1628,39,101
3024,2024-10-12,90.74,3512,100,101
3024,2024-10-13,49.29,974,70,101
3024,2024-10-14,62.98,2360,115,101
3024,2024-10-15,89.95,4892,155,101
3024,2024-10-16,82.16,2547,24,101
3024,2024-10-17,21.4,1979,82,101
3024,2024-10-18,41.47,2500,84,101
3024,2024-10-19,45.8,1502,178,101
3024,2024-10-20,32.52,4953,62,101
3024,2024-10-21,76.17,3424,66,101
3024,2024-10-22,37.24,3505,151,101
3024,2024-10-23,68.83,4815,78,101
3024,2024-10-24,58.73,1355,23,101
3024,2024-10-25,46.98,4483,81,101
3024,2024-10-26,92.08,4767,69,101
3024,2024-10-27,59.77,1505,105,101
3024,2024-10-28,80.91,793,70,101
3024,2024-10-29,68.49,4217,39,101
3024,2024-10-30,85.27,2714,81,101
3025,2024-09-01,37.04,1192,25,101
3025,2024-09-02,64.88,4557,14,101
3025,2024-09-04,14.0,2185,107,101
3025,2024-09-05,48.8,928,179,101
3025,2024-09-06,58.74,3349,16,101
3025,2024-09-09,84.53,2650,161,101
3025,2024-09-10,12.46,4055,119,101
3025,2024-09-15,95.72,2854,146,101
3025,2024-09-16,61.53,4750,76,101
3025,2024-09-17,44.32,2451,43,101
3025,2024-09-19,71.43,2747,31,101
3025,2024-09-22,61.4,816,167,101
3025,2024-09-23,34.19,2552,177,101
3025,2024-09-25,21.19,3129,77,101
3025,2024-09-27,11.55,572,129,101
3025,2024-09-28,42.29,2284,114,101
3025,2024-09-29,94.5,2764,166,101
3025,2024-09-30,95.8,4108,56,101
3025,2024-10-01,80.81,2626,136,101
3025,2024-10-02,66.73,1703,168,101
3025,2024-10-03,30.94,815,57,101
3025,2024-10-04,87.45,3099,20,101
3025,2024-10-05,30.52,2622,75,101
3025,2024-10-06,86.04,3394,148,101
3025,2024-10-07,64.05,3364,37,101
3025,2024-10-08,49.94,4686,29,101
3025,2024-10-09,39.32,3542,184,101
3025,2024-10-10,67.77,2819,46,101
3025,2024-10-11,64.63,3451,95,101
3025,2024-10-14,94.82,2908,169,101
3025,2024-10-15,43.15,2882,48,101
3025,2024-10-17,64.81,3064,140,101
3025,2024-10-18,76.78,3318,65,101
3025,2024-10-19,62.44,1729,107,101
3025,2024-10-21,95.97,2339,154,101
3025,2024-10-22,61.7,4991,197,101
3025,2024-10-23,75.97,4823,23,101
3025,2024-10-24,69.33,4762,122,101
3025,2024-10-25,27.55,2900,72,101
3025,2024-10-26,81.91,3465,69,101
3025,2024-10-27,77.34,1445,187,101
3025,2024-10-28,75.95,3858,102,101
3025,2024-10-29,60.44,1126,102,101
3025,2024-10-30,64.47,4177,117,101
3026,2024-09-01,84.5,1526,147,101
3026,2024-09-02,91.83,1631,165,101
3026,2024-09-03,35.82,3071,40,101
3026,2024-09-04,47.89,1715,157,101
3026,2024-09-05,89.33,2122,56,101
3026,2024-09-07,20.87,2657,151,101
3026,2024-09-08,52.29,1327,42,101
3026,2024-09-11,25.02,1098,43,101
3026,2024-09-12,57.64,3679,118,101
3026,2024-09-13,46.21,2477,192,101
3026,2024-09-14,40.31,3257,161,101
3026,2024-09-15,19.7,870,28,101
3026,2024-09-16,41.95,4177,114,101
3026,2024-09-17,76.66,4069,84,101
3026,2024-09-19,76.01,4672,31,101
3026,2024-09-20,10.7,3530,182,101
3026,2024-09-21,44.14,4092,55,101
3026,2024-09-22,62.93,1293,69,101
3026,2024-09-23,40.7,4740,144,101
3026,2024-09-24,85.97,3995,83,101
3026,2024-09-25,38.67,1961,46,101
3026,2024-09-26,95.05,2225,120,101
3026,2024-09-27,61.76,3075,35,101
3026,2024-09-28,24.9,2858,80,101
3026,2024-09-29,30.13,1887,83,101
3026,2024-10-01,64.56,1369,69,101
3026,2024-10-02,22.69,2194,151,101
3026,2024-10-05,91.23,4922,147,101
3026,2024-10-07,84.93,711,104,101
3026,2024-10-08,94.76,3993,197,101
3026,2024-10-09,21.36,4217,85,101
3026,2024-10-11,92.73,1482,123,101
3026,2024-10-13,17.82,1620,81,101
3026,2024-10-14,20.48,3397,30,101
3026,2024-10-15,30.02,1109,93,101
3026,2024-10-16,40.18,4214,171,101
3026,2024-10-17,70.49,1106,190,101
3026,2024-10-18,90.3,814,120,101
3026,2024-10-19,73.46,4770,91,101
3026,2024-10-20,60.24,791,172,101
3026,2024-10-21,32.13,3581,66,101
3026,2024-10-22,33.88,1740,134,101
3026,2024-10-24,35.43,2126,172,101
3026,2024-10-28,10.29,1051,135,101
3026,2024-10-29,28.77,1959,19,101
3026,2024-10-30,33.68,3615,171,101
3027,2024-09-01,67.39,4466,145,101
3027,2024-09-02,26.21,2958,69,101
3027,2024-09-04,54.12,3712,163,101
3027,2024-09-05,53.29,1290,66,101
3027,2024-09-06,89.28,2853,117,101
3027,2024-09-08,69.62,1448,55,101
3027,2024-09-09,38.7,1430,98,101
3027,2024-09-10,73.43,4462,135,101
3027,2024-09-11,71.85,737,84,101
3027,2024-09-12,29.36,3850,25,101
3027,2024-09-13,39.09,3101,115,101
3027,2024-09-14,49.78,3765,76,101
3027,2024-09-16,75.54,3283,172,101
3027,2024-09-18,46.88,1864,147,101
3027,2024-09-19,66.28,3200,43,101
3027,2024-09-20,11.79,672,107,101
3027,2024-09-21,73.43,3389,151,101
3027,2024-09-22,14.43,2224,102,101
3027,2024-09-23,98.67,4888,111,101
3027,2024-09-25,82.12,3562,94,101
3027,2024-09-26,59.77,2537,13,101
3027,2024-09-27,11.8,4813,36,101
3027,2024-09-28,81.22,846,50,101
3027,2024-09-29,12.18,2525,18,101
3027,2024-09-30,21.13,3595,177,101
3027,2024-10-01,83.65,2711,31,101
3027,2024-10-02,55.41,3902,15,101
3027,2024-10-03,84.72,1743,34,101
3027,2024-10-04,81.34,2091,165,101
3027,2024-10-07,76.91,2975,80,101
3027,2024-10-08,18.97,4361,106,101
3027,2024-10-09,18.38,3828,153,101
3027,2024-10-10,35.6,4868,139,101
3027,2024-10-11,11.55,4571,196,101
3027,2024-10-12,43.55,4977,192,101
3027,2024-10-13,30.17,703,111,101
3027,2024-10-15,52.91,1392,174,101
3027,2024-10-16,22.94,1185,34,101
3027,2024-10-17,28.69,4512,161,101
3027,2024-10-18,22.72,4379,143,101
3027,2024-10-19,61.0,2404,25,101
3027,2024-10-21,38.03,3267,48,101
3027,2024-10-22,72.01,3830,11,101
3027,2024-10-23,28.83,4503,149,101
3027,2024-10-24,96.35,2431,92,101
3027,2024-10-25,53.47,1167,36,101
3027,2024-10-26,16.98,1542,13,101
3027,2024-10-27,77.33,1861,60,101
3027,2024-10-28,97.47,819,118,101
3027,2024-10-29,66.35,4797,134,101
3027,2024-10-30,88.68,3925,112,101
3028,2024-09-01,20.58,2910,194,101
3028,2024-09-03,57.02,3544,154,101
3028,2024-09-04,22.74,4786,185,101
3028,2024-09-05,65.26,3541,142,101
3028,2024-09-06,52.49,2225,94,101
3028,2024-09-08,86.72,1608,52,101
3028,2024-09-09,84.65,580,91,101
3028,2024-09-10,23.53,1049,11,101
3028,2024-09-11,26.89,1268,147,101
3028,2024-09-12,18.52,4339,162,101
3028,2024-09-13,41.54,2351,98,101
3028,2024-09-14,93.51,2749,82,101
3028,2024-09-17,37.52,3803,75,101
3028,2024-09-18,67.74,2159,29,101
3028,2024-09-19,19.27,2273,81,101
3028,2024-09-20,60.73,1537,143,101
3028,2024-09-21,78.94,3204,157,101
3028,2024-09-23,34.95,4378,63,101
3028,2024-09-24,80.5,2273,33,101
3028,2024-09-26,22.9,4395,10,101
3028,2024-09-27,90.64,927,45,101
3028,2024-09-28,49.57,4364,93,101
3028,2024-09-29,78.4,2472,153,101
3028,2024-09-30,79.65,4386,100,101
3028,2024-10-01,56.98,4847,30,101
3028,2024-10-07,85.59,4117,135,101
3028,2024-10-08,32.55,1485,152,101
3028,2024-10-10,26.02,3495,129,101
3028,2024-10-12,48.17,2064,107,101
3028,2024-10-13,93.99,587,60,101
3028,2024-10-14,57.34,545,160,101
3028,2024-10-15,18.47,3521,74,101
3028,2024-10-16,11.17,2736,18,101
3028,2024-10-17,67.75,3762,21,101
3028,2024-10-19,34.68,968,156,101
3028,2024-10-24,54.13,4378,175,101
3028,2024-10-27,12.6,1754,190,101
3028,2024-10-28,88.38,1578,31,101
3028,2024-10-29,86.12,959,123,101
3028,2024-10-30,15.61,1298,149,101
3029,2024-09-01,86.73,636,95,101
3029,2024-09-04,73.84,3500,142,101
3029,2024-09-05,69.8,3910,180,101
3029,2024-09-06,15.85,4608,47,101
3029,2024-09-07,17.56,4132,21,101
3029,2024-09-08,27.88,4640,114,101
3029,2024-09-09,77.21,526,89,101
3029,2024-09-10,41.56,3297,129,101
3029,2024-09-11,72.67,4292,32,101
3029,2024-09-12,18.15,1207,57,101
3029,2024-09-13,66.4,664,53,101
3029,2024-09-15,43.71,1165,195,101
3029,2024-09-17,71.28,2065,198,101
3029,2024-09-18,14.8,2851,55,101
3029,2024-09-19,60.85,3891,67,101
3029,2024-09-21,27.93,2916,76,101
3029,2024-09-22,33.81,4513,100,101
3029,2024-09-23,41.4,4784,125,101
3029,2024-09-25,25.34,3659,49,101
3029,2024-09-26,28.96,4054,98,101
3029,2024-09-27,71.38,2864,63,101
3029,2024-09-28,97.16,2703,33,101
3029,2024-09-29,28.96,2287,129,101
3029,2024-09-30,92.97,4735,178,101
3029,2024-10-01,52.77,4327,160,101
3029,2024-10-02,60.74,777,92,101
3029,2024-10-03,66.65,564,50,101
3029,2024-10-04,40.12,1320,57,101
3029,2024-10-06,52.02,2025,15,101
3029,2024-10-07,65.5,4063,197,101
3029,2024-10-08,85.07,2569,195,101
3029,2024-10-09,40.41,3786,86,101
3029,2024-10-10,93.61,2419,139,101
3029,2024-10-11,48.33,2706,157,101
3029,2024-10-12,12.57,4695,52,101
3029,2024-10-17,97.52,1643,43,101
3029,2024-10-18,80.97,940,33,101
3029,2024-10-19,78.92,3335,127,101
3029,2024-10-20,51.45,1708,61,101
3029,2024-10-22,17.23,2434,62,101
3029,2024-10-23,75.17,1762,185,101
3029,2024-10-24,79.8,540,132,101
3029,2024-10-25,18.99,3728,188,101
3029,2024-10-26,52.51,3582,128,101
3029,2024-10-27,78.68,1284,109,101
3029,2024-10-28,78.67,1593,112,101
3030,2024-09-02,48.21,3726,146,101
3030,2024-09-03,53.95,720,66,101
3030,2024-09-05,31.16,3467,97,101
3030,2024-09-06,10.14,3761,29,101
3030,2024-09-07,22.43,2039,21,101
3030,2024-09-08,49.19,3281,108,101
3030,2024-09-09,48.31,2834,89,101
3030,2024-09-10,83.91,785,76,101
3030,2024-09-12,24.72,4738,37,101
