ad_id,ad_name,campaign_id,campaign_name,date,cost_micros,clicks,impressions
4007,Ad Variation 3,5002,Google Search Prospecting,2024-10-20,123678550,107,1349
4007,Ad Variation 3,5002,Google Search Prospecting,2024-10-21,143663703,135,1768
4007,Ad Variation 3,5002,Google Search Prospecting,2024-10-22,22454882,106,1591
4007,Ad Variation 3,5002,Google Search Prospecting,2024-10-23,94170981,45,3826
4007,Ad Variation 3,5002,Google Search Prospecting,2024-10-24,79667720,129,3101
4007,Ad Variation 3,5002,Google Search Prospecting,2024-10-25,33383788,91,4530
4007,Ad Variation 3,5002,Google Search Prospecting,2024-10-26,30773816,86,2564
4007,Ad Variation 3,5002,Google Search Prospecting,2024-10-27,42254977,27,4875
4007,Ad Variation 3,5002,Google Search Prospecting,2024-10-28,108835472,82,1812
4007,Ad Variation 3,5002,Google Search Prospecting,2024-10-29,55831162,35,4683
4007,Ad Variation 3,5002,Google Search Prospecting,2024-10-30,44774457,133,1692
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-01,142328490,119,1046
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-02,88203840,143,4598
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-03,143498330,94,2919
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-05,96908094,22,2727
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-06,84849775,131,1444
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-08,82415552,116,1591
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-09,70086907,20,2979
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-10,84797678,36,3607
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-11,148642475,44,3043
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-12,57841202,121,3297
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-13,60239060,46,3052
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-14,97081624,76,1183
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-15,131012848,61,2585
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-16,107824206,104,4259
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-17,102511459,129,2913
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-18,99030395,41,2643
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-19,116358133,79,3495
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-20,71929332,84,4260
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-21,24454734,144,3642
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-22,60046248,53,2377
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-23,35366945,135,3796
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-24,94129978,37,4020
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-26,33400438,68,2626
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-28,72514007,138,4909
4008,Ad Variation 4,5002,Google Search Prospecting,2024-09-29,57214819,64,1482
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-02,53415948,121,3984
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-03,137390744,107,4901
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-04,126822589,20,1575
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-05,76833639,26,3254
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-06,81135583,113,4246
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-07,21404526,56,4542
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-08,100998272,79,1815
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-09,69399803,79,4096
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-10,60002590,69,3795
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-11,105735378,41,1017
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-12,80214706,81,4626
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-13,134257275,41,2966
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-14,143248955,84,2545
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-15,123547410,108,1500
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-16,41867339,40,2246
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-17,128422043,42,1616
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-19,31647488,104,2505
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-20,105199533,143,3319
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-21,145054936,76,2388
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-22,135739015,136,1409
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-23,86161853,40,4510
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-24,23600484,69,1133
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-25,87151414,135,4717
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-26,96924129,97,1301
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-27,142148349,117,1019
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-28,149275341,120,2037
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-29,51119594,102,1855
4008,Ad Variation 4,5002,Google Search Prospecting,2024-10-30,71698636,86,1472
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-02,122632094,22,2048
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-03,66984688,99,4704
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-04,127664260,21,2327
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-05,79601581,125,4113
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-08,127470066,27,2964
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-09,147667443,128,3255
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-10,148927571,134,3229
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-11,111098344,66,1172
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-12,99200771,53,1691
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-13,139146926,39,4756
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-14,141059613,43,3545
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-17,149447370,126,4778
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-18,99438978,53,3211
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-19,95948482,143,1653
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-21,47243875,39,2030
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-22,128121207,99,3324
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-23,74853689,64,3360
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-24,83604365,120,2268
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-25,77325773,22,1960
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-26,44528463,149,1027
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-27,22601963,102,1321
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-28,43997786,144,2278
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-29,30641856,58,4846
4009,Ad Variation 1,5003,Google Display Retargeting,2024-09-30,111416448,60,3992
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-01,120951125,20,1336
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-02,85645672,112,2218
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-03,56452326,37,2631
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-04,86879246,55,3697
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-06,136560545,88,2662
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-07,137366175,139,2308
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-08,22403362,45,2456
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-09,111395017,134,2035
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-10,130761388,33,1941
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-12,84596503,107,2197
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-13,145091513,68,1826
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-14,149868447,115,3079
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-16,51931426,75,2629
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-17,106471668,22,2745
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-18,31801031,86,2374
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-19,99781530,59,1938
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-20,85152850,39,2097
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-21,91340076,107,3048
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-22,103343947,137,1028
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-23,25943806,47,3316
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-24,101779452,143,3741
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-25,102869403,53,2435
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-26,37541695,31,1488
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-27,40768503,110,1517
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-28,114627789,58,4971
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-29,132981421,20,4405
4009,Ad Variation 1,5003,Google Display Retargeting,2024-10-30,106898625,70,4088
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-01,65696552,149,1661
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-02,33843300,107,3193
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-04,69922823,102,4320
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-05,77627228,74,4285
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-06,79543245,41,2156
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-07,22603456,139,2369
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-08,81671760,97,3850
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-13,128810672,139,4386
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-14,75303799,60,2578
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-15,100703795,40,3118
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-17,29407303,65,2230
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-18,147838314,140,3980
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-19,121968555,131,3901
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-20,84426718,63,4612
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-21,59871655,68,3602
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-22,104512148,107,4522
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-23,140357832,138,3125
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-24,101013993,116,2482
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-25,65306327,123,4082
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-26,61256541,77,4663
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-27,110778023,31,4419
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-28,142915186,32,4124
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-29,56267057,24,3624
4010,Ad Variation 2,5003,Google Display Retargeting,2024-09-30,59327336,140,3380
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-03,116770309,32,3324
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-04,100719546,36,2716
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-05,84817663,78,2957
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-06,58652540,62,2660
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-07,124583242,55,1515
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-08,99711823,59,4779
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-09,75377078,79,1217
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-10,31345233,88,4780
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-11,27871521,45,3780
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-12,82647598,81,1445
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-14,81755566,67,4357
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-15,61706698,36,2059
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-16,136270602,104,2724
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-17,125758135,23,4599
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-18,28828215,88,1515
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-20,49182644,104,3501
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-21,118913330,89,2836
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-22,41955860,60,3356
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-23,52528619,102,3525
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-24,75759211,143,4225
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-25,145391470,41,2445
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-26,99876792,25,4234
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-27,77884912,61,4038
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-28,117790240,80,2649
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-29,25731910,71,1586
4010,Ad Variation 2,5003,Google Display Retargeting,2024-10-30,22133958,29,3880
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-02,60347727,136,2665
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-03,132838327,99,2233
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-04,87543479,145,2021
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-05,114712739,103,2302
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-06,145941918,33,3926
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-08,53364420,51,2640
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-09,100354946,56,3965
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-10,28209448,130,2814
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-12,55921960,77,3547
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-13,148306486,79,3801
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-14,98850510,24,2135
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-15,48455725,66,4240
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-17,88905255,140,3285
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-18,64878903,136,1811
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-19,127125015,150,1403
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-21,145393416,143,1952
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-22,53360099,73,1206
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-23,50870449,128,2270
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-24,43986503,59,2200
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-25,145279451,84,1088
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-26,92307608,115,1781
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-27,81557118,60,1225
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-28,66552177,31,2327
4011,Ad Variation 3,5003,Google Display Retargeting,2024-09-30,36846136,83,4364
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-01,32863102,27,2996
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-02,69075036,111,2328
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-03,86928515,33,4293
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-04,149702421,88,3597
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-06,40385722,58,4667
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-07,112217914,96,4876
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-08,61010015,38,1322
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-09,40974128,115,4330
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-10,31757659,53,2313
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-11,127479460,29,4855
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-12,89373453,39,3401
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-13,53482786,108,4700
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-14,116032358,77,3986
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-15,102039293,85,4815
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-16,29178028,140,1450
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-17,86734716,100,2466
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-18,36277453,120,2770
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-19,43310618,53,2137
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-20,22342022,130,1492
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-21,38002338,39,3749
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-22,92000660,113,4652
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-24,62405116,53,1037
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-26,78494557,38,2280
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-27,40648422,34,2287
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-28,108520680,118,3051
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-29,109609744,127,3439
4011,Ad Variation 3,5003,Google Display Retargeting,2024-10-30,137744442,39,2253
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-01,49984459,100,1644
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-02,103008473,77,1072
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-03,115813944,91,1435
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-04,96254307,125,2286
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-06,72007482,59,3097
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-07,113037989,69,2471
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-08,101287012,116,1642
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-09,40830979,135,4186
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-10,74253550,34,1017
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-11,53529159,29,1531
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-12,148033360,93,1159
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-13,119798674,139,2849
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-16,68241304,40,3700
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-17,95680278,31,4383
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-18,143886685,62,4162
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-21,29321385,125,2648
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-22,115245984,49,4480
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-23,97727463,52,2998
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-24,59448319,90,2990
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-25,24515818,117,4275
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-26,31126328,103,1575
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-27,102073994,102,4396
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-28,128987222,92,2240
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-29,21988189,57,1655
4012,Ad Variation 1,5004,Google Video Awareness,2024-09-30,54832400,58,2028
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-01,132258653,120,1783
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-02,52791587,138,1961
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-03,60292620,113,1170
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-04,29888274,48,4741
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-05,113341735,59,2557
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-06,104731443,51,4768
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-07,36310364,83,3742
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-08,20859143,118,1349
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-09,80961703,43,4577
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-10,131845307,51,4403
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-11,97867908,52,4004
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-12,147240284,116,4917
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-13,100429634,56,4638
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-14,85256927,124,3294
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-15,124295584,74,2185
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-16,26075564,76,2072
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-17,32513974,70,4095
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-18,33910943,48,4866
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-21,61882705,22,4886
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-24,51065481,60,2289
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-25,79718067,20,2268
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-26,25174414,148,2479
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-27,96842955,90,4245
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-28,141163032,118,2856
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-29,108661834,148,2879
4012,Ad Variation 1,5004,Google Video Awareness,2024-10-30,29289070,25,1810
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-01,128625657,110,4124
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-03,83592528,52,4876
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-04,81434761,103,3709
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-06,126107097,33,2863
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-07,23667014,76,1879
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-10,102978349,135,1015
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-11,50825851,83,3492
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-12,50703561,120,4062
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-14,31940221,67,4341
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-15,149314994,96,1290
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-16,71715208,24,1918
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-17,121881662,135,2436
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-18,28773494,31,2424
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-19,147231903,121,1988
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-20,132275262,29,1332
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-21,91647492,123,3637
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-22,74627111,44,1678
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-23,73172340,29,2591
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-25,57701601,132,2190
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-27,100456428,96,4591
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-28,124004968,89,3083
4013,Ad Variation 2,5004,Google Video Awareness,2024-09-29,29306171,139,1049
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-01,128464516,47,1103
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-04,82885745,21,4086
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-05,85268280,76,3678
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-06,97057351,99,3439
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-07,47110493,29,2819
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-08,34850932,38,2811
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-09,114420062,128,4408
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-10,24900781,91,3523
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-11,143737154,43,2097
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-12,31560307,111,2368
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-13,76757196,134,2144
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-14,51312125,97,3718
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-15,74647700,107,2532
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-17,34616039,142,4179
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-18,129863051,74,3977
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-19,52722697,20,4589
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-21,102837679,66,2575
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-22,66705573,74,3946
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-23,34987846,142,3652
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-24,51589221,46,2861
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-25,96225604,97,4126
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-26,142545969,59,2118
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-27,116322283,58,4805
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-29,128956254,109,4464
4013,Ad Variation 2,5004,Google Video Awareness,2024-10-30,135135003,104,4972
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-01,132151472,59,4546
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-02,128994205,119,3266
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-03,32413633,86,3872
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-04,144203537,81,2120
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-05,126170369,51,4664
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-06,143132818,119,2803
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-08,69028567,113,3290
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-09,84114593,78,4378
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-10,101540617,52,1485
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-12,38286828,106,1100
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-13,128913254,68,4827
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-15,72767017,97,2641
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-16,99527979,134,1063
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-17,59724506,103,2477
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-18,133676381,79,3454
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-19,53626562,53,2947
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-20,33295108,121,2628
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-22,40255526,112,2319
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-23,131904163,34,2348
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-24,144005980,64,2595
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-26,109497613,40,4210
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-28,109553066,34,1340
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-29,76926086,38,2700
4014,Ad Variation 3,5004,Google Video Awareness,2024-09-30,98573718,137,1788
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-01,125734216,84,4964
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-02,103682955,40,1570
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-05,110272957,55,3683
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-06,91250258,97,3727
4014,Ad Variation 3,5004,Google Video Awareness,2024-10-08,103818096,33,4130
