ID_ORDER,ID_PRODUCT,ID_BUYER,ID_SELLER,ID_SELLER_COUNTRY,ID_BUYER_COUNTRY,DATE_PAYMENT,BRAND,CATEGORY,REVENUE
34565236,11717973,10846706,4833921,222,222,2021-01-14 00:34:33.000,Kenzo,clothing,140.155728300000
33721505,12897209,955368,5318068,222,222,2021-01-14 00:06:20.000,Prada,clothing,38.042269200000
34583779,12525301,10495963,50054893,105,81,2021-01-14 00:12:02.000,STEFANEL,clothing,58.500000000000
34503424,13563056,11507575,10361381,103,105,2021-01-12 00:01:38.000,Rick Owens Drkshdw,bags,18.000000000000
34503424,13563056,11567578,10361381,103,105,2021-01-12 00:01:38.000,Rick Owens Drkshdw,bags,18.000000000000
34503424,13563056,11507578,17361381,103,105,2021-01-12 00:01:38.000,Rick Owens Drkshdw,bags,18.000000000000
34466993,12443995,10069004,10853239,96,223,2021-01-13 00:36:15.000,Louis Vuitton,shoes,111.009820500000
33560754,10991351,1155791,566573,74,74,2021-01-01 00:01:03.000,Dior,bags,648.000000000000
33781028,13287959,7606965,4719179,105,150,2021-01-01 00:17:00.000,Gucci,clothing,591.516000000000
33781028,13287959,7404945,4709075,105,150,2021-01-01 00:17:00.000,Gucci,clothing,591.516000000000
33781028,13287959,7404945,4719175,105,150,2021-01-01 00:17:00.000,Gucci,clothing,591.516000000000
33312951,13536114,3834334,11177060,105,74,2021-01-01 00:20:34.000,Balenciaga,clothing,381.438000000000
33933163,13486518,10724539,9759988,175,105,2021-01-02 00:32:39.000,Gucci,accessories,50.400000000000
33963543,11322726,8156686,48600,74,105,2021-01-01 00:12:28.000,Bvlgari,jewellery,868.482000000000
34108802,12950341,7719742,10754450,105,74,2021-01-02 00:36:10.000,Aspesi,clothing,81.000000000000
34093792,13617303,5111316,11363740,105,222,2021-01-02 00:27:39.000,Belstaff,clothing,288.666488700000
34053270,13585753,11400546,10020582,188,21,2021-01-01 00:01:09.000,Gucci,bags,143.374740609448
34053270,13585753,11400547,10020582,188,21,2021-01-01 00:01:09.000,Gucci,bags,143.374740609448
33112741,9455601,8781688,6573652,33,222,2021-01-02 00:08:08.000,Sandro,clothing,53.961617700000
33112741,9455601,2181682,6573650,33,222,2021-01-02 00:08:08.000,Sandro,clothing,53.961617700000
34033606,13424924,11062566,2241096,105,57,2021-01-02 00:18:12.000,Gucci,accessories,279.996307200000
34057681,9140463,10564550,7500570,105,74,2021-01-02 00:26:52.000,Dior Homme,clothing,275.058000000000
34425727,13755327,88488689,11444401,105,105,2021-01-15 00:09:49.000,Giorgio Armani,accessories,25.200000000000
34567311,13010502,8685578,4366024,195,221,2021-01-15 00:12:29.000,Gucci,clothing,1009.741504500000
33961912,12878625,9108463,192161,74,57,2021-01-15 00:09:41.000,Celine,accessories,150.337086300000
34387651,13688379,2977541,8734118,105,105,2021-01-15 00:08:37.000,Saint Laurent,clothing,118.782000000000
34575753,13825216,11471073,10983509,105,223,2021-01-15 00:09:50.000,Versace,clothing,118.776283200000
33940397,13719679,5968026,3045212,105,175,2021-01-09 00:25:25.000,Le Silla,shoes,67.500000000000
33443792,13603022,8457285,11358855,74,105,2021-01-10 00:25:02.000,Max Mara,clothing,53.991000000000
33677513,12230494,5472254,6043119,14,150,2021-01-09 00:13:08.000,Chanel,clothing,410.445000000000
33677513,12230494,1972219,6043119,14,150,2021-01-09 00:13:08.000,Chanel,clothing,410.445000000000
33677513,12230494,5972259,6043119,14,150,2021-01-09 00:13:08.000,Chanel,clothing,410.445000000000
33677513,12230494,5972259,6043119,14,150,2021-01-09 00:13:08.000,Chanel,clothing,410.445000000000
33677513,12230494,5972259,6073119,14,150,2021-01-09 00:13:08.000,Chanel,clothing,410.445000000000
33755224,13736867,00536453,8325612,105,170,2021-01-09 00:04:30.000,M Missoni,clothing,41.512500000000
34424181,20410,6402912,9691,74,74,2021-01-10 00:14:00.000,Dolce & Gabbana,clothing,167.949000000000
33904275,13441043,8749844,8538679,74,204,2021-01-09 00:13:05.000,Givenchy,shoes,132.813727200000
33881520,13683477,5949664,6566136,105,222,2021-01-11 00:14:02.000,Agent Provocateur,clothing,54.081065700000
34412850,10814187,11103002,7373370,222,222,2021-01-12 00:27:22.000,Alice Mccall,clothing,49.944510000000
33980326,13775644,9969114,532657,74,81,2021-01-11 00:08:53.000,Max Mara,clothing,225.000000000000
33434018,12856460,1441495,10057747,141,222,2021-01-12 00:05:25.000,Dolce & Gabbana,clothing,256.961827800000
33434018,12856460,1441495,10051148,141,222,2021-01-12 00:05:25.000,Dolce & Gabbana,clothing,256.961827800000
33434018,12856460,1441495,10057748,141,222,2021-01-12 00:05:25.000,Dolce & Gabbana,clothing,256.961827800000
34426740,564843,10953685,296,74,74,2021-01-11 00:19:12.000,VESTIAIRECOLLECTIVE,,8.118557100000
33887125,13189980,9041881,6941267,105,84,2021-01-03 00:10:05.000,Gucci,shoes,87.138000000000
34149099,6349233,6054096,7507226,105,222,2021-01-03 00:11:53.000,Yves Saint Laurent,clothing,135.373545900000
34130067,12546137,8506877,2702037,105,105,2021-01-04 00:25:46.000,Non Signé / Unsigned,clothing,24.300000000000
33957702,13645484,8376857,4020446,105,74,2021-01-04 00:22:21.000,Gucci,shoes,158.684856753070
33957702,13645484,8376857,4828446,105,74,2021-01-04 00:22:21.000,Gucci,shoes,158.684856753070
33957702,13645484,8379857,4828448,105,74,2021-01-04 00:22:21.000,Gucci,shoes,158.684856753070
33957702,13645484,8366856,4828445,105,74,2021-01-04 00:22:21.000,Gucci,shoes,158.684856753070
33957702,13645484,8376857,4828446,105,74,2021-01-04 00:22:21.000,Gucci,shoes,158.684856753070
33957702,13645484,8376857,4828446,105,74,2021-01-04 00:22:21.000,Gucci,shoes,158.684856753070
33957702,13645484,8376857,4828443,105,74,2021-01-04 00:22:21.000,Gucci,shoes,158.684856753070
33957702,13645484,2376257,4222446,105,74,2021-01-04 00:22:21.000,Gucci,shoes,158.684856753070
33462742,12441718,3790406,50558668,105,57,2021-01-03 00:13:49.000,Moncler,clothing,166.050000000000
34190506,12028595,9292789,16060,74,105,2021-01-14 00:16:30.000,Isabel Marant,clothing,78.282000000000
34190506,12028595,9191789,18060,74,105,2021-01-14 00:16:30.000,Isabel Marant,clothing,78.282000000000
33560034,13502616,11300060,77356778,223,223,2021-01-01 00:24:02.000,Louis Vuitton,bags,259.449779700000
34067488,13762623,9202605,11483776,81,195,2021-01-13 00:23:57.000,Boss,clothing,56.520000000000
34191129,13433319,33432235,2201087,81,81,2021-01-04 00:37:45.000,Philosophy Di Lorenzo Serafini,clothing,124.375699800000
33577795,13573554,1077618,2894793,223,223,2021-01-02 00:07:47.000,Hood by Air,clothing,30.731670000000
33661386,13591588,10785389,11396996,74,81,2021-01-03 00:28:57.000,Michael Kors,bags,99.000000000000
34303786,13791045,1189577,11492643,105,150,2021-01-11 00:11:51.000,Loro Piana,accessories,114.039000000000
34203709,13721412,453928,642143,74,150,2021-01-08 00:00:11.000,Chanel,clothing,1018.116000000000
34334405,13673534,11465596,108011,74,38,2021-01-08 00:09:08.000,Louis Vuitton,design & decoration,607.492269900000
34260291,12860469,10459854,10120273,81,81,2021-01-07 00:16:38.000,Prada,bags,324.000000000000
34309116,12128758,1262916,10433956,175,67,2021-01-08 00:22:44.000,Escada,clothing,20.700000000000
34348338,11257802,1404941,951590,222,74,2021-01-08 00:01:23.000,Balenciaga,jewellery,177.389181900000
33253422,6694720,3020796,6595606,195,105,2021-01-07 00:06:02.000,Bvlgari,art & culture,62.982000000000
34150301,9367414,4882200,9362323,223,223,2021-01-03 00:07:08.000,Gucci,accessories,106.879607100000
32707053,564843,4168626,296,74,74,2021-01-11 00:03:35.000,VESTIAIRECOLLECTIVE,,7.554184615384
32707053,564843,6138323,096,74,74,2021-01-11 00:03:35.000,VESTIAIRECOLLECTIVE,,7.554184615384
33249547,460100,2327352,872062,21,105,2021-01-05 00:14:47.000,Celine,clothing,215.982000000000
33777520,12876243,9463619,664693,74,195,2021-01-02 00:14:07.000,Pierre Balmain,bags,146.520000000000
33501632,12703065,2007873,1089286,222,105,2021-01-01 00:36:11.000,Max & Co,clothing,42.794167500000
33501632,12703065,2557873,1089286,222,105,2021-01-01 00:36:11.000,Max & Co,clothing,42.794167500000
33501632,12703065,2557873,1089286,222,105,2021-01-01 00:36:11.000,Max & Co,clothing,42.794167500000
33501632,12703065,2557873,1689286,222,105,2021-01-01 00:36:11.000,Max & Co,clothing,42.794167500000
33501632,12703065,2557473,1089686,222,105,2021-01-01 00:36:11.000,Max & Co,clothing,42.794167500000
33501632,12703065,2557873,1089286,222,105,2021-01-01 00:36:11.000,Max & Co,clothing,42.794167500000
33501632,12703065,3557873,1086286,222,105,2021-01-01 00:36:11.000,Max & Co,clothing,42.794167500000
33578370,10520119,5557256,9650586,170,74,2021-01-08 00:24:35.000,Non Signé / Unsigned,clothing,49.401000000000
34306503,13331506,4063525,294102,74,175,2021-01-07 00:12:25.000,Louis Vuitton,clothing,276.750000000000
34306503,13331506,1063585,254102,74,175,2021-01-07 00:12:25.000,Louis Vuitton,clothing,276.750000000000
34306503,13331506,1963525,294702,74,175,2021-01-07 00:12:25.000,Louis Vuitton,clothing,276.750000000000
34306503,13331506,1363525,294702,74,175,2021-01-07 00:12:25.000,Louis Vuitton,clothing,276.750000000000
34172589,13531017,4268980,9635244,105,105,2021-01-07 00:03:15.000,Gucci,shoes,123.127659574468
34172589,13531017,0268980,9635244,105,105,2021-01-07 00:03:15.000,Gucci,shoes,123.127659574468
34172589,13531017,4268980,9635200,105,105,2021-01-07 00:03:15.000,Gucci,shoes,123.127659574468
34172589,13531017,4268980,9631244,105,105,2021-01-07 00:03:15.000,Gucci,shoes,123.127659574468
34172589,13531017,4268980,6635244,105,105,2021-01-07 00:03:15.000,Gucci,shoes,123.127659574468
34172589,13531017,4268280,9635233,105,105,2021-01-07 00:03:15.000,Gucci,shoes,123.127659574468
34253955,12081516,8154571,156102,74,223,2021-01-07 00:16:03.000,Gucci,shoes,821.917286100000
33673504,13046873,2172771,893282,74,222,2021-01-07 00:07:27.000,Simonetta Ravizza,clothing,170.021288700000
34325562,12576012,5584040,4373813,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,144.900000000000
34325562,12576012,7784040,4373813,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,144.900000000000
34325562,12576012,8884040,4878818,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,144.900000000000
34325562,12576012,5584040,4373813,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,144.900000000000
34325562,12576012,5584040,4373813,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,144.900000000000
34325562,12576012,5584242,4373413,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,144.900000000000
34325562,12576012,5584040,4373813,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,144.900000000000
34325562,12576012,5584545,4373813,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,144.900000000000
34325562,12576012,5584040,4373813,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,144.900000000000
34325562,12576012,5564040,4373873,33,105,2021-01-08 00:21:25.000,Thom Browne,clothing,144.900000000000
34076111,13417535,1340234,10985403,74,222,2021-01-03 00:11:07.000,Vivienne Westwood,bags,133.177097700000
34049429,11487192,10053627,1679395,74,57,2021-01-03 00:18:28.000,Mulberry,bags,477.412479000000
33763819,12115791,11344973,1616826,74,21,2021-01-03 00:04:15.000,Kenzo,clothing,47.700000000000
33763819,12115791,11344773,5656846,74,21,2021-01-03 00:04:15.000,Kenzo,clothing,47.700000000000
33763819,12115791,11344073,1717847,74,21,2021-01-03 00:04:15.000,Kenzo,clothing,47.700000000000
34505936,10319172,10527457,4797737,81,195,2021-01-13 00:06:28.000,Polo Ralph Lauren,shoes,27.000000000000
34505936,10319172,10529458,4797737,81,195,2021-01-13 00:06:28.000,Polo Ralph Lauren,shoes,27.000000000000
34505936,10319172,10527455,4727737,81,195,2021-01-13 00:06:28.000,Polo Ralph Lauren,shoes,27.000000000000
34505936,10319172,10557458,4797767,81,195,2021-01-13 00:06:28.000,Polo Ralph Lauren,shoes,27.000000000000
34619558,12309592,7797811,8862717,13,13,2021-01-15 00:18:06.000,Bassike,shoes,122.623573500000
33968725,12440781,11166839,5519998,74,74,2021-01-06 00:06:33.000,Maje,bags,52.650000000000
33968725,12440781,11166839,5579998,74,74,2021-01-06 00:06:33.000,Maje,bags,52.650000000000
34229997,12501363,4701777,7125906,222,222,2021-01-06 00:03:11.000,Hermès,design & decoration,132.638481900000
34264396,13689206,4922431,3688503,81,171,2021-01-06 00:16:03.000,Louis Vuitton,bags,844.119000000000
32978659,13527339,7916651,3811714,195,195,2021-01-06 00:08:59.000,Levi's,clothing,34.061625000000
32978659,13527339,7916651,3811714,195,195,2021-01-06 00:08:59.000,Levi's,clothing,34.061625000000
32978659,13527339,7916651,3811714,195,195,2021-01-06 00:08:59.000,Levi's,clothing,34.061625000000
32978659,13527339,7916651,3811114,195,195,2021-01-06 00:08:59.000,Levi's,clothing,34.061625000000
32978659,13527339,7916681,3811714,195,195,2021-01-06 00:08:59.000,Levi's,clothing,34.061625000000
34455239,11865164,2131262,8730203,203,223,2021-01-14 00:09:05.000,Louis Vuitton,bags,1013.644784700000
34081868,13749976,9444246,10125326,81,105,2021-01-09 00:12:50.000,Pinko,bags,143.982000000000
34189424,6383137,8844681,7559166,74,74,2021-01-09 00:00:12.000,Chanel,jewellery,728.372970000000
33681800,13822439,5070851,2276168,222,74,2021-01-15 00:18:43.000,Moschino,accessories,119.943000000000
33681800,13822439,5272851,2270108,222,74,2021-01-15 00:18:43.000,Moschino,accessories,119.943000000000
34322916,13807279,6430270,11505141,105,195,2021-01-12 00:29:12.000,Schott,clothing,22.500000000000
34190190,13622926,8696664,8400760,105,14,2021-01-04 00:25:34.000,Bottega Veneta,accessories,108.000000000000
34264005,13332534,1912634,60209432,222,150,2021-01-06 00:00:02.000,Sandro,clothing,99.008595000000
34264005,13332534,1912630,10209432,222,150,2021-01-06 00:00:02.000,Sandro,clothing,99.008595000000
31939593,13378151,8020583,10872995,105,103,2021-01-07 00:31:22.000,Jimmy Choo,shoes,162.900000000000
33906327,12983687,6391110,881679,74,74,2021-01-07 00:15:00.000,Chloé,clothing,139.410000000000
34290706,13712090,5581406,10560164,74,74,2021-01-07 00:17:14.000,The North Face,clothing,216.000000000000
34173446,12375663,5929324,8733976,105,81,2021-01-08 00:19:02.000,Non Signé / Unsigned,jewellery,51.219000000000
34191640,13336316,6204283,7388577,105,223,2021-01-08 00:05:13.000,Gucci,accessories,194.076220500000
34344689,9276766,10926349,0171027,105,223,2021-01-08 00:29:10.000,D&G,clothing,56.839214566651
34344689,9276766,80926349,3171027,105,223,2021-01-08 00:29:10.000,D&G,clothing,56.839214566651
33376083,13611143,6089063,9523989,195,105,2021-01-08 00:24:34.000,Jil Sander,bags,134.982000000000
34477862,13535773,11498834,1272342,74,105,2021-01-13 00:32:34.000,Gucci,design & decoration,35.982000000000
33597514,13698732,8358432,10893919,171,21,2021-01-14 00:25:06.000,Tag Heuer,accessories,100.539000000000
34507418,12350981,5223724,10581095,195,13,2021-01-13 00:15:36.000,Versace,design & decoration,351.022857300000
33498362,13694815,9377234,6061352,105,223,2021-01-13 00:31:16.000,Swarovski,jewellery,51.084221400000
34286814,11871592,776169,2284985,84,74,2021-01-14 00:10:09.000,Non Signé / Unsigned,shoes,31.500000000000
34286814,11871592,786969,2284985,84,74,2021-01-14 00:10:09.000,Non Signé / Unsigned,shoes,31.500000000000
34145491,8243870,10116133,4266379,203,81,2021-01-03 00:30:26.000,Stand studio,clothing,127.719000000000
33663559,4086471,10408187,2729461,222,13,2021-01-03 00:04:31.000,Jimmy Choo,shoes,173.745779400000
34119823,12655612,567831,8720744,222,21,2021-01-03 00:15:12.000,Non Signé / Unsigned,clothing,44.145000000000
33054579,11824042,6037243,2503519,105,81,2021-01-03 00:24:35.000,Dior,bags,414.000000000000
34094939,12120900,8762047,9465756,195,195,2021-01-03 00:23:51.000,Sandro,clothing,81.000000000000
33962816,10387018,909774,4623808,222,222,2021-01-04 00:21:36.000,Christopher Kane,clothing,87.340412700000
33735225,13625362,8927003,1708836,195,223,2021-01-04 00:14:27.000,Dior,bags,240.597044100000
33735225,13625362,8327063,1708837,195,223,2021-01-04 00:14:27.000,Dior,bags,240.597044100000
33735225,13625362,8922063,1708836,195,223,2021-01-04 00:14:27.000,Dior,bags,240.597044100000
34580379,13001042,4338363,671746,74,105,2021-01-14 00:29:26.000,Autre Marque,shoes,26.100000000000
34565146,13812559,067868,80673878,74,74,2021-01-14 00:38:47.000,Dior,accessories,31.500000000000
34218836,13485049,40484774,11214902,105,105,2021-01-14 00:21:20.000,Yves Saint Laurent,clothing,139.586651162790
34218836,13485049,10484774,88234902,105,105,2021-01-14 00:21:20.000,Yves Saint Laurent,clothing,139.586651162790
33413386,11061129,11217996,9894170,21,81,2021-01-07 00:27:26.000,Balmain,bags,432.000000000000
33603270,13111500,6113187,9060208,105,223,2021-01-03 00:11:18.000,Dolce & Gabbana,accessories,151.459416000000
33721347,10490817,11010640,6694111,81,175,2021-01-07 00:23:45.000,Vagabond,shoes,55.222550100000
34204584,13263476,2252212,9611030,105,150,2021-01-08 00:21:13.000,Gucci,clothing,158.400000000000
33902061,13681940,9683197,9709243,222,222,2021-01-08 00:20:02.000,Dior,jewellery,124.722837900000
34348556,7722445,6679429,8484272,222,223,2021-01-08 00:27:09.000,Purified,shoes,118.528358400000
32783518,12645359,8623326,9205981,105,103,2021-01-08 00:02:56.000,Miu Miu,clothing,42.660000000000
34049066,11660746,1400445,2772083,105,195,2021-01-03 00:30:20.000,Louis Vuitton,accessories,70.020000000000
33889597,13464069,4191323,6214797,81,57,2021-01-03 00:29:09.000,Herve Leger,clothing,32.287500000000
34082041,12915668,4697206,266994,74,21,2021-01-03 00:14:38.000,Tom Ford,design & decoration,73.539000000000
34179871,12549671,4882200,9908899,105,223,2021-01-04 00:05:03.000,Christian Louboutin,shoes,111.077586000000
33900727,13190653,7544777,6560630,53,21,2021-01-03 00:16:52.000,Isabel Marant,shoes,120.339000000000
33685773,10334805,7082577,8987941,105,14,2021-01-13 00:38:34.000,Mr & Mrs Italy,clothing,711.562500000000
33685773,10334805,7282377,8987942,105,14,2021-01-13 00:38:34.000,Mr & Mrs Italy,clothing,711.562500000000
33685773,10334805,8082388,0907941,105,14,2021-01-13 00:38:34.000,Mr & Mrs Italy,clothing,711.562500000000
34001404,12994831,7596237,8702506,21,81,2021-01-14 00:17:55.000,Dior,clothing,198.000000000000
34504126,13783876,11507750,2347829,222,222,2021-01-14 00:39:41.000,Stuart Weitzman,shoes,72.638821634992
34504126,13783876,11507750,2347829,222,222,2021-01-14 00:39:41.000,Stuart Weitzman,shoes,72.638821634992
34504126,13783876,11707770,6347869,222,222,2021-01-14 00:39:41.000,Stuart Weitzman,shoes,72.638821634992
34106446,10581275,11412007,8663884,81,74,2021-01-04 00:35:17.000,Off-White,clothing,215.649000000000
33957702,10594442,8376857,8727473,105,74,2021-01-04 00:22:21.000,Versace,clothing,44.079126875852
33957702,10594442,8376857,8727477,105,74,2021-01-04 00:22:21.000,Versace,clothing,44.079126875852
33957702,10594442,8376857,8727471,105,74,2021-01-04 00:22:21.000,Versace,clothing,44.079126875852
33957702,10594442,8376837,8727471,105,74,2021-01-04 00:22:21.000,Versace,clothing,44.079126875852
33957702,10594442,8375857,8727571,105,74,2021-01-04 00:22:21.000,Versace,clothing,44.079126875852
33957702,10594442,8376857,8737471,105,74,2021-01-04 00:22:21.000,Versace,clothing,44.079126875852
33957702,10594442,8376857,8727471,105,74,2021-01-04 00:22:21.000,Versace,clothing,44.079126875852
33957702,10594442,8376867,8737471,105,74,2021-01-04 00:22:21.000,Versace,clothing,44.079126875852
34132097,13291910,11164874,572818,74,223,2021-01-04 00:01:31.000,Alaïa,clothing,83.402586000000
34369410,13771100,3443391,10597652,222,74,2021-01-14 00:11:34.000,Rick Owens,clothing,77.506708500000
34149197,13554528,10048212,10908105,74,222,2021-01-03 00:05:20.000,Yeezy x Adidas,shoes,294.450147900000
34437627,9132144,0490560,8655864,222,223,2021-01-15 00:06:07.000,Versace,design & decoration,152.256758400000
34621161,13661588,4898957,7485843,222,222,2021-01-15 00:42:54.000,Loewe,bags,692.121190500000
33612627,13782397,11312650,869393,222,204,2021-01-14 00:39:11.000,Off-White,clothing,173.936707200000
33612627,13782397,55352657,869393,222,204,2021-01-14 00:39:11.000,Off-White,clothing,173.936707200000
34419110,13578383,3136119,9310103,74,105,2021-01-15 00:30:00.000,Non Signé / Unsigned,jewellery,788.382000000000
34602943,13576822,11031097,8807233,74,74,2021-01-15 00:05:27.000,Versace,clothing,42.300000000000
33988950,5496294,9134662,3774976,222,222,2021-01-05 00:19:50.000,Prada,clothing,190.546204084288
33988950,5496294,9134663,3774776,222,222,2021-01-05 00:19:50.000,Prada,clothing,190.546204084288
33732715,13081273,4913833,684950,74,21,2021-01-05 00:26:45.000,Louis Vuitton,shoes,314.424000000000
33654248,11108697,7311412,2944950,195,105,2021-01-10 00:09:37.000,Aquazzura,shoes,171.000000000000
34382190,10057303,11161477,1779042,105,74,2021-01-09 00:22:32.000,Armani Jeans,boys,31.500000000000
34382190,10057303,11211477,6779042,105,74,2021-01-09 00:22:32.000,Armani Jeans,boys,31.500000000000
33986366,13615108,44387404,7682540,105,105,2021-01-09 00:30:06.000,Prada,accessories,143.982000000000
34418198,9540295,10127113,7933519,74,84,2021-01-10 00:01:59.000,Fendi,clothing,164.844000000000
33640086,13672235,2154795,80892066,105,195,2021-01-10 00:04:04.000,Moon Boot,shoes,31.500000000000
34220319,11038007,1776028,4656826,105,55,2021-01-11 00:23:19.000,Non Signé / Unsigned,bags,18.000000000000
32905558,13794978,1758401,4204219,223,170,2021-01-12 00:27:02.000,Christian Louboutin,shoes,470.940241500000
34386415,11963448,10039513,3599255,195,175,2021-01-09 00:02:02.000,Dolce & Gabbana,clothing,157.500000000000
34438267,13143820,9554940,4449040,105,81,2021-01-11 00:21:05.000,Prada,clothing,99.000000000000
34236289,11335708,2876870,7632251,195,105,2021-01-06 00:03:25.000,Yves Saint Laurent,jewellery,106.182000000000
33487402,12915820,9633132,10940523,74,81,2021-01-05 00:29:47.000,Andy Warhol,clothing,31.500000000000
34228609,12118003,15964587,8785850,105,222,2021-01-05 00:13:06.000,Dior,accessories,156.213891900000
33703245,10253108,4465477,9748010,105,74,2021-01-06 00:08:32.000,Moncler,clothing,67.500000000000
33644414,13672502,2398970,4666068,203,74,2021-01-06 00:00:25.000,Nanushka,clothing,239.760000000000
34071495,13235987,10399311,1864305,74,223,2021-01-05 00:42:04.000,Louis Vuitton,clothing,193.242121200000
34349993,13484066,10387691,11262862,105,74,2021-01-12 00:22:24.000,Gucci,shoes,270.000000000000
34049636,13681254,10141857,8197820,150,53,2021-01-12 00:27:27.000,Sandro,clothing,20.700000000000
34150576,12789276,2104446,9966298,105,195,2021-01-05 00:18:08.000,Tod's,accessories,74.529000000000
33554049,12320728,2950003,9736282,74,113,2021-01-15 00:20:55.000,Maison Kitsune,clothing,82.517312700000
32949776,9714007,6963945,7930100,74,105,2021-01-09 00:21:26.000,Dior,bags,306.000000000000
33869566,5972599,895089,1612122,170,81,2021-01-10 00:10:35.000,Celine,clothing,168.462000000000
33155748,13684047,7770010,521337,14,74,2021-01-09 00:07:11.000,Palace,clothing,81.000000000000
33906500,13679689,8324705,10252307,105,21,2021-01-10 00:24:12.000,Dior Homme,shoes,63.000000000000
34027878,12178535,9257791,9104820,105,188,2021-01-09 00:13:40.000,Chanel,clothing,698.259547800000
34227622,11697389,11881888,9222756,105,74,2021-01-09 00:06:10.000,Giorgio Armani,shoes,21.510000000000
34213127,13649285,8432167,7587,74,74,2021-01-11 00:02:02.000,Hermès,bags,5397.930000000000
33900617,13746221,8813148,8266292,222,74,2021-01-11 00:00:16.000,Vivienne Westwood,jewellery,191.451712889872
33900617,13746221,8813748,8566595,222,74,2021-01-11 00:00:16.000,Vivienne Westwood,jewellery,191.451712889872
34499961,13538723,11244465,33325783,105,74,2021-01-12 00:08:19.000,Fendi,shoes,45.000000000000
34362625,10162260,10528458,7773520,105,195,2021-01-12 00:40:03.000,Kenzo,shoes,40.500000000000
34056417,13692505,3039292,10959523,105,223,2021-01-12 00:23:51.000,Gucci,accessories,194.025613500000
34076267,13353047,6735209,8613974,105,223,2021-01-04 00:49:02.000,Gucci,accessories,124.977121200000
34378944,13749788,1681041,10405071,74,105,2021-01-10 00:18:47.000,Louis Vuitton,bags,330.741000000000
32849057,564843,4830858,296,74,223,2021-01-08 00:15:25.000,VESTIAIRECOLLECTIVE,,8.608086394319
32849057,564843,4877858,296,74,223,2021-01-08 00:15:25.000,VESTIAIRECOLLECTIVE,,8.608086394319
33504696,13787505,11286510,11170458,74,195,2021-01-11 00:03:35.000,The North Face,clothing,130.500000000000
33266637,9501213,9876417,7334060,103,74,2021-01-05 00:12:25.000,Christian Louboutin,shoes,353.718000000000
34254730,13705812,7994202,11450217,105,74,2021-01-08 00:21:28.000,Dior Homme,bags,153.549000000000
33090581,9487207,0141015,1812357,105,105,2021-01-06 00:10:27.000,Prada,bags,279.891000000000
34271273,13168400,11097667,9489154,222,222,2021-01-06 00:13:02.000,Paraboot,shoes,298.327702500000
32078449,13601343,8771240,10211431,222,113,2021-01-06 00:07:22.000,Miu Miu,shoes,126.261589500000
34219344,13666580,8173851,8213432,105,203,2021-01-05 00:28:10.000,Manolo Blahnik,shoes,147.982065300000
32840871,13681324,10080084,10268022,74,72,2021-01-07 00:06:22.000,Rick Owens,shoes,153.000000000000
34216620,13244331,7034671,558379,74,81,2021-01-07 00:30:10.000,Lemaire,clothing,270.000000000000
34216620,13244331,5034651,117379,74,81,2021-01-07 00:30:10.000,Lemaire,clothing,270.000000000000
34085978,13485660,3885333,3396072,74,195,2021-01-07 00:02:42.000,Balenciaga,bags,360.000000000000
33716740,13691319,11065626,3400871,74,223,2021-01-08 00:12:10.000,Gucci,accessories,186.936610500000
34114041,13699247,8085034,8012855,150,223,2021-01-07 00:26:24.000,Gucci,shoes,278.469183600000
34344883,11335252,80952024,903760,74,21,2021-01-08 00:06:05.000,Delvaux,bags,72.000000000000
33666525,13038193,11324345,8673058,105,171,2021-01-08 00:04:20.000,Travis Scott,clothing,44.900190000000
33334087,13698283,9115500,10983509,105,223,2021-01-07 00:23:16.000,Versace,clothing,157.095000000000
34058989,9194022,11353960,8214723,13,13,2021-01-03 00:28:42.000,Ted Baker,clothing,14.186610000000
34473883,13749545,9514293,4480143,203,105,2021-01-13 00:23:07.000,Jil Sander,bags,453.189681900000
34473883,13749545,9574293,4480143,203,105,2021-01-13 00:23:07.000,Jil Sander,bags,453.189681900000
34309355,13622806,33459970,8025759,105,74,2021-01-13 00:08:55.000,Prada,shoes,176.049000000000
33357552,12005464,1987472,5317962,222,222,2021-01-13 00:34:02.000,Zara,clothing,28.967813100000
34582621,7515779,5094800,6894691,105,105,2021-01-14 00:29:51.000,Chanel,accessories,367.101000000000
34130026,13236795,3997388,7689656,223,222,2021-01-04 00:03:14.000,Saint Laurent,clothing,299.461610700000
33957702,9765428,8376857,8806026,105,74,2021-01-04 00:22:21.000,Burberry,clothing,30.855388813097
33957702,9765428,8376857,8806076,105,74,2021-01-04 00:22:21.000,Burberry,clothing,30.855388813097
33957702,9765428,8576857,8806026,105,74,2021-01-04 00:22:21.000,Burberry,clothing,30.855388813097
33957702,9765428,8374857,8806026,105,74,2021-01-04 00:22:21.000,Burberry,clothing,30.855388813097
33957702,9765428,8376847,8866626,105,74,2021-01-04 00:22:21.000,Burberry,clothing,30.855388813097
