ad_set_id,ad_set_name,campaign_id,date,spend
2012,Interest Targeting,1005,2024-10-02,184.02
2012,Interest Targeting,1005,2024-10-03,122.41
2012,Interest Targeting,1005,2024-10-04,130.04
2012,Interest Targeting,1005,2024-10-05,130.04
2012,Interest Targeting,1005,2024-10-08,180.52
2012,Interest Targeting,1005,2024-10-09,107.86
2012,Interest Targeting,1005,2024-10-11,31.4
2012,Interest Targeting,1005,2024-10-12,22.22
2012,Interest Targeting,1005,2024-10-14,153.85
2012,Interest Targeting,1005,2024-10-15,60.32
2012,Interest Targeting,1005,2024-10-18,143.88
2012,Interest Targeting,1005,2024-10-19,97.91
2012,Interest Targeting,1005,2024-10-20,106.75
2012,Interest Targeting,1005,2024-10-21,135.45
2012,Interest Targeting,1005,2024-10-22,168.76
2012,Interest Targeting,1005,2024-10-24,22.1
2012,Interest Targeting,1005,2024-10-26,104.47
2012,Interest Targeting,1005,2024-10-27,49.77
2012,Interest Targeting,1005,2024-10-28,77.71
2012,Interest Targeting,1005,2024-10-29,70.07
2012,Interest Targeting,1005,2024-10-30,119.09
2013,Lookalike Audience,1005,2024-09-01,167.08
2013,Lookalike Audience,1005,2024-09-02,99.95
2013,Lookalike Audience,1005,2024-09-03,35.84
2013,Lookalike Audience,1005,2024-09-04,76.89
2013,Lookalike Audience,1005,2024-09-06,23.2
2013,Lookalike Audience,1005,2024-09-07,26.45
2013,Lookalike Audience,1005,2024-09-08,168.66
2013,Lookalike Audience,1005,2024-09-09,193.37
2013,Lookalike Audience,1005,2024-09-10,180.22
2013,Lookalike Audience,1005,2024-09-11,137.83
2013,Lookalike Audience,1005,2024-09-12,81.35
2013,Lookalike Audience,1005,2024-09-16,158.13
2013,Lookalike Audience,1005,2024-09-17,149.0
2013,Lookalike Audience,1005,2024-09-18,101.46
2013,Lookalike Audience,1005,2024-09-19,138.6
2013,Lookalike Audience,1005,2024-09-20,83.93
2013,Lookalike Audience,1005,2024-09-21,163.98
2013,Lookalike Audience,1005,2024-09-22,87.3
2013,Lookalike Audience,1005,2024-09-23,181.44
2013,Lookalike Audience,1005,2024-09-24,167.93
2013,Lookalike Audience,1005,2024-09-25,93.66
2013,Lookalike Audience,1005,2024-09-26,55.27
2013,Lookalike Audience,1005,2024-09-27,173.39
2013,Lookalike Audience,1005,2024-09-28,168.42
2013,Lookalike Audience,1005,2024-09-29,80.83
2013,Lookalike Audience,1005,2024-09-30,28.37
2013,Lookalike Audience,1005,2024-10-01,140.99
2013,Lookalike Audience,1005,2024-10-02,180.52
2013,Lookalike Audience,1005,2024-10-03,126.08
2013,Lookalike Audience,1005,2024-10-04,193.49
2013,Lookalike Audience,1005,2024-10-05,152.52
2013,Lookalike Audience,1005,2024-10-06,97.91
2013,Lookalike Audience,1005,2024-10-07,186.39
2013,Lookalike Audience,1005,2024-10-08,183.83
2013,Lookalike Audience,1005,2024-10-09,51.26
2013,Lookalike Audience,1005,2024-10-11,138.35
2013,Lookalike Audience,1005,2024-10-12,77.93
2013,Lookalike Audience,1005,2024-10-14,129.62
2013,Lookalike Audience,1005,2024-10-15,64.68
2013,Lookalike Audience,1005,2024-10-16,81.71
2013,Lookalike Audience,1005,2024-10-17,164.86
2013,Lookalike Audience,1005,2024-10-18,128.45
2013,Lookalike Audience,1005,2024-10-20,171.75
2013,Lookalike Audience,1005,2024-10-21,76.5
2013,Lookalike Audience,1005,2024-10-22,119.64
2013,Lookalike Audience,1005,2024-10-23,57.75
2013,Lookalike Audience,1005,2024-10-24,143.59
2013,Lookalike Audience,1005,2024-10-26,147.87
2013,Lookalike Audience,1005,2024-10-28,117.65
2013,Lookalike Audience,1005,2024-10-29,147.86
2013,Lookalike Audience,1005,2024-10-30,121.21
2014,Interest Targeting,1006,2024-09-01,180.9
2014,Interest Targeting,1006,2024-09-02,177.95
2014,Interest Targeting,1006,2024-09-03,22.3
2014,Interest Targeting,1006,2024-09-04,88.56
2014,Interest Targeting,1006,2024-09-05,30.19
2014,Interest Targeting,1006,2024-09-06,161.4
2014,Interest Targeting,1006,2024-09-08,46.36
2014,Interest Targeting,1006,2024-09-09,161.18
2014,Interest Targeting,1006,2024-09-10,117.41
2014,Interest Targeting,1006,2024-09-11,101.47
2014,Interest Targeting,1006,2024-09-12,141.59
2014,Interest Targeting,1006,2024-09-13,60.38
2014,Interest Targeting,1006,2024-09-14,90.0
2014,Interest Targeting,1006,2024-09-15,163.43
2014,Interest Targeting,1006,2024-09-16,144.73
2014,Interest Targeting,1006,2024-09-17,88.68
2014,Interest Targeting,1006,2024-09-18,161.86
2014,Interest Targeting,1006,2024-09-19,193.85
2014,Interest Targeting,1006,2024-09-20,153.86
2014,Interest Targeting,1006,2024-09-21,176.39
2014,Interest Targeting,1006,2024-09-23,60.6
2014,Interest Targeting,1006,2024-09-24,147.72
2014,Interest Targeting,1006,2024-09-25,125.91
2014,Interest Targeting,1006,2024-09-26,55.36
2014,Interest Targeting,1006,2024-09-27,54.83
2014,Interest Targeting,1006,2024-09-28,197.02
2014,Interest Targeting,1006,2024-09-29,193.25
2014,Interest Targeting,1006,2024-09-30,41.48
2014,Interest Targeting,1006,2024-10-01,70.24
2014,Interest Targeting,1006,2024-10-02,48.97
2014,Interest Targeting,1006,2024-10-04,103.94
2014,Interest Targeting,1006,2024-10-06,187.15
2014,Interest Targeting,1006,2024-10-07,159.26
2014,Interest Targeting,1006,2024-10-08,171.77
2014,Interest Targeting,1006,2024-10-09,162.18
2014,Interest Targeting,1006,2024-10-10,33.12
2014,Interest Targeting,1006,2024-10-11,114.57
2014,Interest Targeting,1006,2024-10-13,161.53
2014,Interest Targeting,1006,2024-10-14,117.75
2014,Interest Targeting,1006,2024-10-15,82.89
2014,Interest Targeting,1006,2024-10-17,79.59
2014,Interest Targeting,1006,2024-10-18,191.06
2014,Interest Targeting,1006,2024-10-19,105.47
2014,Interest Targeting,1006,2024-10-20,155.38
2014,Interest Targeting,1006,2024-10-21,40.65
2014,Interest Targeting,1006,2024-10-22,63.26
2014,Interest Targeting,1006,2024-10-23,185.35
2014,Interest Targeting,1006,2024-10-24,27.18
2014,Interest Targeting,1006,2024-10-26,163.32
2014,Interest Targeting,1006,2024-10-27,66.19
2014,Interest Targeting,1006,2024-10-28,24.45
2014,Interest Targeting,1006,2024-10-29,158.69
2014,Interest Targeting,1006,2024-10-30,111.57
2015,Lookalike Audience,1006,2024-09-01,73.36
2015,Lookalike Audience,1006,2024-09-02,77.66
2015,Lookalike Audience,1006,2024-09-03,37.27
2015,Lookalike Audience,1006,2024-09-05,115.98
2015,Lookalike Audience,1006,2024-09-06,57.94
2015,Lookalike Audience,1006,2024-09-07,58.37
2015,Lookalike Audience,1006,2024-09-08,170.42
2015,Lookalike Audience,1006,2024-09-09,169.17
2015,Lookalike Audience,1006,2024-09-11,98.34
2015,Lookalike Audience,1006,2024-09-13,143.49
2015,Lookalike Audience,1006,2024-09-14,149.04
2015,Lookalike Audience,1006,2024-09-15,33.18
2015,Lookalike Audience,1006,2024-09-16,65.34
2015,Lookalike Audience,1006,2024-09-17,167.89
2015,Lookalike Audience,1006,2024-09-19,101.2
2015,Lookalike Audience,1006,2024-09-20,76.95
2015,Lookalike Audience,1006,2024-09-21,41.3
2015,Lookalike Audience,1006,2024-09-22,149.65
2015,Lookalike Audience,1006,2024-09-23,154.27
2015,Lookalike Audience,1006,2024-09-24,172.69
2015,Lookalike Audience,1006,2024-09-25,110.51
2015,Lookalike Audience,1006,2024-09-26,143.46
2015,Lookalike Audience,1006,2024-09-27,70.67
2015,Lookalike Audience,1006,2024-09-29,167.98
2015,Lookalike Audience,1006,2024-09-30,48.14
2015,Lookalike Audience,1006,2024-10-01,154.42
2015,Lookalike Audience,1006,2024-10-02,172.9
2015,Lookalike Audience,1006,2024-10-03,134.13
2015,Lookalike Audience,1006,2024-10-04,179.66
2015,Lookalike Audience,1006,2024-10-07,192.33
2015,Lookalike Audience,1006,2024-10-08,177.46
2015,Lookalike Audience,1006,2024-10-09,27.52
2015,Lookalike Audience,1006,2024-10-10,90.93
2015,Lookalike Audience,1006,2024-10-11,35.32
2015,Lookalike Audience,1006,2024-10-12,153.46
2015,Lookalike Audience,1006,2024-10-13,58.11
2015,Lookalike Audience,1006,2024-10-16,53.12
2015,Lookalike Audience,1006,2024-10-17,65.49
2015,Lookalike Audience,1006,2024-10-18,140.78
2015,Lookalike Audience,1006,2024-10-19,29.79
2015,Lookalike Audience,1006,2024-10-20,198.21
2015,Lookalike Audience,1006,2024-10-21,136.04
2015,Lookalike Audience,1006,2024-10-22,140.9
2015,Lookalike Audience,1006,2024-10-23,55.54
2015,Lookalike Audience,1006,2024-10-24,191.28
2015,Lookalike Audience,1006,2024-10-25,140.83
2015,Lookalike Audience,1006,2024-10-26,71.32
2015,Lookalike Audience,1006,2024-10-27,54.83
2015,Lookalike Audience,1006,2024-10-28,79.1
2015,Lookalike Audience,1006,2024-10-29,144.82
2015,Lookalike Audience,1006,2024-10-30,122.04
2016,Retargeting,1006,2024-09-03,76.38
2016,Retargeting,1006,2024-09-04,148.2
2016,Retargeting,1006,2024-09-05,69.8
2016,Retargeting,1006,2024-09-06,142.32
2016,Retargeting,1006,2024-09-07,106.39
2016,Retargeting,1006,2024-09-08,159.46
2016,Retargeting,1006,2024-09-09,39.59
2016,Retargeting,1006,2024-09-10,34.76
2016,Retargeting,1006,2024-09-11,168.76
2016,Retargeting,1006,2024-09-13,152.04
2016,Retargeting,1006,2024-09-14,150.94
2016,Retargeting,1006,2024-09-17,166.28
2016,Retargeting,1006,2024-09-18,158.46
2016,Retargeting,1006,2024-09-19,26.6
2016,Retargeting,1006,2024-09-20,180.92
2016,Retargeting,1006,2024-09-21,137.7
2016,Retargeting,1006,2024-09-22,90.65
2016,Retargeting,1006,2024-09-24,174.29
2016,Retargeting,1006,2024-09-25,110.2
2016,Retargeting,1006,2024-09-26,85.5
2016,Retargeting,1006,2024-09-27,63.0
2016,Retargeting,1006,2024-09-30,156.3
2016,Retargeting,1006,2024-10-01,48.66
2016,Retargeting,1006,2024-10-02,121.85
2016,Retargeting,1006,2024-10-04,151.76
2016,Retargeting,1006,2024-10-06,157.07
2016,Retargeting,1006,2024-10-07,67.58
2016,Retargeting,1006,2024-10-08,140.35
2016,Retargeting,1006,2024-10-09,162.46
2016,Retargeting,1006,2024-10-10,185.22
2016,Retargeting,1006,2024-10-12,136.73
2016,Retargeting,1006,2024-10-13,194.32
2016,Retargeting,1006,2024-10-14,69.23
2016,Retargeting,1006,2024-10-15,124.15
2016,Retargeting,1006,2024-10-16,87.8
2016,Retargeting,1006,2024-10-17,125.78
2016,Retargeting,1006,2024-10-19,65.29
2016,Retargeting,1006,2024-10-21,93.05
2016,Retargeting,1006,2024-10-23,162.68
2016,Retargeting,1006,2024-10-25,178.77
2016,Retargeting,1006,2024-10-26,61.4
2016,Retargeting,1006,2024-10-27,70.55
2016,Retargeting,1006,2024-10-28,48.32
2016,Retargeting,1006,2024-10-29,167.05
2016,Retargeting,1006,2024-10-30,94.63
2017,Interest Targeting,1007,2024-09-01,106.67
2017,Interest Targeting,1007,2024-09-02,57.93
2017,Interest Targeting,1007,2024-09-03,170.01
2017,Interest Targeting,1007,2024-09-04,27.77
2017,Interest Targeting,1007,2024-09-05,49.0
2017,Interest Targeting,1007,2024-09-06,27.05
2017,Interest Targeting,1007,2024-09-07,30.06
2017,Interest Targeting,1007,2024-09-08,52.41
2017,Interest Targeting,1007,2024-09-10,121.45
2017,Interest Targeting,1007,2024-09-11,149.52
2017,Interest Targeting,1007,2024-09-12,71.02
2017,Interest Targeting,1007,2024-09-13,100.86
2017,Interest Targeting,1007,2024-09-16,169.47
2017,Interest Targeting,1007,2024-09-17,163.03
2017,Interest Targeting,1007,2024-09-19,138.74
2017,Interest Targeting,1007,2024-09-20,150.35
2017,Interest Targeting,1007,2024-09-21,101.62
2017,Interest Targeting,1007,2024-09-22,61.37
2017,Interest Targeting,1007,2024-09-23,39.54
2017,Interest Targeting,1007,2024-09-24,174.73
2017,Interest Targeting,1007,2024-09-25,95.56
2017,Interest Targeting,1007,2024-09-26,37.33
2017,Interest Targeting,1007,2024-09-27,130.65
2017,Interest Targeting,1007,2024-09-28,161.1
2017,Interest Targeting,1007,2024-09-29,41.15
2017,Interest Targeting,1007,2024-09-30,43.46
2017,Interest Targeting,1007,2024-10-01,168.95
2017,Interest Targeting,1007,2024-10-03,136.86
2017,Interest Targeting,1007,2024-10-04,86.67
2017,Interest Targeting,1007,2024-10-05,115.37
2017,Interest Targeting,1007,2024-10-06,164.41
2017,Interest Targeting,1007,2024-10-07,88.62
2017,Interest Targeting,1007,2024-10-08,153.45
2017,Interest Targeting,1007,2024-10-09,145.41
2017,Interest Targeting,1007,2024-10-10,44.1
2017,Interest Targeting,1007,2024-10-11,61.85
2017,Interest Targeting,1007,2024-10-13,177.82
2017,Interest Targeting,1007,2024-10-14,54.02
2017,Interest Targeting,1007,2024-10-15,162.1
2017,Interest Targeting,1007,2024-10-16,41.21
2017,Interest Targeting,1007,2024-10-17,137.82
2017,Interest Targeting,1007,2024-10-18,76.86
2017,Interest Targeting,1007,2024-10-19,47.86
2017,Interest Targeting,1007,2024-10-20,65.65
2017,Interest Targeting,1007,2024-10-22,85.82
2017,Interest Targeting,1007,2024-10-23,142.51
2017,Interest Targeting,1007,2024-10-24,94.38
2017,Interest Targeting,1007,2024-10-25,106.84
2017,Interest Targeting,1007,2024-10-26,119.88
2017,Interest Targeting,1007,2024-10-27,75.2
2017,Interest Targeting,1007,2024-10-28,146.99
2017,Interest Targeting,1007,2024-10-29,173.9
2017,Interest Targeting,1007,2024-10-30,154.61
2018,Lookalike Audience,1007,2024-09-01,145.88
2018,Lookalike Audience,1007,2024-09-02,58.6
2018,Lookalike Audience,1007,2024-09-03,80.92
2018,Lookalike Audience,1007,2024-09-04,145.47
2018,Lookalike Audience,1007,2024-09-05,48.93
2018,Lookalike Audience,1007,2024-09-07,36.4
2018,Lookalike Audience,1007,2024-09-08,186.66
2018,Lookalike Audience,1007,2024-09-09,31.53
2018,Lookalike Audience,1007,2024-09-10,34.41
2018,Lookalike Audience,1007,2024-09-11,89.18
2018,Lookalike Audience,1007,2024-09-13,113.78
2018,Lookalike Audience,1007,2024-09-14,127.55
2018,Lookalike Audience,1007,2024-09-17,99.01
2018,Lookalike Audience,1007,2024-09-18,138.24
2018,Lookalike Audience,1007,2024-09-20,26.05
2018,Lookalike Audience,1007,2024-09-21,112.85
2018,Lookalike Audience,1007,2024-09-22,50.51
2018,Lookalike Audience,1007,2024-09-23,63.07
2018,Lookalike Audience,1007,2024-09-24,48.34
2018,Lookalike Audience,1007,2024-09-26,83.56
2018,Lookalike Audience,1007,2024-09-27,125.49
2018,Lookalike Audience,1007,2024-09-28,152.65
2018,Lookalike Audience,1007,2024-09-29,36.23
2018,Lookalike Audience,1007,2024-09-30,169.36
2018,Lookalike Audience,1007,2024-10-02,193.39
2018,Lookalike Audience,1007,2024-10-03,129.15
2018,Lookalike Audience,1007,2024-10-04,187.35
2018,Lookalike Audience,1007,2024-10-05,67.0
2018,Lookalike Audience,1007,2024-10-06,39.16
2018,Lookalike Audience,1007,2024-10-07,72.97
2018,Lookalike Audience,1007,2024-10-13,144.95
2018,Lookalike Audience,1007,2024-10-15,158.59
2018,Lookalike Audience,1007,2024-10-16,193.02
2018,Lookalike Audience,1007,2024-10-17,102.93
2018,Lookalike Audience,1007,2024-10-18,24.92
2018,Lookalike Audience,1007,2024-10-19,32.16
2018,Lookalike Audience,1007,2024-10-20,198.96
2018,Lookalike Audience,1007,2024-10-21,61.39
2018,Lookalike Audience,1007,2024-10-22,191.98
2018,Lookalike Audience,1007,2024-10-23,21.75
2018,Lookalike Audience,1007,2024-10-25,36.74
2018,Lookalike Audience,1007,2024-10-26,167.79
2018,Lookalike Audience,1007,2024-10-27,187.65
2018,Lookalike Audience,1007,2024-10-28,83.64
2018,Lookalike Audience,1007,2024-10-30,190.48
2019,Retargeting,1007,2024-09-01,183.79
2019,Retargeting,1007,2024-09-02,55.94
2019,Retargeting,1007,2024-09-03,177.09
2019,Retargeting,1007,2024-09-04,56.5
2019,Retargeting,1007,2024-09-05,131.35
2019,Retargeting,1007,2024-09-06,39.2
2019,Retargeting,1007,2024-09-08,139.42
2019,Retargeting,1007,2024-09-09,157.56
2019,Retargeting,1007,2024-09-10,27.61
2019,Retargeting,1007,2024-09-11,131.72
2019,Retargeting,1007,2024-09-12,197.37
2019,Retargeting,1007,2024-09-15,197.19
2019,Retargeting,1007,2024-09-17,59.98
2019,Retargeting,1007,2024-09-18,29.75
2019,Retargeting,1007,2024-09-19,106.1
2019,Retargeting,1007,2024-09-20,110.45
2019,Retargeting,1007,2024-09-21,143.54
2019,Retargeting,1007,2024-09-22,195.77
2019,Retargeting,1007,2024-09-23,102.81
2019,Retargeting,1007,2024-09-24,22.13
2019,Retargeting,1007,2024-09-25,124.58
2019,Retargeting,1007,2024-09-26,130.3
2019,Retargeting,1007,2024-09-27,118.74
2019,Retargeting,1007,2024-09-28,104.84
2019,Retargeting,1007,2024-09-29,85.87
2019,Retargeting,1007,2024-09-30,57.9
2019,Retargeting,1007,2024-10-01,87.02
2019,Retargeting,1007,2024-10-03,52.38
2019,Retargeting,1007,2024-10-04,123.66
2019,Retargeting,1007,2024-10-05,37.98
2019,Retargeting,1007,2024-10-06,62.44
2019,Retargeting,1007,2024-10-07,88.56
2019,Retargeting,1007,2024-10-08,192.65
2019,Retargeting,1007,2024-10-09,165.02
2019,Retargeting,1007,2024-10-10,109.93
2019,Retargeting,1007,2024-10-13,149.7
2019,Retargeting,1007,2024-10-14,74.01
2019,Retargeting,1007,2024-10-15,122.21
2019,Retargeting,1007,2024-10-16,144.3
2019,Retargeting,1007,2024-10-17,166.49
2019,Retargeting,1007,2024-10-18,133.38
2019,Retargeting,1007,2024-10-19,80.24
2019,Retargeting,1007,2024-10-20,120.86
2019,Retargeting,1007,2024-10-22,23.57
2019,Retargeting,1007,2024-10-23,176.13
2019,Retargeting,1007,2024-10-25,123.66
2019,Retargeting,1007,2024-10-26,51.42
2019,Retargeting,1007,2024-10-27,83.92
2019,Retargeting,1007,2024-10-28,107.75
2019,Retargeting,1007,2024-10-29,180.13
2019,Retargeting,1007,2024-10-30,71.57
2020,Interest Targeting,1008,2024-09-02,187.14
2020,Interest Targeting,1008,2024-09-03,130.22
2020,Interest Targeting,1008,2024-09-04,183.27
2020,Interest Targeting,1008,2024-09-05,81.85
2020,Interest Targeting,1008,2024-09-06,137.54
2020,Interest Targeting,1008,2024-09-07,128.97
2020,Interest Targeting,1008,2024-09-08,179.78
2020,Interest Targeting,1008,2024-09-09,188.98
2020,Interest Targeting,1008,2024-09-10,113.77
2020,Interest Targeting,1008,2024-09-11,50.12
2020,Interest Targeting,1008,2024-09-13,62.23
2020,Interest Targeting,1008,2024-09-14,153.9
2020,Interest Targeting,1008,2024-09-15,57.9
2020,Interest Targeting,1008,2024-09-16,37.2
2020,Interest Targeting,1008,2024-09-18,29.69
2020,Interest Targeting,1008,2024-09-19,114.32
2020,Interest Targeting,1008,2024-09-21,131.26
2020,Interest Targeting,1008,2024-09-22,187.69
2020,Interest Targeting,1008,2024-09-23,61.28
2020,Interest Targeting,1008,2024-09-24,99.77
2020,Interest Targeting,1008,2024-09-25,114.81
2020,Interest Targeting,1008,2024-09-26,26.33
2020,Interest Targeting,1008,2024-09-27,184.75
2020,Interest Targeting,1008,2024-09-29,176.76
2020,Interest Targeting,1008,2024-10-01,44.32
2020,Interest Targeting,1008,2024-10-03,126.35
2020,Interest Targeting,1008,2024-10-04,154.8
2020,Interest Targeting,1008,2024-10-06,135.16
2020,Interest Targeting,1008,2024-10-07,183.61
2020,Interest Targeting,1008,2024-10-08,60.88
2020,Interest Targeting,1008,2024-10-09,75.42
2020,Interest Targeting,1008,2024-10-10,48.03
2020,Interest Targeting,1008,2024-10-11,114.2
2020,Interest Targeting,1008,2024-10-12,44.53
2020,Interest Targeting,1008,2024-10-13,116.32
2020,Interest Targeting,1008,2024-10-14,108.55
2020,Interest Targeting,1008,2024-10-15,73.93
2020,Interest Targeting,1008,2024-10-16,163.63
2020,Interest Targeting,1008,2024-10-17,163.42
2020,Interest Targeting,1008,2024-10-18,53.94
2020,Interest Targeting,1008,2024-10-20,64.98
2020,Interest Targeting,1008,2024-10-21,136.28
2020,Interest Targeting,1008,2024-10-23,34.26
2020,Interest Targeting,1008,2024-10-24,112.99
2020,Interest Targeting,1008,2024-10-25,130.38
2020,Interest Targeting,1008,2024-10-26,68.94
2020,Interest Targeting,1008,2024-10-27,115.75
2020,Interest Targeting,1008,2024-10-28,53.84
2020,Interest Targeting,1008,2024-10-29,44.59
2020,Interest Targeting,1008,2024-10-30,101.96
2021,Lookalike Audience,1008,2024-09-01,146.09
2021,Lookalike Audience,1008,2024-09-02,77.72
2021,Lookalike Audience,1008,2024-09-03,194.55
2021,Lookalike Audience,1008,2024-09-04,195.02
2021,Lookalike Audience,1008,2024-09-05,42.51
2021,Lookalike Audience,1008,2024-09-06,21.48
2021,Lookalike Audience,1008,2024-09-07,22.65
2021,Lookalike Audience,1008,2024-09-08,95.64
2021,Lookalike Audience,1008,2024-09-09,109.71
2021,Lookalike Audience,1008,2024-09-10,145.45
2021,Lookalike Audience,1008,2024-09-11,34.44
2021,Lookalike Audience,1008,2024-09-12,46.3
2021,Lookalike Audience,1008,2024-09-13,90.64
2021,Lookalike Audience,1008,2024-09-14,52.69
2021,Lookalike Audience,1008,2024-09-16,88.68
2021,Lookalike Audience,1008,2024-09-17,195.43
2021,Lookalike Audience,1008,2024-09-18,89.26
2021,Lookalike Audience,1008,2024-09-20,199.02
2021,Lookalike Audience,1008,2024-09-21,152.36
2021,Lookalike Audience,1008,2024-09-22,139.88
2021,Lookalike Audience,1008,2024-09-23,90.04
2021,Lookalike Audience,1008,2024-09-26,151.08
2021,Lookalike Audience,1008,2024-09-27,118.92
2021,Lookalike Audience,1008,2024-09-28,106.62
2021,Lookalike Audience,1008,2024-09-29,84.88
2021,Lookalike Audience,1008,2024-09-30,140.01
2021,Lookalike Audience,1008,2024-10-02,98.15
2021,Lookalike Audience,1008,2024-10-03,162.99
2021,Lookalike Audience,1008,2024-10-04,91.25
2021,Lookalike Audience,1008,2024-10-05,194.39
2021,Lookalike Audience,1008,2024-10-06,144.34
2021,Lookalike Audience,1008,2024-10-07,47.9
2021,Lookalike Audience,1008,2024-10-08,64.77
2021,Lookalike Audience,1008,2024-10-09,143.47
2021,Lookalike Audience,1008,2024-10-10,194.54
2021,Lookalike Audience,1008,2024-10-11,30.81
2021,Lookalike Audience,1008,2024-10-12,47.71
2021,Lookalike Audience,1008,2024-10-13,39.33
2021,Lookalike Audience,1008,2024-10-14,77.01
2021,Lookalike Audience,1008,2024-10-15,136.04
2021,Lookalike Audience,1008,2024-10-16,180.52
2021,Lookalike Audience,1008,2024-10-17,23.84
2021,Lookalike Audience,1008,2024-10-18,150.39
2021,Lookalike Audience,1008,2024-10-19,27.11
2021,Lookalike Audience,1008,2024-10-20,120.62
2021,Lookalike Audience,1008,2024-10-21,108.22
2021,Lookalike Audience,1008,2024-10-22,117.85
2021,Lookalike Audience,1008,2024-10-23,104.31
2021,Lookalike Audience,1008,2024-10-25,174.9
2021,Lookalike Audience,1008,2024-10-26,115.6
2021,Lookalike Audience,1008,2024-10-27,167.5
2021,Lookalike Audience,1008,2024-10-28,101.73
2021,Lookalike Audience,1008,2024-10-29,111.07
2021,Lookalike Audience,1008,2024-10-30,178.93
2022,Interest Targeting,1009,2024-09-01,62.98
2022,Interest Targeting,1009,2024-09-02,138.49
2022,Interest Targeting,1009,2024-09-03,89.75
2022,Interest Targeting,1009,2024-09-04,109.56
2022,Interest Targeting,1009,2024-09-05,130.35
2022,Interest Targeting,1009,2024-09-06,135.36
2022,Interest Targeting,1009,2024-09-07,114.18
2022,Interest Targeting,1009,2024-09-08,170.33
2022,Interest Targeting,1009,2024-09-09,177.23
2022,Interest Targeting,1009,2024-09-10,107.37
2022,Interest Targeting,1009,2024-09-11,122.78
2022,Interest Targeting,1009,2024-09-13,114.65
2022,Interest Targeting,1009,2024-09-14,66.07
2022,Interest Targeting,1009,2024-09-15,129.07
2022,Interest Targeting,1009,2024-09-16,187.44
2022,Interest Targeting,1009,2024-09-17,108.45
2022,Interest Targeting,1009,2024-09-19,164.18
2022,Interest Targeting,1009,2024-09-20,120.44
2022,Interest Targeting,1009,2024-09-22,86.43
2022,Interest Targeting,1009,2024-09-23,168.26
2022,Interest Targeting,1009,2024-09-24,27.32
2022,Interest Targeting,1009,2024-09-25,74.7
2022,Interest Targeting,1009,2024-09-28,150.53
2022,Interest Targeting,1009,2024-09-29,54.1
2022,Interest Targeting,1009,2024-09-30,64.78
2022,Interest Targeting,1009,2024-10-01,52.2
2022,Interest Targeting,1009,2024-10-02,94.73
2022,Interest Targeting,1009,2024-10-03,134.95
2022,Interest Targeting,1009,2024-10-04,102.57
2022,Interest Targeting,1009,2024-10-05,178.91
2022,Interest Targeting,1009,2024-10-06,52.47
2022,Interest Targeting,1009,2024-10-07,80.75
2022,Interest Targeting,1009,2024-10-08,199.72
2022,Interest Targeting,1009,2024-10-09,83.42
2022,Interest Targeting,1009,2024-10-10,198.46
2022,Interest Targeting,1009,2024-10-11,86.91
2022,Interest Targeting,1009,2024-10-12,97.51
2022,Interest Targeting,1009,2024-10-13,129.51
2022,Interest Targeting,1009,2024-10-14,58.51
2022,Interest Targeting,1009,2024-10-15,186.71
2022,Interest Targeting,1009,2024-10-16,193.1
2022,Interest Targeting,1009,2024-10-17,91.48
2022,Interest Targeting,1009,2024-10-18,196.93
2022,Interest Targeting,1009,2024-10-19,113.17
2022,Interest Targeting,1009,2024-10-21,74.06
2022,Interest Targeting,1009,2024-10-22,174.03
2022,Interest Targeting,1009,2024-10-23,167.95
2022,Interest Targeting,1009,2024-10-24,69.67
2022,Interest Targeting,1009,2024-10-25,120.14
2022,Interest Targeting,1009,2024-10-27,26.79
2022,Interest Targeting,1009,2024-10-28,44.91
2022,Interest Targeting,1009,2024-10-29,124.79
2022,Interest Targeting,1009,2024-10-30,165.99
2023,Lookalike Audience,1009,2024-09-01,91.96
2023,Lookalike Audience,1009,2024-09-03,150.24
2023,Lookalike Audience,1009,2024-09-04,51.12
2023,Lookalike Audience,1009,2024-09-06,123.72
2023,Lookalike Audience,1009,2024-09-08,74.07
2023,Lookalike Audience,1009,2024-09-09,123.73
2023,Lookalike Audience,1009,2024-09-10,30.07
2023,Lookalike Audience,1009,2024-09-11,82.63
2023,Lookalike Audience,1009,2024-09-13,176.21
2023,Lookalike Audience,1009,2024-09-15,137.5
2023,Lookalike Audience,1009,2024-09-16,22.06
2023,Lookalike Audience,1009,2024-09-17,88.85
2023,Lookalike Audience,1009,2024-09-18,27.41
2023,Lookalike Audience,1009,2024-09-19,46.92
2023,Lookalike Audience,1009,2024-09-20,59.74
2023,Lookalike Audience,1009,2024-09-21,151.68
2023,Lookalike Audience,1009,2024-09-22,100.21
2023,Lookalike Audience,1009,2024-09-23,110.85
2023,Lookalike Audience,1009,2024-09-24,72.16
2023,Lookalike Audience,1009,2024-09-25,43.79
2023,Lookalike Audience,1009,2024-09-26,122.86
2023,Lookalike Audience,1009,2024-09-27,91.85
2023,Lookalike Audience,1009,2024-09-28,110.33
2023,Lookalike Audience,1009,2024-09-29,43.47
2023,Lookalike Audience,1009,2024-09-30,120.67
2023,Lookalike Audience,1009,2024-10-01,137.4
2023,Lookalike Audience,1009,2024-10-02,130.88
2023,Lookalike Audience,1009,2024-10-03,64.32
2023,Lookalike Audience,1009,2024-10-04,159.82
2023,Lookalike Audience,1009,2024-10-05,186.34
