Ad ID Request/Update Date,App Latest Version,App Live Date,Studio Name,Project code,App Name,Platform,Ad Network,Device,Ad Unit Type,Ad Size,Ad Unit ID,Secondary Ad Unit ID,Store/Bundle ID,App Orientation,Week 0 Impressions,Week 1 Impressions,Week 0 eCPM,Week 1 eCPM,Week 0 Revenue,Week 1 Revenue,Week 0 Sessions,Week 1 Sessions,Week 0 Impressions per Sessions,Week 1 Impressions per Sessions,Week 1 Revenue per Sessions,Comment,Ad Network Dashboard Traffic Check,Ad unit ID copied correctly to Mediator,Mediator Waterfall Traffic Check,Charles Proxy Check
7/21/2016,V1.0,8/11/2016,Bravo Kids Media Ltd,BKM0012G,Superhero doctor 2 - ER surgery,GP,Unity Ads,Both,Rewarded Video,"320x480, 768x1024",122890,,com.bravokidsmedia.android_superherodoctorsurgery,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,"32,688","114,238",,,,Disabled by us at 4 Aug 2016,N/A,N/A,N/A,
7/21/2016,V1.0,8/10/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,AdColony (Central account),Both,Rewarded Video,"320x480, 768x1024",appba6c7344038e470f92,vz743c37f6c66e45a3b7,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,110,204,$2.66,$5.45,$0.29,$1.11,"1,435","3,524",,,,Created in GGI account,8/15/2016,N/A,N/A,
7/21/2016,V1.0,8/10/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,Admob,Phone,Banner,320x50,ca-app-pub-2878978664503671/3374082745,,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,21,179,$1.43,$0.01,$0.03,$0.00,"1,435","3,524",,,,,8/15/2016,N/A,N/A,
7/21/2016,V1.0,8/10/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,Admob,Phone,Interstitial,320x480,ca-app-pub-2878978664503671/7804282346,,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,19,30,$0.00,$0.03,$0.00,$0.00,"1,435","3,524",,,,,8/15/2016,N/A,N/A,
7/21/2016,V1.0,8/10/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,Admob,Tablet,Banner,728x90,ca-app-pub-2878978664503671/4850815949,,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,"9,840","17,831",$0.06,$0.07,$0.61,$1.31,"1,435","3,524",,,,,8/15/2016,N/A,N/A,
7/21/2016,V1.0,8/10/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,Admob,Tablet,Interstitial,768x1024,ca-app-pub-2878978664503671/3234481944,,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,"1,519","3,160",$0.38,$0.38,$0.58,$1.20,"1,435","3,524",,,,,8/15/2016,N/A,N/A,
7/21/2016,V1.0,8/10/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,Fyber,Both,Rewarded Video,"320x480, 768x1024",46468,e0a4a9df2c90e52d8eaaa951eef11534,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,132,378,$0.00,$0.00,$0.00,$0.00,"1,435","3,524",,,,,8/15/2016,N/A,N/A,
7/21/2016,V1.0,8/10/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,Mopub,Phone,Banner,320x50,c2daac5e42234e8287a3905b128e569f,,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,8,261,$0.84,$0.61,$0.01,$0.16,"1,435","3,524",,,,,8/15/2016,N/A,8/15/2016,
7/21/2016,V1.0,8/10/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,Mopub,Phone,Interstitial,320x480,325ac7a520ea462e8833bbe0bb4c602c,,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,8,103,$0.46,$1.36,$0.00,$0.14,"1,435","3,524",,,,,8/15/2016,N/A,8/15/2016,
7/21/2016,V1.0,8/10/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,Mopub,Tablet,Banner,728x90,21b33c60e71b423a881a0e56e9ca4b0c,,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,"2,704","11,068",$0.45,$0.33,$1.21,$3.68,"1,435","3,524",,,,,8/15/2016,N/A,8/15/2016,
7/21/2016,V1.0,8/10/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,Mopub,Tablet,Interstitial,768x1024,2d829b6646f04388860350f64f5a2483,,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,"2,393","6,291",$0.86,$0.65,$2.07,$4.09,"1,435","3,524",,,,,8/15/2016,N/A,8/15/2016,
7/21/2016,V1.0,8/10/2016,Bravo Kids Media Ltd,BKM0012A,Superhero doctor 2 - ER surgery,Amazon,Unity Ads,Both,Rewarded Video,"320x480, 768x1024",122892,,com.bravokidsmedia.amazon_superherodoctorsurgery,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,"1,435","3,524",,,,Disabled by us at 4 Aug 2016,N/A,N/A,N/A,
7/21/2016,V1.0,7/27/2016,Maker Labs (Black Belt Clown),MLABS1062G,Deep Fry Anything,GP,Admob,Phone,Banner,320x50,ca-app-pub-7597994417326274/3483800943,,net.makerlabs.android_fairdeepfriedfood,Landscape,"21,013","46,320",$0.10,$0.08,$2.13,$3.79,3,"26,714",,,,,8/1/2016,N/A,N/A,
7/21/2016,V1.0,7/27/2016,Maker Labs (Black Belt Clown),MLABS1062G,Deep Fry Anything,GP,Admob,Phone,Interstitial,480x320,ca-app-pub-7597994417326274/6437267348,,net.makerlabs.android_fairdeepfriedfood,Landscape,"2,217","5,357",$0.28,$0.40,$0.61,$2.13,3,"26,714",,,,,8/1/2016,N/A,N/A,
7/21/2016,V1.0,7/27/2016,Maker Labs (Black Belt Clown),MLABS1062G,Deep Fry Anything,GP,Admob,Tablet,Banner,728x90,ca-app-pub-7597994417326274/4960534141,,net.makerlabs.android_fairdeepfriedfood,Landscape,"42,244","111,470",$0.23,$0.13,$9.53,$14.68,3,"26,714",,,,,8/1/2016,N/A,N/A,
7/21/2016,V1.0,7/27/2016,Maker Labs (Black Belt Clown),MLABS1062G,Deep Fry Anything,GP,Admob,Tablet,Interstitial,1024x768,ca-app-pub-7597994417326274/7914000545,,net.makerlabs.android_fairdeepfriedfood,Landscape,"2,489","7,116",$0.16,$0.22,$0.40,$1.54,3,"26,714",,,,,8/1/2016,N/A,N/A,
7/21/2016,V1.0,7/27/2016,Maker Labs (Black Belt Clown),MLABS1062G,Deep Fry Anything,GP,Mopub,Phone,Banner,320x50,42dea9c03c3b4303b1b059c50724c2d1,,net.makerlabs.android_fairdeepfriedfood,Landscape,"26,942","67,740",$0.26,$0.30,$6.96,$20.07,3,"26,714",,,,,8/1/2016,N/A,8/1/2016,
7/21/2016,V1.0,7/27/2016,Maker Labs (Black Belt Clown),MLABS1062G,Deep Fry Anything,GP,Mopub,Phone,Interstitial,480x320,3cba3248d9bc48889ac890a17ca297b6,,net.makerlabs.android_fairdeepfriedfood,Landscape,"3,825","8,347",$0.70,$0.64,$2.68,$5.34,3,"26,714",,,,,8/1/2016,N/A,8/1/2016,
7/21/2016,V1.0,7/27/2016,Maker Labs (Black Belt Clown),MLABS1062G,Deep Fry Anything,GP,Mopub,Tablet,Banner,728x90,f42c6791dadd44528d4cdc2299ef1b50,,net.makerlabs.android_fairdeepfriedfood,Landscape,"14,075","37,117",$0.22,$0.26,$3.12,$9.57,3,"26,714",,,,,8/1/2016,N/A,8/1/2016,
7/21/2016,V1.0,7/27/2016,Maker Labs (Black Belt Clown),MLABS1062G,Deep Fry Anything,GP,Mopub,Tablet,Interstitial,1024x768,e0d0a7f89ddd4621a5b1da5327f178ff,,net.makerlabs.android_fairdeepfriedfood,Landscape,"2,414","4,914",$0.90,$0.76,$2.18,$3.72,3,"26,714",,,,,8/1/2016,N/A,8/1/2016,
7/20/2016,,,Bravo Kids Media Ltd,BKM0013,Magic Descendants Wicked School Clinic,iOS,AdColony (Central account),Both,Rewarded Video,"320x480, 768x1024",appf735570ccc934d66b2,vz01d3bf89ec6248aea7,1133780612,Portrait,,,,,,,,,,,,Created in GGI account,,,,
7/20/2016,,,Bravo Kids Media Ltd,BKM0013,Magic Descendants Wicked School Clinic,iOS,Admob,Phone,Banner,320x50,ca-app-pub-2878978664503671/8595174744,,1133780612,Portrait,,,,,,,,,,,,,,,,
7/20/2016,,,Bravo Kids Media Ltd,BKM0013,Magic Descendants Wicked School Clinic,iOS,Admob,Phone,Interstitial,320x480,ca-app-pub-2878978664503671/2548641149,,1133780612,Portrait,,,,,,,,,,,,,,,,
7/20/2016,,,Bravo Kids Media Ltd,BKM0013,Magic Descendants Wicked School Clinic,iOS,Admob,Tablet,Banner,728x90,ca-app-pub-2878978664503671/1071907945,,1133780612,Portrait,,,,,,,,,,,,,,,,
7/20/2016,,,Bravo Kids Media Ltd,BKM0013,Magic Descendants Wicked School Clinic,iOS,Admob,Tablet,Interstitial,768x1024,ca-app-pub-2878978664503671/4025374344,,1133780612,Portrait,,,,,,,,,,,,,,,,
7/20/2016,,,Bravo Kids Media Ltd,BKM0013,Magic Descendants Wicked School Clinic,iOS,Fyber,Both,Rewarded Video,"320x480, 768x1024",46415,09cccfe8ec30f1ab5c58530e036dd55c,1133780612,Portrait,,,,,,,,,,,,,,,,
7/20/2016,,,Bravo Kids Media Ltd,BKM0013,Magic Descendants Wicked School Clinic,iOS,Mopub,Phone,Banner,320x50,1f5803010b93438cbe1e617f686c657e,,1133780612,Portrait,,,,,,,,,,,,,,,,
7/20/2016,,,Bravo Kids Media Ltd,BKM0013,Magic Descendants Wicked School Clinic,iOS,Mopub,Phone,Interstitial,320x480,013a392bc87048ce91a7ae684e0ecc3d,,1133780612,Portrait,,,,,,,,,,,,,,,,
7/20/2016,,,Bravo Kids Media Ltd,BKM0013,Magic Descendants Wicked School Clinic,iOS,Mopub,Tablet,Banner,728x90,1c25932d72ef4115bdc2733439c9b3a3,,1133780612,Portrait,,,,,,,,,,,,,,,,
7/20/2016,,,Bravo Kids Media Ltd,BKM0013,Magic Descendants Wicked School Clinic,iOS,Mopub,Tablet,Interstitial,768x1024,098f6a8b6b544f3199880792e2cea7c4,,1133780612,Portrait,,,,,,,,,,,,,,,,
7/20/2016,,,Bravo Kids Media Ltd,BKM0013,Magic Descendants Wicked School Clinic,iOS,Unity Ads,Both,Rewarded Video,"320x480, 768x1024",122547,,1133780612,Portrait,,,,,,,,,,,,Disabled by us at 4 Aug 2016,,,,
7/20/2016,,,Bravo Kids Media Ltd,BKM0013 ,Magic Descendants Wicked School Clinic,iOS,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appf1400c38be3440e7ae,vz7bbfc2877b8a47b0af,1133780612,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,Created in studio account,,,,
7/19/2016,V1.0,7/28/2016,Crazy Cats Media,CCATS1059,Ice Cream Maker,iOS,Admob,Phone,Banner,320x50,ca-app-pub-2441749674118755/6202149421,,1136507770,Portrait,"65,204","123,691",$0.90,$0.86,$58.96,$106.29,"24,433","54,170",,,,,8/1/2016,N/A,N/A,
7/19/2016,V1.0,7/28/2016,Crazy Cats Media,CCATS1059,Ice Cream Maker,iOS,Admob,Phone,Interstitial,320x480,ca-app-pub-2441749674118755/9155615820,,1136507770,Portrait,"4,885","9,454",$4.82,$6.37,$23.54,$60.23,"24,433","54,170",,,,,8/1/2016,N/A,N/A,
7/19/2016,V1.0,7/28/2016,Crazy Cats Media,CCATS1059,Ice Cream Maker,iOS,Admob,Tablet,Banner,728x90,ca-app-pub-2441749674118755/7678882623,,1136507770,Portrait,"126,901","256,356",$0.94,$0.87,$118.74,$222.41,"24,433","54,170",,,,,8/1/2016,N/A,N/A,
7/19/2016,V1.0,7/28/2016,Crazy Cats Media,CCATS1059,Ice Cream Maker,iOS,Admob,Tablet,Interstitial,768x1024,ca-app-pub-2441749674118755/1632349026,,1136507770,Portrait,"6,380","13,721",$3.92,$5.23,$24.98,$71.73,"24,433","54,170",,,,,8/1/2016,N/A,N/A,
7/19/2016,V1.0,7/28/2016,Crazy Cats Media,CCATS1059,Ice Cream Maker,iOS,Mopub,Phone,Banner,320x50,e7f2c07468ae490cb027e10f24001b1e,,1136507770,Portrait,"27,286","69,099",$0.72,$0.77,$19.63,$53.09,"24,433","54,170",,,,,8/1/2016,N/A,8/1/2016,
7/19/2016,V1.0,7/28/2016,Crazy Cats Media,CCATS1059,Ice Cream Maker,iOS,Mopub,Phone,Interstitial,320x480,e08a59a8e6b44a14886524ef7fb6971c,,1136507770,Portrait,"1,006","2,384",$3.41,$2.92,$3.43,$6.97,"24,433","54,170",,,,,8/1/2016,N/A,8/1/2016,
7/19/2016,V1.0,7/28/2016,Crazy Cats Media,CCATS1059,Ice Cream Maker,iOS,Mopub,Tablet,Banner,728x90,edab71ae61734356b631b9105d756718,,1136507770,Portrait,"19,842","53,019",$0.55,$0.63,$10.98,$33.64,"24,433","54,170",,,,,8/1/2016,N/A,8/1/2016,
7/19/2016,V1.0,7/28/2016,Crazy Cats Media,CCATS1059,Ice Cream Maker,iOS,Mopub,Tablet,Interstitial,768x1024,4d5599e61a6d4e99a715794b34a390cb,,1136507770,Portrait,"2,861","4,638",$1.00,$1.05,$2.85,$4.88,"24,433","54,170",,,,,8/1/2016,N/A,8/1/2016,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059G,Ice Cream Maker,GP,Admob,Phone,Banner,320x50,ca-app-pub-2441749674118755/4585815426,,com.crazycatsmedia.android_icecreamcone,Portrait,"69,393","176,914",$0.27,$0.25,$18.53,$43.90,"24,134","65,384",,,,,8/8/2016,N/A,N/A,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059G,Ice Cream Maker,GP,Admob,Phone,Interstitial,320x480,ca-app-pub-2441749674118755/7539281820,,com.crazycatsmedia.android_icecreamcone,Portrait,"3,609","7,946",$1.87,$1.34,$6.75,$10.66,"24,134","65,384",,,,,8/8/2016,N/A,N/A,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059G,Ice Cream Maker,GP,Admob,Tablet,Banner,728x90,ca-app-pub-2441749674118755/6062548628,,com.crazycatsmedia.android_icecreamcone,Portrait,"72,105","176,525",$0.35,$0.30,$25.55,$52.31,"24,134","65,384",,,,,8/8/2016,N/A,N/A,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059G,Ice Cream Maker,GP,Admob,Tablet,Interstitial,768x1024,ca-app-pub-2441749674118755/9016015025,,com.crazycatsmedia.android_icecreamcone,Portrait,"3,416","7,348",$1.47,$1.00,$5.03,$7.35,"24,134","65,384",,,,,8/8/2016,N/A,N/A,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059G,Ice Cream Maker,GP,Mopub,Phone,Banner,320x50,d1086e6bc09a4e1aaa6a4cef88c130a4,,com.crazycatsmedia.android_icecreamcone,Portrait,"13,435","35,474",$0.54,$0.56,$7.30,$19.89,"24,134","65,384",,,,,8/8/2016,N/A,8/8/2016,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059G,Ice Cream Maker,GP,Mopub,Phone,Interstitial,320x480,dd24b03944574ff19bfb5f26e2833273,,com.crazycatsmedia.android_icecreamcone,Portrait,"1,512","4,996",$1.47,$1.38,$2.22,$6.91,"24,134","65,384",,,,,8/8/2016,N/A,8/8/2016,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059G,Ice Cream Maker,GP,Mopub,Tablet,Banner,728x90,0a85304f76df44599e8b91d687980880,,com.crazycatsmedia.android_icecreamcone,Portrait,"5,173","15,696",$0.48,$0.49,$2.46,$7.62,"24,134","65,384",,,,,8/8/2016,N/A,8/8/2016,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059G,Ice Cream Maker,GP,Mopub,Tablet,Interstitial,768x1024,5e15358b0edd42908d552d7d17ab3ca5,,com.crazycatsmedia.android_icecreamcone,Portrait,799,"2,348",$1.74,$1.90,$1.39,$4.47,"24,134","65,384",,,,,8/8/2016,N/A,8/8/2016,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059A,Ice Cream Maker,Amazon,Admob,Phone,Banner,320x50,ca-app-pub-2441749674118755/2969481423,,com.crazycatsmedia.amazon_icecreamcone,Portrait,0,151,$0.00,$0.26,$0.00,$0.04,114,"1,107",,,,,N/A,N/A,N/A,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059A,Ice Cream Maker,Amazon,Admob,Phone,Interstitial,320x480,ca-app-pub-2441749674118755/5922947825,,com.crazycatsmedia.amazon_icecreamcone,Portrait,0,1,$0.00,$1.00,$0.00,$0.00,114,"1,107",,,,,N/A,N/A,N/A,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059A,Ice Cream Maker,Amazon,Admob,Tablet,Banner,728x90,ca-app-pub-2441749674118755/4446214620,,com.crazycatsmedia.amazon_icecreamcone,Portrait,733,"7,974",$0.10,$0.13,$0.07,$1.03,114,"1,107",,,,,N/A,N/A,N/A,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059A,Ice Cream Maker,Amazon,Admob,Tablet,Interstitial,768x1024,ca-app-pub-2441749674118755/7399681027,,com.crazycatsmedia.amazon_icecreamcone,Portrait,14,183,$0.00,$0.77,$0.00,$0.14,114,"1,107",,,,,N/A,N/A,N/A,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059A,Ice Cream Maker,Amazon,Mopub,Phone,Banner,320x50,1f1720986e0243599b7f290bd552c099,,com.crazycatsmedia.amazon_icecreamcone,Portrait,0,13,#DIV/0!,$0.41,$0.00,$0.01,114,"1,107",,,,,N/A,N/A,N/A,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059A,Ice Cream Maker,Amazon,Mopub,Phone,Interstitial,320x480,a41d49f25ee743ee97d26ba3f18aceb3,,com.crazycatsmedia.amazon_icecreamcone,Portrait,0,2,#DIV/0!,$2.41,$0.00,$0.005,114,"1,107",,,,,N/A,N/A,N/A,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059A,Ice Cream Maker,Amazon,Mopub,Tablet,Banner,728x90,6ee1ed1d39b2403c980068095c9b07c1,,com.crazycatsmedia.amazon_icecreamcone,Portrait,116,"1,945",$0.42,$0.45,$0.05,$0.87,114,"1,107",,,,,N/A,N/A,N/A,
7/19/2016,V1.0,8/3/2016,Crazy Cats Media,CCATS1059A,Ice Cream Maker,Amazon,Mopub,Tablet,Interstitial,768x1024,eec13382b1354f8bb495b522d3b2e797,,com.crazycatsmedia.amazon_icecreamcone,Portrait,12,196,$0.93,$0.90,$0.01,$0.18,114,"1,107",,,,,N/A,N/A,N/A,
7/19/2016,V1.0,7/22/2016,Turbo Fire Apps,TURBO0001G,Pokemon Go Guide,GP,Admob,Phone,Banner,320x50,ca-app-pub-4879313262735883/7356179259,,com.turbofireapps.android_pokemon_guide,Portrait,203,498,$0.05,$0.34,$0.01,$0.17,174,236,,,,,8/1/2016,N/A,N/A,
7/19/2016,V1.0,7/22/2016,Turbo Fire Apps,TURBO0001G,Pokemon Go Guide,GP,Admob,Phone,Interstitial,320x480,ca-app-pub-4879313262735883/1309645654,,com.turbofireapps.android_pokemon_guide,Portrait,7,15,$0.00,$6.67,$0.00,$0.10,174,236,,,,,8/1/2016,N/A,N/A,
7/19/2016,V1.0,7/22/2016,Turbo Fire Apps,TURBO0001G,Pokemon Go Guide,GP,Admob,Tablet,Banner,728x90,ca-app-pub-4879313262735883/8832912453,,com.turbofireapps.android_pokemon_guide,Portrait,64,149,$0.16,$3.62,$0.01,$0.54,174,236,,,,,8/1/2016,N/A,N/A,
7/19/2016,V1.0,7/22/2016,Turbo Fire Apps,TURBO0001G,Pokemon Go Guide,GP,Admob,Tablet,Interstitial,768x1024,ca-app-pub-4879313262735883/2786378850,,com.turbofireapps.android_pokemon_guide,Portrait,1,8,$0.00,$16.25,$0.00,$0.13,174,236,,,,,8/1/2016,N/A,N/A,
7/19/2016,V1.0,7/22/2016,Turbo Fire Apps,TURBO0001G,Pokemon Go Guide,GP,Mopub,Phone,Banner,320x50,67afc3cdcdd04cb3beb03ab500bad44f,,com.turbofireapps.android_pokemon_guide,Portrait,202,328,$0.58,$0.80,$0.12,$0.26,174,236,,,,,8/1/2016,N/A,8/1/2016,
7/19/2016,V1.0,7/22/2016,Turbo Fire Apps,TURBO0001G,Pokemon Go Guide,GP,Mopub,Phone,Interstitial,320x480,76040724c06e4e76a97ec9b9fe46e20a,,com.turbofireapps.android_pokemon_guide,Portrait,11,36,$1.72,$2.14,$0.02,$0.08,174,236,,,,,8/1/2016,N/A,8/1/2016,
7/19/2016,V1.0,7/22/2016,Turbo Fire Apps,TURBO0001G,Pokemon Go Guide,GP,Mopub,Phone,Medium,300x250,09de4a1ec484435c9479a53564ff2f9b,,com.turbofireapps.android_pokemon_guide,Portrait,0,0,$0.00,$0.00,$0.00,$0.00,174,236,,,,,8/1/2016,N/A,N/A,
7/19/2016,V1.0,7/22/2016,Turbo Fire Apps,TURBO0001G,Pokemon Go Guide,GP,Mopub,Tablet,Banner,728x90,1e951aee1f8a4592a9f4a30dfb3e0a3c,,com.turbofireapps.android_pokemon_guide,Portrait,1,41,$7.10,$0.61,$0.01,$0.02,174,236,,,,,8/1/2016,N/A,8/1/2016,
7/19/2016,V1.0,7/22/2016,Turbo Fire Apps,TURBO0001G,Pokemon Go Guide,GP,Mopub,Tablet,Interstitial,768x1024,01b8bb658a9e47869b9e7ae4f524a3e9,,com.turbofireapps.android_pokemon_guide,Portrait,13,14,$0.06,$0.89,$0.001,$0.01,174,236,,,,,8/1/2016,N/A,8/1/2016,
7/19/2016,V1.0,7/22/2016,Turbo Fire Apps,TURBO0001G,Pokemon Go Guide,GP,Mopub,Tablet,Medium,300x250,8a1b0df9df344c36a4f437dede9d5b8f,,com.turbofireapps.android_pokemon_guide,Portrait,0,24,#DIV/0!,$0.46,$0.00,$0.01,174,236,,,,,8/1/2016,N/A,N/A,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068,Summer Beach Food Party,iOS,Admob,Phone,Banner,320x50,ca-app-pub-7597994417326274/2239556946,,1134823961,Portrait,"35,359","74,801",$0.91,$1.07,$32.05,$80.04,"16,833","33,689",,,,,8/8/2016,N/A,N/A,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068,Summer Beach Food Party,iOS,Admob,Phone,Interstitial,320x480,ca-app-pub-7597994417326274/5193023343,,1134823961,Portrait,0,"1,734",$0.00,$7.62,$0.00,$13.22,"16,833","33,689",,,,,8/8/2016,N/A,N/A,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068,Summer Beach Food Party,iOS,Admob,Tablet,Banner,728x90,ca-app-pub-7597994417326274/3716290147,,1134823961,Portrait,"82,420","156,425",$1.06,$0.96,$87.19,$149.96,"16,833","33,689",,,,,8/8/2016,N/A,N/A,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068,Summer Beach Food Party,iOS,Admob,Tablet,Interstitial,768x1024,ca-app-pub-7597994417326274/6669756543,,1134823961,Portrait,0,"3,192",$0.00,$5.60,$0.00,$17.89,"16,833","33,689",,,,,8/8/2016,N/A,N/A,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068,Summer Beach Food Party,iOS,Mopub,Phone,Banner,320x50,6a8659b9db884ea9a52c363db2244794,,1134823961,Portrait,"16,320","38,048",$0.68,$0.64,$11.08,$24.33,"16,833","33,689",,,,,8/8/2016,N/A,8/8/2016,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068,Summer Beach Food Party,iOS,Mopub,Phone,Interstitial,320x480,2f7808286d8f4ef2946e0ad61aabad66,,1134823961,Portrait,0,718,$0.00,$1.51,$0.00,$1.08,"16,833","33,689",,,,,8/8/2016,N/A,8/8/2016,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068,Summer Beach Food Party,iOS,Mopub,Tablet,Banner,728x90,697d5d73702f4f5a87fd8b1594019f9b,,1134823961,Portrait,"9,726","32,063",$0.56,$0.62,$5.44,$20.01,"16,833","33,689",,,,,8/8/2016,N/A,8/8/2016,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068,Summer Beach Food Party,iOS,Mopub,Tablet,Interstitial,768x1024,db86bb8e085e4eb8bcb2f410b1632c7c,,1134823961,Portrait,0,747,$0.00,$1.12,$0.00,$0.83,"16,833","33,689",,,,,8/8/2016,N/A,8/8/2016,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068G,Summer Beach Food Party,GP,Admob,Phone,Banner,320x50,ca-app-pub-7597994417326274/6390554942,,net.makerlabs.android_summerbeachfood,Portrait,"37,471","95,535",$0.27,$0.22,$10.14,$21.37,"13,115","36,572",,,,,8/8/2016,N/A,N/A,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068G,Summer Beach Food Party,GP,Admob,Phone,Interstitial,320x480,ca-app-pub-7597994417326274/9344021347,,net.makerlabs.android_summerbeachfood,Portrait,"1,818","3,973",$0.91,$1.35,$1.66,$5.35,"13,115","36,572",,,,,8/8/2016,N/A,N/A,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068G,Summer Beach Food Party,GP,Admob,Tablet,Banner,728x90,ca-app-pub-7597994417326274/7867288145,,net.makerlabs.android_summerbeachfood,Portrait,"35,395","89,447",$0.26,$0.31,$9.32,$28.01,"13,115","36,572",,,,,8/8/2016,N/A,N/A,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068G,Summer Beach Food Party,GP,Admob,Tablet,Interstitial,768x1024,ca-app-pub-7597994417326274/1820754540,,net.makerlabs.android_summerbeachfood,Portrait,"1,611","3,367",$1.69,$0.94,$2.72,$3.18,"13,115","36,572",,,,,8/8/2016,N/A,N/A,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068G,Summer Beach Food Party,GP,Mopub,Phone,Banner,320x50,098a3c16dbc94c93a45d1d36eb232650,,net.makerlabs.android_summerbeachfood,Portrait,"8,304","21,257",$0.55,$0.56,$4.59,$11.90,"13,115","36,572",,,,,8/8/2016,N/A,8/8/2016,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068G,Summer Beach Food Party,GP,Mopub,Phone,Interstitial,320x480,a119e7da9fc74040b1e3cf5ccd231cf8,,net.makerlabs.android_summerbeachfood,Portrait,970,"3,170",$1.34,$1.38,$1.30,$4.37,"13,115","36,572",,,,,8/8/2016,N/A,8/8/2016,
7/18/2016,V1.0,8/3/2016,Maker Labs (Black Belt Clown),MLABS1068G,Summer Beach Food Party,GP,Mopub,Tablet,Banner,728x90,60ce2fb352c744bd881b29cbfe33cd6e,,net.makerlabs.android_summerbeachfood,Portrait,"2,735","8,712",$0.46,$0.51,$1.26,$4.41,"13,115","36,572",,,,,8/8/2016,N/A,8/8/2016,
