Ad ID Request/Update Date,App Latest Version,App Live Date,Studio Name,Project code,App Name,Platform,Ad Network,Device,Ad Unit Type,Ad Size,Ad Unit ID,Secondary Ad Unit ID,Store/Bundle ID,App Orientation,"Week 0
Impressions","Week 1
Impressions","Week 0
eCPM","Week 1
eCPM","Week 0
Revenue","Week 1
Revenue","Week 0
Sessions","Week 1
Sessions",Week 0 Impressions per Sessions,Week 1 Impressions per Sessions,Week 1 Revenue per Sessions,Comment,Ad Network Dashboard Traffic Check,Ad unit ID copied correctly to Mediator,Mediator Waterfall Traffic Check,Charles Proxy Check
11/15/2016,V1.4,12/22/2016,iProm Inc,IPI088G,Whale Watching - Romantic Date,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/9837143884,,net.ipromgames.android_whalewatching,Portrait,192,600,$0.60,$0.45,$0.11,$0.27,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.4,12/22/2016,iProm Inc,IPI088G,Whale Watching - Romantic Date,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/2313851764,,net.ipromgames.android_whalewatching,Portrait,238,548,$0.83,$0.79,$0.20,$0.43,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI095G,Celebrity Charity Ball Salon,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/3790559644,,net.ipromgames.android_charityballsalon,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI095G,Celebrity Charity Ball Salon,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/5267267524,,net.ipromgames.android_charityballsalon,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI095G,Celebrity Charity Ball Salon,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/6743975404,,net.ipromgames.android_charityballsalon,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI095G,Celebrity Charity Ball Salon,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/8220683284,,net.ipromgames.android_charityballsalon,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI096G,Cooking Beauty's Pancake House,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/9697391164,,net.ipromgames.android_pancakeshop,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI096G,Cooking Beauty's Pancake House,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/2174099044,,net.ipromgames.android_pancakeshop,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI096G,Cooking Beauty's Pancake House,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/3650806924,,net.ipromgames.android_pancakeshop,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI096G,Cooking Beauty's Pancake House,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/5127514804,,net.ipromgames.android_pancakeshop,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.3,12/21/2016,iProm Inc,IPI097G,PJ Slumber Party BFF Sleepover,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/6604222684,,net.ipromgames.android_sleepover,Portrait,375,669,$0.57,$0.53,$0.21,$0.36,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.3,12/21/2016,iProm Inc,IPI097G,PJ Slumber Party BFF Sleepover,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/8080930564,,net.ipromgames.android_sleepover,Portrait,983,"1,763",$0.65,$0.67,$0.64,$1.18,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.3,12/21/2016,iProm Inc,IPI097G,PJ Slumber Party BFF Sleepover,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/9557638444,,net.ipromgames.android_sleepover,Portrait,416,"1,066",$0.75,$0.57,$0.31,$0.61,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.3,12/21/2016,iProm Inc,IPI097G,PJ Slumber Party BFF Sleepover,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/2034346324,,net.ipromgames.android_sleepover,Portrait,601,"1,495",$0.95,$0.88,$0.57,$1.31,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI136G,Celebrity Fashion - Star Salon,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/6324717244,,net.ipromgames.android_celebritystreet,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI136G,Celebrity Fashion - Star Salon,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/9278133004,,net.ipromgames.android_celebritystreet,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI136G,Celebrity Fashion - Star Salon,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/3231548764,,net.ipromgames.android_celebritystreet,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI136G,Celebrity Fashion - Star Salon,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/6184964524,,net.ipromgames.android_celebritystreet,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,,iProm Inc,IPI140G,Independence Day Party Dressup,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/8858874844,,net.ipromgames.android_independencedayparty,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI140G,Independence Day Party Dressup,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/1335582724,,net.ipromgames.android_independencedayparty,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI140G,Independence Day Party Dressup,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/2812290604,,net.ipromgames.android_independencedayparty,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI140G,Independence Day Party Dressup,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/4288998484,,net.ipromgames.android_independencedayparty,Portrait,,,,,,,,,,,,,,,,
11/15/2016,V1.2,12/26/2016,iProm Inc,IPI143G,Barista Coffee Art Design Cafe,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/2672537884,,net.ipromgames.android_coffeeart,Portrait,"2,562","2,324",$0.35,$0.24,$0.90,$0.57,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/26/2016,iProm Inc,IPI143G,Barista Coffee Art Design Cafe,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/4149245764,,net.ipromgames.android_coffeeart,Portrait,"3,345","3,190",$0.42,$0.29,$1.41,$0.93,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/26/2016,iProm Inc,IPI143G,Barista Coffee Art Design Cafe,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/5625953644,,net.ipromgames.android_coffeeart,Portrait,"1,072",988,$0.49,$0.24,$0.52,$0.24,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/26/2016,iProm Inc,IPI143G,Barista Coffee Art Design Cafe,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/7102661524,,net.ipromgames.android_coffeeart,Portrait,"1,121","1,125",$0.56,$0.29,$0.62,$0.32,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/14/2016,iProm Inc,IPI153G,Victorian Princess Tea Party,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/8299863964,,net.ipromgames.android_victoriantea,Portrait,797,"1,714",$0.49,$0.38,$0.39,$0.64,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/14/2016,iProm Inc,IPI153G,Victorian Princess Tea Party,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/9776571844,,net.ipromgames.android_victoriantea,Portrait,"1,015","1,945",$0.55,$0.52,$0.56,$1.01,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/14/2016,iProm Inc,IPI153G,Victorian Princess Tea Party,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/2253279724,,net.ipromgames.android_victoriantea,Portrait,256,502,$0.48,$0.38,$0.12,$0.19,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/14/2016,iProm Inc,IPI153G,Victorian Princess Tea Party,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/5206695484,,net.ipromgames.android_victoriantea,Portrait,266,423,$0.57,$0.54,$0.15,$0.23,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,1/5/2017,iProm Inc,IPI161G,Face Paint Party! Girls Salon,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/8020358524,,net.ipromgames.android_facepaintsalon,Portrait,"55,665","161,916",$0.36,$0.41,$20.20,$66.01,,,,,,,1/13/2017,N/A,N/A,
11/15/2016,V1.2,1/5/2017,iProm Inc,IPI161G,Face Paint Party! Girls Salon,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/1973774284,,net.ipromgames.android_facepaintsalon,Portrait,"100,764","261,623",$0.97,$0.98,$97.96,$256.92,,,,,,,1/13/2017,N/A,N/A,
11/15/2016,V1.2,1/5/2017,iProm Inc,IPI161G,Face Paint Party! Girls Salon,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/4927190044,,net.ipromgames.android_facepaintsalon,Portrait,"83,309","200,883",$0.39,$0.46,$32.26,$91.81,,,,,,,1/13/2017,N/A,N/A,
11/15/2016,V1.2,1/5/2017,iProm Inc,IPI161G,Face Paint Party! Girls Salon,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/6403897924,,net.ipromgames.android_facepaintsalon,Portrait,"115,960","259,226",$1.05,$1.12,$121.84,$289.41,,,,,,,1/13/2017,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI225G,Princess Makeover™,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/1694268844,,net.ipromgames.android_classicprincess,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI225G,Princess Makeover™,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/3170976724,,net.ipromgames.android_classicprincess,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI225G,Princess Makeover™,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/4647684604,,net.ipromgames.android_classicprincess,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI225G,Princess Makeover™,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/6124392484,,net.ipromgames.android_classicprincess,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI231G,Royal Coronation Makeup Salon,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/4507931884,,net.ipromgames.android_coronationsalon,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI231G,Royal Coronation Makeup Salon,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/5984639764,,net.ipromgames.android_coronationsalon,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI231G,Royal Coronation Makeup Salon,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/7461347644,,net.ipromgames.android_coronationsalon,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI231G,Royal Coronation Makeup Salon,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/8938055524,,net.ipromgames.android_coronationsalon,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,,iProm Inc,IPI233G,Prom Rescue,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/1414763404,,net.ipromgames.android_promrescue,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI233G,Prom Rescue,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/2891471284,,net.ipromgames.android_promrescue,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI233G,Prom Rescue,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/4368179164,,net.ipromgames.android_promrescue,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI233G,Prom Rescue,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/8798302804,,net.ipromgames.android_promrescue,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,Unused,iProm Inc,IPI234G,My Zig Zag Jewelry Maker Salon,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/9995505244,,net.ipromgames.android_jewellerydesigner,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI234G,My Zig Zag Jewelry Maker Salon,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/5425628884,,net.ipromgames.android_jewellerydesigner,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI234G,My Zig Zag Jewelry Maker Salon,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/6902336764,,net.ipromgames.android_jewellerydesigner,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI234G,My Zig Zag Jewelry Maker Salon,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/8379044644,,net.ipromgames.android_jewellerydesigner,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI239G,Crazy Camping! Messy Sibling!,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/3669415564,,net.ipromgames.android_crazycamping,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI239G,Crazy Camping! Messy Sibling!,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/5146123444,,net.ipromgames.android_crazycamping,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI239G,Crazy Camping! Messy Sibling!,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/6622831324,,net.ipromgames.android_crazycamping,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI239G,Crazy Camping! Messy Sibling!,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/8099539204,,net.ipromgames.android_crazycamping,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,,iProm Inc,IPI242G,Princess Girls Working Holiday,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/6483078604,,net.ipromgames.android_workingholiday,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI242G,Princess Girls Working Holiday,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/7959786484,,net.ipromgames.android_workingholiday,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI242G,Princess Girls Working Holiday,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/9436494364,,net.ipromgames.android_workingholiday,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI242G,Princess Girls Working Holiday,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/1913202244,,net.ipromgames.android_workingholiday,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI260G,Fashion Boutique - Shoes Maker,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",appef936712c8884dff84,vz13f2fc43526f4dc780,net.ipromgames.android_shoesdesigner,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI260G,Fashion Boutique - Shoes Maker,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/1773449524,,net.ipromgames.android_shoesdesigner,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI260G,Fashion Boutique - Shoes Maker,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/6203573164,,net.ipromgames.android_shoesdesigner,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI260G,Fashion Boutique - Shoes Maker,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/9156988924,,net.ipromgames.android_shoesdesigner,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,,iProm Inc,IPI260G,Fashion Boutique - Shoes Maker,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/1633696804,,net.ipromgames.android_shoesdesigner,Portrait,,,,,,,,,,,,,,,,
11/15/2016,,Unused,iProm Inc,IPI261G,Perfect Pitch - Music Festival,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app35616e3d5c5d449396,vz2ae7f43c7c2549499c,net.ipromgames.android_perfectpitchfestival,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI261G,Perfect Pitch - Music Festival,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/6063820444,,net.ipromgames.android_perfectpitchfestival,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI261G,Perfect Pitch - Music Festival,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/1493944084,,net.ipromgames.android_perfectpitchfestival,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI261G,Perfect Pitch - Music Festival,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/2970651964,,net.ipromgames.android_perfectpitchfestival,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI261G,Perfect Pitch - Music Festival,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/4447359844,,net.ipromgames.android_perfectpitchfestival,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI264G,Fashion Boutique: Bag Designer,GP,AdColony Direct,Both,Rewarded Video,"320x480, 768x1024",app28019d28f97e44e481,vzcf70a00ee25441b49c,net.ipromgames.android_fashionbagdesigner,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI264G,Fashion Boutique: Bag Designer,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/2830899244,,net.ipromgames.android_fashionbagdesigner,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI264G,Fashion Boutique: Bag Designer,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/4307607124,,net.ipromgames.android_fashionbagdesigner,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI264G,Fashion Boutique: Bag Designer,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/5784315004,,net.ipromgames.android_fashionbagdesigner,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI264G,Fashion Boutique: Bag Designer,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/4167854404,,net.ipromgames.android_fashionbagdesigner,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI267G,Wedding Dress Fashion Boutique,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/2551393804,,net.ipromgames.android_weddingdesigner,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI267G,Wedding Dress Fashion Boutique,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/5504809564,,net.ipromgames.android_weddingdesigner,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI267G,Wedding Dress Fashion Boutique,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/2411641084,,net.ipromgames.android_weddingdesigner,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,,Unused,iProm Inc,IPI267G,Wedding Dress Fashion Boutique,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/3888348964,,net.ipromgames.android_weddingdesigner,Portrait,Not Required,Not Required,Not Required,Not Required,Not Required,Not Required,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.3,12/12/2016,iProm Inc,IPI307G,Makeup Artist - Beauty Academy,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/4806045964,,net.ipromgames.android_makeupschool,Portrait,"2,866","5,097",$0.56,$0.46,$1.60,$2.35,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.3,12/12/2016,iProm Inc,IPI307G,Makeup Artist - Beauty Academy,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/6282753844,,net.ipromgames.android_makeupschool,Portrait,1255,"2,287",$0.57,$0.58,$0.72,$1.33,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.3,12/12/2016,iProm Inc,IPI307G,Makeup Artist - Beauty Academy,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/7759461724,,net.ipromgames.android_makeupschool,Portrait,"1,681","2,997",$0.66,$0.74,$1.10,$2.21,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.3,12/12/2016,iProm Inc,IPI307G,Makeup Artist - Beauty Academy,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/1712877484,,net.ipromgames.android_makeupschool,Portrait,501,855,$0.60,$0.94,$0.30,$0.80,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/13/2016,iProm Inc,IPI308G,Fashion Boutique - Dream Shop,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/7619709004,,net.ipromgames.android_fashionshop,Portrait,"3,122","4,034",$0.38,$0.29,$1.19,$1.18,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/13/2016,iProm Inc,IPI308G,Fashion Boutique - Dream Shop,GP,AdX,Phone,Interstitial,320x480,ca-mb-app-pub-4208506228524556/9096416884,,net.ipromgames.android_fashionshop,Portrait,"1,573","1,988",$0.36,$0.43,$0.57,$0.86,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/13/2016,iProm Inc,IPI308G,Fashion Boutique - Dream Shop,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/6003248404,,net.ipromgames.android_fashionshop,Portrait,"1,225","1,703",$0.41,$0.51,$0.50,$0.86,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/13/2016,iProm Inc,IPI308G,Fashion Boutique - Dream Shop,GP,AdX,Tablet,Interstitial,768x1024,ca-mb-app-pub-4208506228524556/1433372044,,net.ipromgames.android_fashionshop,Portrait,398,535,$0.49,$0.42,$0.20,$0.22,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/21/2016,iProm Inc,IPI310G,Play Date - Autumn School Trip,GP,AdColony Direct,Both,Rewarded Video,"480x320, 1024x768",appf7dc57c506b1445d83,vz9f7de4c933ab4794b7,net.ipromgames.android_autumnactivities,Landscape,27,35,$1.10,$0.14,$0.03,$0.00,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/21/2016,iProm Inc,IPI310G,Play Date - Autumn School Trip,GP,AdX,Phone,Banner,320x50,ca-mb-app-pub-4208506228524556/4349570524,,net.ipromgames.android_autumnactivities,Landscape,497,556,$0.46,$0.34,$0.23,$0.19,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/21/2016,iProm Inc,IPI310G,Play Date - Autumn School Trip,GP,AdX,Phone,Interstitial,480x320,ca-mb-app-pub-4208506228524556/7302986284,,net.ipromgames.android_autumnactivities,Landscape,991,"1,127",$0.85,$0.52,$0.84,$0.59,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/21/2016,iProm Inc,IPI310G,Play Date - Autumn School Trip,GP,AdX,Tablet,Banner,728x90,ca-mb-app-pub-4208506228524556/5826278404,,net.ipromgames.android_autumnactivities,Landscape,459,493,$0.69,$0.49,$0.32,$0.24,,,,,,,N/A,N/A,N/A,
11/15/2016,V1.2,12/21/2016,iProm Inc,IPI310G,Play Date - Autumn School Trip,GP,AdX,Tablet,Interstitial,1024x768,ca-mb-app-pub-4208506228524556/8779694164,,net.ipromgames.android_autumnactivities,Landscape,578,590,$0.64,$0.56,$0.37,$0.33,,,,,,,N/A,N/A,N/A,
